Wch U14,Cannes,1997.??.??,1,"Jobava, Baadur","Leal, Joao Victor",,,A76,"[['d4', 'Nf6'], ['c4', 'c5'], ['d5', 'g6'], ['Nc3', 'Bg7'], ['Nf3', 'd6'], ['e4', 'e6'], ['Be2', 'exd5'], ['cxd5', 'O-O\n'], ['O-O', 'Re8'], ['Qc2', 'Na6'], ['Nd2', 'Nb4'], ['Qd1', 'b6'], ['Re1', 'Ba6'], ['Bxa6', 'Nxa6'], ['Nc4', 'Qd7\n'], ['a4', 'Ng4'], ['Nb5', 'Bf8'], ['Nbxd6', 'Bxd6'], ['Nxd6', 'Qxd6'], ['Qxg4', 'Qxd5'], ['Bg5', 'Qe5'], ['Qh4', 'Re6\n'], ['Rad1', 'Qxb2'], ['f4', 'c4'], ['f5', 'Rc6'], ['e5', 'c3'], ['Bh6', 'Re8'], ['Qe7', 'Rcc8'], ['Qf6', '']]",1-0
World Blitz 2018,St Petersburg RUS,2018.12.29,4.6,"Jobava,Ba","Alekseev,Evgeny",,,E48,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nc3', 'Bb4'], ['e3', 'O-O'], ['Bd3', 'd5'], ['cxd5', 'exd5'], ['Ne2', 'Re8'], ['Bd2', 'Bf8\n'], ['Rc1', 'a5'], ['O-O', 'Na6'], ['Bb1', 'c6'], ['f3', 'b5'], ['Kh1', 'Bd7'], ['Nf4', 'g6'], ['Nd3', 'Rc8'], ['Ne5', 'Bd6\n'], ['f4', 'c5'], ['Be1', 'b4'], ['Ne2', 'Bb5'], ['Bh4', 'Be7'], ['Bxf6', 'Bxf6'], ['Bd3', 'Bxd3'], ['Qxd3', 'c4\n'], ['Qc2', 'Nb8'], ['Qa4', 'Qb6'], ['Ng1', 'Re7'], ['Ngf3', 'Nc6'], ['h4', 'Nd8'], ['Nd7', 'Qc6'], ['Nxf6+', 'Qxf6\n'], ['Qxa5', 'Qd6'], ['Rfe1', 'Rcc7'], ['a3', 'bxa3'], ['Qxa3', 'Qxa3'], ['bxa3', 'Nb7'], ['Nd2', 'Nd6'], ['Nb1', 'Ne4\n'], ['Nc3', 'Nxc3'], ['Rxc3', 'Rb7'], ['Re2', 'Rb1+'], ['Kh2', 'f5'], ['Kg3', 'h5'], ['Kf2', 'Ra7'], ['Ra2', 'Ra4\n'], ['Ke2', '']]",1/2-1/2
World Blitz 2018,St Petersburg RUS,2018.12.29,5.8,"Kovalenko,I","Jobava,Ba",,,B40,"[['e4', 'c5'], ['Nf3', 'e6'], ['c3', 'Nf6'], ['e5', 'Nd5'], ['d4', 'cxd4'], ['cxd4', 'Nc6'], ['Bc4', 'Bb4+'], ['Nbd2', 'Qb6\n'], ['Bxd5', 'exd5'], ['a3', 'Be7'], ['Nb3', 'd6'], ['O-O', 'Bg4'], ['exd6', 'Bxd6'], ['Re1+', 'Ne7'], ['h3', 'Bh5\n'], ['Bg5', 'f6'], ['Bd2', 'O-O'], ['Ba5', 'Qb5'], ['a4', 'Qd7'], ['Nc5', 'Bxc5'], ['dxc5', 'Nc6'], ['Bc3', 'd4\n'], ['Bd2', 'a5'], ['Qb3+', 'Bf7'], ['Qd3', 'Rfd8'], ['Rac1', 'Bd5'], ['Nh4', 'Ne5'], ['Qg3', 'Kh8'], ['Bf4', 'Nc6\n'], ['Bd2', 'g5'], ['Nf3', 'Qf5'], ['Nh2', 'Ne5'], ['Rcd1', 'h5'], ['Bxg5', 'Rg8'], ['h4', 'Nc6'], ['Qf4', 'Rxg5']]",0-1
World Blitz 2018,St Petersburg RUS,2018.12.29,6.2,"Jobava,Ba","Mamedov,Rau",,,A01,"[['b3', 'Nf6'], ['Bb2', 'g6'], ['c4', 'Bg7'], ['g3', 'c5'], ['Bg2', 'Nc6'], ['Nc3', 'O-O'], ['Nf3', 'd6'], ['d4', 'Bg4\n'], ['d5', 'Na5'], ['Nd2', 'a6'], ['O-O', 'Bd7'], ['Qc2', 'b5'], ['Rae1', 'bxc4'], ['bxc4', 'Rb8'], ['Nd1', 'e6\n'], ['Bc3', 'exd5'], ['cxd5', 'Re8'], ['h3', 'Nh5'], ['Bxg7', 'Nxg7'], ['Qc3', 'Rb4'], ['a3', 'Rd4'], ['e3', 'Rxd2\n'], ['Qxd2', 'Bb5'], ['Qc3', 'Nb7'], ['Nb2', 'Qa5'], ['Rc1', 'Bxf1'], ['Bxf1', 'Nf5'], ['Nc4', 'Qc7'], ['Rb1', 'Ne7\n'], ['Rxb7', 'Qxb7'], ['Nxd6', 'Qd7'], ['Nxe8', 'Qxe8'], ['Qxc5', 'Nf5'], ['Bxa6', 'Qe5'], ['Bf1', 'Nd6\n'], ['Qd4', 'Qe7'], ['a4', 'h5'], ['h4', 'Nf5'], ['Qf4', 'Qa3'], ['Bh3', 'Nd6'], ['Kg2', 'Qc5'], ['e4', 'Nc4\n'], ['Qb8+', 'Kg7'], ['Qf4', 'Qd4'], ['a5', 'Nxa5'], ['d6', 'Nc4'], ['d7', 'Nb6'], ['e5', 'Qd5+'], ['Qf3', 'Qd4\n'], ['Qf6+', 'Kh7'], ['Qxf7+', 'Kh6'], ['Qf4+', '']]",1-0
World Blitz 2018,St Petersburg RUS,2018.12.29,7.2,"Firouzja,Alireza","Jobava,Ba",,,B40,"[['e4', 'c5'], ['Nf3', 'e6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'Bb4'], ['e5', 'Nd5'], ['Bd2', 'Bxc3'], ['bxc3', 'O-O\n'], ['Bd3', 'd6'], ['exd6', 'Qxd6'], ['O-O', 'Bd7'], ['Rb1', 'Na6'], ['Rxb7', 'Nc5'], ['Rb1', 'Rfd8'], ['Nf3', 'Rac8\n'], ['c4', 'Nf4'], ['Ba5', 'Ncxd3'], ['Bxd8', 'Rxd8'], ['cxd3', 'Bc6'], ['d4', 'g5'], ['d5', 'exd5'], ['Nd4', 'Bd7\n'], ['c5', 'Qxc5'], ['Re1', 'h6'], ['g3', 'Ng6'], ['Rc1', 'Qb6'], ['Nb3', 'Bb5'], ['Qd4', 'Bc4'], ['Rcd1', 'Rc8\n'], ['Qg4', 'Rb8'], ['Nd4', 'Qf6'], ['Qf5', 'Kg7'], ['Re3', 'Rb6'], ['Rf3', 'Ne5'], ['Re3', 'Qxf5'], ['Nxf5+', 'Kf6\n'], ['Nxh6', 'g4'], ['Ng8+', 'Kf5'], ['Ne7+', 'Ke6'], ['Rde1', 'f6'], ['Ng6', 'Bxa2'], ['Nxe5', 'fxe5'], ['Rxe5+', 'Kd6\n'], ['Rg5', 'Kc5'], ['Rxg4', 'Bc4'], ['h4', 'a5'], ['h5', 'a4'], ['Rg6', 'Rb8'], ['Ra1', 'Ra8'], ['h6', 'Bd3\n'], ['Rg7', 'Kb4'], ['h7', 'Rh8'], ['Rb7+', 'Kc5'], ['Rxa4', 'Rxh7'], ['Rxh7', 'Bxh7'], ['Kf1', 'd4'], ['Ke1', 'Kd5\n'], ['Ra7', 'Be4'], ['Rf7', 'Ke6'], ['Rf8', 'Bc6'], ['Kd2', '']]",1-0
World Blitz 2018,St Petersburg RUS,2018.12.29,8.2,"Jobava,Ba","Aronian,L",,,A01,"[['b3', 'd5'], ['Bb2', 'c6'], ['e3', 'Bf5'], ['f4', 'e6'], ['Nf3', 'Nd7'], ['g3', 'Ngf6'], ['Bg2', 'Bd6'], ['O-O', 'O-O\n'], ['h3', 'h6'], ['g4', 'Bh7'], ['d3', 'Qb6'], ['d4', 'Ne4'], ['Nbd2', 'Bb4'], ['Nxe4', 'Bxe4'], ['c4', 'Be7\n'], ['c5', 'Qc7'], ['b4', 'a5'], ['a3', 'b6'], ['Nd2', 'Bxg2'], ['Kxg2', 'Qb7'], ['Qc2', 'f5'], ['Bc3', 'Qa6\n'], ['Nf3', 'Qc4'], ['Qd2', 'axb4'], ['axb4', 'Qb5'], ['Qc2', 'fxg4'], ['hxg4', 'Nf6'], ['Ne5', 'Ne4'], ['Ng6', 'Rxa1\n'], ['Nxe7+', 'Kf7'], ['Rxa1', 'Kxe7'], ['Be1', 'Kf6'], ['cxb6', 'Qxb6'], ['Qa4', 'g5'], ['Rc1', 'Qb5'], ['Qxb5', 'cxb5\n'], ['Rc6', 'Ra8'], ['f5', 'Re8'], ['Rb6', 'h5'], ['Kf3', 'h4'], ['Kg2', 'Kf7'], ['fxe6+', 'Rxe6'], ['Rxb5', 'Nf6\n'], ['Bf2', 'Nxg4'], ['Rxd5', 'Kg6'], ['b5', 'Nxe3+'], ['Bxe3', 'Rxe3'], ['Rc5', '']]",0-1
World Blitz 2018,St Petersburg RUS,2018.12.29,9.14,"Kazhgaleyev,M","Jobava,Ba",,,E44,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nc3', 'Bb4'], ['e3', 'b6'], ['Ne2', 'Bb7'], ['a3', 'Be7'], ['d5', 'a5'], ['Ng3', 'Na6'], ['e4', 'O-O\n'], ['Bd3', 'Nc5'], ['Bc2', 'd6'], ['O-O', 'Nfd7'], ['Be3', 'Bg5'], ['f4', 'Bf6'], ['Nh5', 'Bxc3'], ['bxc3', 'g6\n'], ['Ng3', 'Ba6'], ['f5', 'Bxc4'], ['Rf4', 'e5'], ['Rf2', 'Qh4'], ['Qd2', 'f6'], ['Re1', 'g5'], ['Qd1', 'a4\n'], ['Nh5', 'Bb3'], ['Bxb3', 'axb3'], ['g3', 'Qh3'], ['g4', 'Nxe4'], ['Rg2', 'Rxa3'], ['Qb1', 'Qf3'], ['Bxb6', 'Nxc3\n'], ['Qc1', 'cxb6'], ['Qxa3', 'Qxd5'], ['Qb2', 'Rc8'], ['h4', 'Kf7'], ['hxg5', 'fxg5'], ['Qa3', 'Qc5+'], ['Qxc5', 'bxc5\n'], ['Ng3', 'Nf6'], ['Nf1', 'c4'], ['Ne3', 'd5'], ['Ra1', 'Na2'], ['Rb2', 'Rc7'], ['Kg2', 'e4'], ['Kg3', 'd4\n'], ['Nxc4', 'Rxc4'], ['Rxb3', 'Rc3+'], ['Rxc3', 'Nxc3'], ['Ra7+', 'Ke8'], ['Ra6', 'e3'], ['Kf3', 'Nfe4\n'], ['Ra8+', 'Ke7'], ['Ra7+', 'Kd6'], ['Ra8', 'e2'], ['Ra1', 'd3']]",0-1
World Blitz 2018,St Petersburg RUS,2018.12.29,10.8,"Jobava,Ba","Demchenko,A",,,A01,"[['b3', 'g6'], ['Bb2', 'Nf6'], ['c4', 'Bg7'], ['g3', 'd6'], ['Bg2', 'O-O'], ['d4', 'Nbd7'], ['Nf3', 'e5'], ['dxe5', 'dxe5\n'], ['O-O', 'e4'], ['Nd4', 'e3'], ['f3', 'h5'], ['Nc2', 'Re8'], ['Nc3', 'c6'], ['Qc1', 'Nf8'], ['Rd1', 'Qe7'], ['Rd3', 'Bh6\n'], ['f4', 'Bf5'], ['Rxe3', 'Qc7'], ['Nd4', 'Rxe3'], ['Nxf5', 'gxf5'], ['Qxe3', 'Re8'], ['Qc5', 'Ne6'], ['Qxf5', 'Qb6+\n'], ['c5', 'Nxc5'], ['Kh1', 'Ng4'], ['h3', 'Ne3'], ['Qxh5', 'Bg7'], ['Bf3', 'Nxb3'], ['Qg5', 'Nxa1'], ['Na4', 'f6\n'], ['Bxf6', 'Qc7'], ['Bxa1', 'Qe7'], ['Qg6', 'Qe6'], ['Qxg7+', '']]",1-0
World Blitz 2018,St Petersburg RUS,2018.12.29,11.5,"Nakamura,Hi","Jobava,Ba",,,A05,"[['Nf3', 'Nf6'], ['b3', 'b6'], ['Bb2', 'Bb7'], ['g3', 'e6'], ['Bg2', 'c5'], ['c4', 'Be7'], ['O-O', 'O-O'], ['d4', 'cxd4\n'], ['Qxd4', 'Nc6'], ['Qf4', 'Qb8'], ['Nc3', 'Rd8'], ['Rfd1', 'h6'], ['Rac1', 'a6'], ['Na4', 'Qa7'], ['Qc7', 'b5\n'], ['Bxf6', 'Rac8'], ['Qb6', 'Bxf6'], ['Qxa7', 'Nxa7'], ['Nb6', 'Rc7'], ['cxb5', 'Rxc1'], ['Rxc1', 'Nxb5\n'], ['Ne1', 'Nc3'], ['Rc2', 'Bxg2'], ['Kxg2', 'd5'], ['Nd3', 'Rd6'], ['Na4', 'Nxa4'], ['bxa4', 'g5'], ['a5', 'Bd8\n'], ['Rc5', 'Kg7'], ['Nb4', 'Kf6'], ['f4', 'gxf4'], ['gxf4', 'Ke7'], ['Kf3', 'Kd7'], ['Nd3', 'f6'], ['e4', 'dxe4+\n'], ['Kxe4', 'Be7'], ['Rh5', 'Bf8'], ['f5', 'e5'], ['Nc5+', 'Ke8'], ['Ne6', 'Rd2'], ['Rh3', 'Rxa2'], ['Rb3', 'Ra4+\n'], ['Kd5', 'Rxa5+'], ['Kc6', 'Be7'], ['Rg3', 'Ra2'], ['Rg8+', 'Kf7'], ['Rg7+', '']]",1/2-1/2
World Blitz 2018,St Petersburg RUS,2018.12.29,12.5,"Jobava,Ba","Svidler,P",,,A01,"[['b3', 'e5'], ['Bb2', 'Nc6'], ['e3', 'g6'], ['h4', 'h5'], ['c4', 'Bg7'], ['Nf3', 'd6'], ['d3', 'Nf6'], ['Nc3', 'a6'], ['Be2', 'Ne7\n'], ['Qc2', 'Nf5'], ['O-O-O', 'Ng4'], ['Ne4', 'O-O'], ['Nfg5', 'c6'], ['Bxg4', 'hxg4'], ['h5', 'f6'], ['hxg6', 'fxg5\n'], ['Rh5', 'Qe8'], ['Rdh1', 'd5'], ['cxd5', 'cxd5'], ['Qc7', 'Bd7'], ['Kb1', 'dxe4'], ['dxe4', 'Nh4'], ['Rxg5', 'Rc8\n'], ['Qd6', 'Rc6'], ['Qd3', 'Nxg6'], ['f4', 'gxf3'], ['gxf3', 'Rxf3'], ['Rhg1', 'Qf7'], ['Qd5', 'Qxd5'], ['exd5', 'Rcf6']]",0-1
World Blitz 2018,St Petersburg RUS,2018.12.30,13.11,"Smirin,I","Jobava,Ba",,,B13,"[['e4', 'c6'], ['d4', 'd5'], ['exd5', 'cxd5'], ['Nf3', 'Nc6'], ['Ne5', 'e6'], ['Bb5', 'Bd7'], ['Nxd7', 'Qxd7'], ['c3', 'Bd6\n'], ['Nd2', 'Nge7'], ['O-O', 'O-O'], ['f4', 'Qc7'], ['g3', 'Nf5'], ['Nf3', 'Be7'], ['Bd3', 'Nd6'], ['Qe2', 'Rae8\n'], ['Ne5', 'Bd8'], ['Bd2', 'f5'], ['Rae1', 'Bf6'], ['Kg2', 'Ne4'], ['Bxe4', 'dxe4'], ['Be3', 'Rc8'], ['Rc1', 'Rfd8\n'], ['Rfd1', 'Qa5'], ['a3', 'Qa4'], ['c4', 'h6'], ['h4', 'Kh7'], ['Qh5', 'Bxe5'], ['fxe5', 'Na5'], ['Bxh6', 'Qe8\n'], ['Qxe8', 'Rxe8'], ['Bf4', 'Nxc4'], ['Kh3', 'Nxb2'], ['Rxc8', 'Rxc8'], ['Rb1', 'Rc2'], ['d5', 'exd5'], ['e6', 'Kg8\n'], ['Be5', 'Nd3'], ['Rxb7', 'Nxe5'], ['Rb8+', 'Kh7'], ['e7', 'Ng4'], ['Rh8+', '']]",0-1
World Blitz 2018,St Petersburg RUS,2018.12.30,14.6,"Jobava,Ba","Nepomniachtchi,I",,,B06,"[['d4', 'g6'], ['e4', 'Bg7'], ['c4', 'Nc6'], ['Ne2', 'd6'], ['Nbc3', 'e5'], ['d5', 'Nd4'], ['Be3', 'Nxe2'], ['Bxe2', 'f5\n'], ['f3', 'Nf6'], ['O-O', 'O-O'], ['c5', 'Nh5'], ['cxd6', 'cxd6'], ['Rc1', 'Nf4'], ['Kh1', 'a6'], ['Na4', 'Nxe2\n'], ['Qxe2', 'Bd7'], ['Nc3', 'fxe4'], ['fxe4', 'Qh4'], ['Rxf8+', 'Rxf8'], ['Rf1', 'Rxf1+'], ['Qxf1', 'b5\n'], ['a3', 'a5'], ['b4', 'axb4'], ['axb4', 'Qd8'], ['h3', 'Qa8'], ['Qc1', 'Qc8'], ['Ne2', 'Bxh3'], ['gxh3', 'Qxh3+\n'], ['Kg1', 'h5'], ['Nc3', 'Qg3+'], ['Kf1', 'Qf3+'], ['Kg1', 'h4'], ['Qd2', 'Qg3+'], ['Kh1', 'Qh3+'], ['Kg1', 'Qg3+\n'], ['Kf1', 'Qh3+'], ['Kg1', 'Qg3+'], ['Kh1', '']]",1/2-1/2
World Blitz 2018,St Petersburg RUS,2018.12.30,15.9,"Jobava,Ba","Golubov,Saveliy",,,E73,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nc3', 'Bg7'], ['e4', 'd6'], ['Be2', 'O-O'], ['h4', 'e5'], ['d5', 'Na6'], ['h5', 'Nc5'], ['Bg5', 'h6\n'], ['Bxf6', 'Qxf6'], ['b4', 'Na6'], ['a3', 'c6'], ['Rc1', 'Nc7'], ['g3', 'cxd5'], ['cxd5', 'Bd7'], ['Bg4', 'Qe7\n'], ['Bxd7', 'Qxd7'], ['Nf3', 'a5'], ['Nh4', 'Kh7'], ['O-O', 'axb4'], ['axb4', 'Bf6'], ['Ng2', 'Rac8'], ['Qf3', 'Bg5\n'], ['Ne3', 'Kg7'], ['Kg2', 'Nb5'], ['Nxb5', 'Qxb5'], ['Ng4', 'Qd7'], ['Rxc8', 'Qxc8'], ['hxg6', 'fxg6'], ['Qe2', 'h5\n'], ['Nh2', 'Qc3'], ['Nf3', 'Bf6'], ['Qb5', 'Rf7'], ['Re1', 'g5'], ['Re3', 'Qc2'], ['Qe2', 'Qxe2'], ['Rxe2', 'g4\n'], ['Ne1', 'Rc7'], ['Rc2', 'Rf7'], ['Nd3', 'Bg5'], ['Kf1', 'h4'], ['gxh4', 'Bxh4'], ['Ke2', 'Kf6'], ['b5', 'Rd7\n'], ['Rc8', 'Kf7'], ['Nb2', 'Kg7'], ['Nc4', 'Rf7'], ['Nxd6', 'Rxf2+'], ['Kd3', 'Rf3+'], ['Ke2', 'Rf2+'], ['Kd3', 'g3\n'], ['Nf5+', 'Rxf5'], ['exf5', 'g2'], ['Rc1', 'Bf2'], ['Ke4', 'Kf6'], ['d6', 'g1=Q'], ['Rxg1', 'Bxg1'], ['Kd5', 'Kxf5\n'], ['d7', 'Bb6'], ['Kd6', 'Bd8']]",0-1
World Blitz 2018,St Petersburg RUS,2018.12.30,16.12,"Maghsoodloo,Parham","Jobava,Ba",,,A46,"[['d4', 'Nf6'], ['Nf3', 'e6'], ['Bf4', 'b6'], ['e3', 'Bb7'], ['Nbd2', 'Bd6'], ['Bg3', 'O-O'], ['a4', 'a6'], ['Bd3', 'h6\n'], ['e4', 'Bxg3'], ['hxg3', 'd6'], ['Qe2', 'e5'], ['dxe5', 'dxe5'], ['Nc4', 'Nc6'], ['c3', 'Re8'], ['Ne3', 'Ne7\n'], ['O-O-O', 'Qd7'], ['Qc2', 'Ng6'], ['Bxa6', 'Qc8'], ['Bd3', 'Bc6'], ['b3', 'Nd7'], ['Kb2', 'Nc5'], ['Nd2', 'Qb7\n'], ['Bb5', 'Bxb5'], ['axb5', 'Ra7'], ['Ra1', 'Rea8'], ['Nd5', 'Kf8'], ['Nc4', 'f6'], ['f3', 'Ne7'], ['Nxe7', 'Kxe7\n'], ['b4', 'Na4+'], ['Kb3', 'Nc5+'], ['Kb2', 'Na4+'], ['Kb3', 'c6'], ['Qd2', 'cxb5'], ['Qd6+', 'Kf7'], ['Na3', 'Qa6\n'], ['Qd5+', 'Kf8'], ['Nxb5', 'Nc5+'], ['Qxc5+', 'bxc5'], ['Rxa6', 'Rxa6'], ['Nc7', 'Ra3+'], ['Kc4', 'R8a4\n'], ['Ne6+', 'Ke7'], ['Nxc5', 'Ra8'], ['Rd1', 'R3a7'], ['b5', 'Rc8'], ['Kb4', 'Rac7'], ['Rd5', 'Ra8'], ['b6', 'Rc6\n'], ['Kb5', 'Rd6'], ['b7', 'Rb8'], ['Rxd6', 'Kxd6'], ['Kb6', '']]",1-0
World Blitz 2018,St Petersburg RUS,2018.12.30,17.21,"Jobava,Ba","Ghaem Maghami,E",,,E47,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nc3', 'Bb4'], ['e3', 'O-O'], ['Bd3', 'c5'], ['Ne2', 'd5'], ['cxd5', 'cxd4'], ['exd4', 'Nxd5\n'], ['O-O', 'Nc6'], ['Nxd5', 'exd5'], ['Qc2', 'h6'], ['Be3', 'Bd6'], ['a3', 'Be6'], ['Rac1', 'Rc8'], ['Qd2', 'Qh4\n'], ['g3', 'Qh5'], ['Nc3', 'Bg4'], ['Rfe1', 'Bf3'], ['Bf4', 'Rcd8'], ['Nb5', 'Bxf4'], ['Qxf4', 'Be4'], ['Be2', 'Qg5\n'], ['Qxg5', 'hxg5'], ['Red1', 'Rfe8'], ['Nc3', 'Na5'], ['Nxe4', 'Rxe4'], ['Bf3', 'Re7'], ['Rc5', 'Nc4'], ['Rxd5', 'Rxd5\n'], ['Bxd5', 'Nxb2'], ['Rb1', 'Re2'], ['Rc1', 'Re7'], ['Rb1', 'Re2'], ['Bxb7', 'Rd2'], ['d5', 'Nc4'], ['a4', 'a5\n'], ['Bc6', 'g4'], ['Bd7', 'Ne5'], ['Bc6', 'Rc2'], ['Bb5', 'Rd2'], ['Bc6', 'Rc2'], ['Bb7', 'Rd2'], ['Kf1', 'g6\n'], ['Kg2', 'Kf8'], ['h3', 'f5'], ['hxg4', 'fxg4'], ['Re1', 'Nd3'], ['Re4', 'Rxf2+'], ['Kg1', 'Rb2'], ['Bc6', 'Nb4\n'], ['Rxg4', 'Kf7'], ['Rf4+', 'Ke7'], ['Re4+', 'Kf7'], ['Bb5', 'Rd2'], ['Bc4', 'Kf6'], ['Kf1', 'Kf5'], ['Re8', 'Nxd5\n'], ['Ke1', 'Rd4'], ['Be2', 'Nc3'], ['Bf3', 'Rxa4'], ['Kd2', 'Ra3'], ['Rf8+', 'Ke5'], ['Re8+', 'Kf6'], ['Rf8+', 'Ke5\n'], ['Re8+', 'Kf6'], ['Rf8+', 'Kg7'], ['Rc8', 'Nb1+'], ['Ke2', 'Rc3'], ['Ra8', 'Rc5'], ['Kd3', 'Na3'], ['Kd4', 'Rg5\n'], ['g4', 'Nb5+'], ['Ke3', 'Nd6'], ['Kf4', 'Rc5'], ['g5', 'Rf5+'], ['Kg4', 'Nf7'], ['Ra7', 'Kf8'], ['Ra8+', 'Ke7\n'], ['Ra7+', 'Kf8'], ['Be4', 'Rxg5+'], ['Kf4', 'Rc5'], ['Bxg6', 'Nd6'], ['Rd7', 'Rd5'], ['Ra7', 'Rc5'], ['Rd7', 'Rd5\n'], ['Ra7', 'Rc5'], ['Rd7', 'Rd5']]",1/2-1/2
World Blitz 2018,St Petersburg RUS,2018.12.30,18.20,"Van Foreest,Jorden","Jobava,Ba",,,E34,"[['c4', 'Nf6'], ['Nc3', 'e6'], ['d4', 'Bb4'], ['Qc2', 'd5'], ['Nf3', 'h6'], ['g3', 'O-O'], ['Bg2', 'dxc4'], ['O-O', 'Nc6\n'], ['Rd1', 'Rb8'], ['e4', 'Ne7'], ['a3', 'Bxc3'], ['bxc3', 'b5'], ['a4', 'a6'], ['Ba3', 'Re8'], ['Ne5', 'Bb7\n'], ['Rab1', 'Ba8'], ['Bc5', 'Nd7'], ['Ba7', 'Rb7'], ['Bc5', 'Rb8'], ['Ba7', 'Rb7'], ['Bc5', 'Nxc5'], ['dxc5', 'Qc8\n'], ['Rd7', 'Nc6'], ['Nxc6', 'Qxd7'], ['Nd4', 'bxa4'], ['Ra1', 'Rb3'], ['Bf1', 'e5'], ['Nf3', 'Qg4'], ['Nd2', 'Reb8\n'], ['Bxc4', 'Rb2'], ['Qd3', 'Rxd2'], ['Qxd2', 'Qxe4']]",0-1
World Blitz 2018,St Petersburg RUS,2018.12.30,19.16,"Jobava,Ba","Sychev,K",,,D80,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nc3', 'd5'], ['Bg5', 'Bg7'], ['Bxf6', 'Bxf6'], ['cxd5', 'c5'], ['dxc6', 'Bxd4'], ['cxb7', 'Bxb7\n'], ['e3', 'Bxc3+'], ['bxc3', 'Qc7'], ['Bb5+', 'Kf8'], ['Qd4', 'e5'], ['Qb4+', 'Kg7'], ['Nf3', 'Na6'], ['Qc4', 'Qxc4\n'], ['Bxc4', 'Rhc8'], ['Bxa6', 'Bxa6'], ['Nxe5', 'Rxc3'], ['Kd2', 'Ra3'], ['Rhc1', 'Rd8+'], ['Ke1', 'Rd5\n'], ['Nc6', 'Rg5'], ['g3', 'Rh5'], ['h4', 'Rb5'], ['Rc2', 'Bb7'], ['Nd4', 'Rba5'], ['Kd2', 'Bd5'], ['Kc1', 'Rxa2\n'], ['Rcxa2', 'Rxa2'], ['Rxa2', 'Bxa2'], ['Kb2', 'Bd5'], ['Kc3', 'Kf6'], ['Kb4', 'Ke5'], ['Kc5', 'Bb7'], ['Nb5', 'a5\n'], ['Nd6', 'Bd5'], ['f4+', 'Ke6'], ['Nb5', 'Bg2'], ['Nd4+', 'Kd7'], ['Nb5', 'Ke6'], ['Nd4+', 'Kd7'], ['g4', 'a4\n'], ['Nb5', 'Bf1'], ['Nc3', 'a3'], ['Kb4', 'Bh3'], ['g5', 'Ke6'], ['e4', 'Kd6'], ['Nb5+', 'Kc6'], ['Nxa3', 'Bg2\n'], ['e5', 'Kd5'], ['Nc4', 'Ke4'], ['Nd6+', 'Kxf4'], ['Kc5', 'Kxe5'], ['Nxf7+', 'Kf4'], ['Kd4', 'Kg4'], ['Ke5', 'Kxh4\n'], ['Kf4', 'Bd5'], ['Ne5', 'Bb7'], ['Nd7', 'Bc6'], ['Nf6', 'Ba4'], ['Nxh7', 'Bc2'], ['Ke5', 'Bb1']]",1/2-1/2
World Blitz 2018,St Petersburg RUS,2018.12.30,20.17,"Jakovenko,D","Jobava,Ba",,,A17,"[['Nf3', 'Nf6'], ['c4', 'e6'], ['Nc3', 'b6'], ['e4', 'Bb7'], ['Bd3', 'd6'], ['O-O', 'c5'], ['Bc2', 'Be7'], ['d4', 'cxd4\n'], ['Nxd4', 'O-O'], ['b3', 'Nbd7'], ['Bb2', 'a6'], ['Qe2', 'Qb8'], ['Rad1', 'Rc8'], ['f4', 'Nc5'], ['e5', 'Ne8\n'], ['f5', 'dxe5'], ['fxe6', 'f6'], ['Bxh7+', 'Kf8'], ['Qh5', 'Nd6'], ['Bg6', '']]",1-0
