Wch U10,Menorca,1996.??.??,2,"Gashimov, Vugar","Harikrishna, Penteala",,,B07,"[['e4', 'd6'], ['d4', 'Nf6'], ['Nc3', 'g6'], ['Bg5', 'Bg7'], ['e5', 'Ng8'], ['Nf3', 'Bg4'], ['h3', 'Bxf3'], ['Qxf3', 'Qc8\n'], ['Bc4', 'e6'], ['O-O-O', 'Nd7'], ['exd6', 'cxd6'], ['Nb5', 'Bf8'], ['Rhe1', 'a6'], ['Nc3', 'b5'], ['Bd5', 'Ra7\n'], ['Bc6', 'Nf6']]",1-0
Gibraltar Masters 2014,Caleta ENG,2014.02.04,8.6,"Harikrishna,P","Hansen,Eric",,,C65,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'Nf6'], ['d3', 'Bc5'], ['Bxc6', 'dxc6'], ['h3', 'O-O'], ['Be3', 'Bd6'], ['Nc3', 'Re8\n'], ['O-O', 'Nd7'], ['Ne2', 'Nf8'], ['Ng3', 'Ne6'], ['Nh2', 'c5'], ['Ng4', 'Nf4'], ['Qf3', 'Qg5'], ['Rfe1', 'b6\n'], ['Rad1', 'Bb7'], ['c3', 'f6'], ['Bc1', 'Rad8'], ['Ne3', 'g6'], ['Nc4', 'Qh4'], ['d4', 'Ba6'], ['dxe5', 'fxe5\n'], ['Nxd6', 'cxd6'], ['b3', 'Rf8'], ['Bxf4', 'Qxf4'], ['Qe3', 'Qxe3'], ['Rxe3', 'Kf7'], ['f3', 'Ke6'], ['c4', 'b5\n'], ['Rc3', 'Rb8'], ['Nf1', 'bxc4'], ['bxc4', 'Rb2'], ['Ra3', 'Bxc4'], ['Ne3', 'Be2'], ['Re1', 'a6'], ['Rb3', 'Rxb3\n'], ['axb3', 'Bb5'], ['Ra1', 'Rb8'], ['Kf2', 'Bd3'], ['Ra3', 'Rb4'], ['Nd5', 'Rd4'], ['Ra2', 'Bb5'], ['Rc2', 'Rd3\n'], ['b4', 'c4'], ['Nb6', 'c3'], ['Ke1', 'Re3+'], ['Kf2', 'Rd3'], ['Ke1', 'Rd2'], ['Rxc3', 'Re2+'], ['Kd1', 'Rxg2\n'], ['Nd5', 'Kd7'], ['Nb6+', 'Ke8'], ['Rc8+', 'Kf7'], ['Rc7+', 'Kf8'], ['Rxh7', 'Be2+'], ['Ke1', 'Bxf3'], ['Nd7+', 'Kg8\n'], ['Nf6+', 'Kf8'], ['Rd7', 'Re2+'], ['Kf1', 'Rd2']]",1/2-1/2
Gibraltar Masters 2014,Caleta ENG,2014.02.05,9.5,Zhao Xue,"Harikrishna,P",,,A50,"[['d4', 'Nf6'], ['c4', 'b6'], ['Nc3', 'Bb7'], ['f3', 'd5'], ['cxd5', 'Nxd5'], ['e4', 'Nxc3'], ['bxc3', 'e5'], ['dxe5', 'Nd7\n'], ['Bf4', 'Qe7'], ['Qa4', 'c6'], ['Rd1', 'Nc5'], ['Qc2', 'g6'], ['Bc4', 'Bg7'], ['e6', 'Nxe6'], ['Bd6', 'Qf6\n'], ['Ne2', 'O-O-O'], ['O-O', 'Nd4'], ['cxd4', 'Qxd6'], ['Bxf7', 'Kb8'], ['Bc4', 'g5'], ['e5', 'Qa3'], ['Ng3', 'Rhf8\n'], ['Rfe1', 'Qb4'], ['Rb1', 'Qa3'], ['Nf5', 'Bh8'], ['Kh1', 'Bc8'], ['e6', 'Rde8'], ['Bb3', 'Bb7'], ['Rbc1', 'Bf6\n'], ['Qe4', 'Qb4'], ['h3', 'Bd8'], ['Rc4', 'Qd2'], ['Rc2', 'Qb4'], ['Ree2', 'Bc7'], ['e7', 'Rf6'], ['f4', 'c5\n'], ['Qd3', 'Bc8'], ['Ng7', 'Rxf4'], ['Rc1', 'Rxd4'], ['Qf3', 'g4'], ['Qc3', 'Rd1+'], ['Rxd1', 'Qxc3'], ['Nxe8', 'Bf4\n'], ['Nf6', 'Qg3'], ['Nxg4', 'h5'], ['Rf1', 'hxg4'], ['Rxf4', 'Bd7'], ['Rxg4', 'Qc3'], ['Be6', 'Bc6'], ['Rg8+', 'Kc7\n'], ['Rc8+', 'Kd6'], ['Rxc6+', 'Kxe7'], ['Bg4+', 'Kf8'], ['Kh2', 'Qd4'], ['g3', 'Qd5'], ['Rc8+', 'Kg7'], ['Rc7+', 'Kf8\n'], ['Rd7', 'Qg5'], ['Rxa7', 'c4'], ['Be6', '']]",1-0
Gibraltar Masters 2014,Caleta ENG,2014.02.06,10.16,"Harikrishna,P","El Debs,F",,,B40,"[['e4', 'c5'], ['Nf3', 'e6'], ['b3', 'a6'], ['Bb2', 'd5'], ['exd5', 'exd5'], ['Bd3', 'Nf6'], ['Qe2+', 'Qe7'], ['Ne5', 'Ng4\n'], ['Nxg4', 'Bxg4'], ['Qxe7+', 'Kxe7'], ['O-O', 'Nc6'], ['Ba3', 'Kd6'], ['Re1', 'Be7'], ['Nc3', 'Bf6'], ['h3', 'Bd7\n'], ['Rad1', 'b6'], ['Na4', 'Kc7'], ['c3', 'h5'], ['Be2', 'd4'], ['Rc1', 'Bg5'], ['cxd4', 'Bxd2'], ['dxc5', 'b5\n'], ['Nb6', 'Rad8'], ['Red1', 'Bxc1'], ['Bxc1', 'Be6'], ['Bf4+', 'Kb7'], ['Bd6', 'Ka7'], ['Nd5', 'Bc8'], ['b4', 'Bb7\n'], ['a4', 'bxa4'], ['b5', 'axb5'], ['Bxb5', 'Rh6'], ['Bc7', 'Nd4'], ['Rxd4', 'Rxd5'], ['Rxa4+', 'Ba6'], ['Bb6+', '']]",1-0
Bundesliga 2013-14,Emsdetten GER,2014.02.08,7,"Harikrishna,P","Giri,A",,,A04,"[['Nf3', 'f5'], ['d4', 'Nf6'], ['Bg5', 'e6'], ['Nbd2', 'Be7'], ['Bxf6', 'Bxf6'], ['e4', 'O-O'], ['Bd3', 'd5'], ['exf5', 'exf5\n'], ['O-O', 'Nc6'], ['Nb3', 'Qd6'], ['Re1', 'Bd7'], ['c3', 'b6'], ['Qc2', 'g6'], ['Re2', 'Rae8'], ['Rae1', 'Rxe2\n'], ['Rxe2', 'Re8'], ['Rxe8+', 'Bxe8'], ['Bb5', 'Qe6'], ['Qd3', 'g5'], ['Qe3', 'Qxe3'], ['fxe3', 'Kf8'], ['Kf2', 'Ke7\n'], ['h3', 'h5'], ['g3', 'g4'], ['Ne1', 'h4'], ['hxg4', 'fxg4'], ['Ng2', 'Nxd4'], ['Nxd4', 'Bxd4'], ['gxh4', 'g3+\n'], ['Kf3', 'Bh5+'], ['Kxg3', 'Be5+'], ['Kf2', 'c5'], ['Be2', 'Bf7'], ['Ne1', 'd4'], ['exd4', 'cxd4'], ['c4', 'd3\n'], ['Nxd3', 'Bf6'], ['b3', 'Bxh4+'], ['Kf1', 'Kd6'], ['Bf3', 'Bg6'], ['Ke2', 'Bxd3+']]",1/2-1/2
Bundesliga 2013-14,Emsdetten GER,2014.02.09,8,"Kryvoruchko,Y","Harikrishna,P",,,C65,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'Nf6'], ['d3', 'Bc5'], ['c3', 'O-O'], ['O-O', 'Re8'], ['b4', 'Bb6'], ['Bc4', 'd6\n'], ['a4', 'a6'], ['Qb3', 'Qe7'], ['a5', 'Ba7'], ['Be3', 'Be6'], ['Nbd2', 'h6'], ['Bxa7', 'Nxa7'], ['Rfe1', 'Rad8\n'], ['Bxe6', 'Qxe6'], ['c4', 'Nc6'], ['b5', 'Ne7'], ['d4', 'exd4'], ['Nxd4', 'Qd7'], ['Rab1', 'Ra8'], ['Qc3', 'c6\n'], ['bxc6', 'bxc6'], ['c5', 'dxc5'], ['N4b3', 'Rab8'], ['Nxc5', 'Qa7'], ['Rxb8', 'Rxb8'], ['Ndb3', 'Nd7\n'], ['Nxd7', 'Qxd7'], ['h3', 'Qd6'], ['Re3', 'Ng6'], ['g3', 'h5'], ['Nd4', 'Ne5'], ['Kg2', 'Qb4'], ['Nxc6', 'Nxc6\n'], ['Qxc6', 'Qxa5'], ['Rf3', 'Qe5'], ['Rf5', 'Qe8'], ['Qxe8+', 'Rxe8'], ['Kf3', 'g6'], ['Ra5', 'Re6'], ['g4', '']]",1/2-1/2
FIDE World Rapid 2014,Dubai UAE,2014.06.16,1.17,"Riazantsev,A","Harikrishna,P",,,E12,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'b6'], ['a3', 'Bb7'], ['Nc3', 'Ne4'], ['Nxe4', 'Bxe4'], ['e3', 'Be7'], ['Bd3', 'Bb7\n'], ['e4', 'O-O'], ['O-O', 'd6'], ['b4', 'c5'], ['bxc5', 'bxc5'], ['d5', 'Nd7'], ['Rb1', 'Qc7'], ['Qc2', 'h6'], ['Bb2', 'Rab8\n'], ['Rfe1', 'Rfe8'], ['e5', 'exd5'], ['Bh7+', 'Kh8'], ['e6', 'fxe6'], ['Bxg7+', 'Kxg7'], ['Qg6+', 'Kh8\n'], ['Qxh6', 'Bf8'], ['Qh4', 'Nf6'], ['Bg6+', 'Nh7'], ['Ng5', 'Re7'], ['Rxe6', 'Rxe6'], ['Nxh7', 'Bh6'], ['Bf5', 'Qe7']]",0-1
FIDE World Rapid 2014,Dubai UAE,2014.06.16,2.8,"Harikrishna,P","Najer,E",,,D11,"[['d4', 'd5'], ['Nf3', 'Nf6'], ['c4', 'c6'], ['Nbd2', 'g6'], ['e3', 'Bg7'], ['Be2', 'O-O'], ['O-O', 'dxc4'], ['Nxc4', 'c5\n'], ['dxc5', 'Ne4'], ['Qc2', 'Nxc5'], ['e4', 'Nc6'], ['Rd1', 'Nb4'], ['Qb1', 'Qc7'], ['Be3', 'Bg4'], ['a3', 'Bxf3\n'], ['gxf3', 'Nba6'], ['Qa2', 'Rad8'], ['Rac1', 'Qb8'], ['b4', 'Ne6'], ['Na5', 'Nac7'], ['Bc4', 'Nd4'], ['f4', 'Qc8\n'], ['Be2', 'Qe6'], ['Qxe6', 'Ncxe6'], ['Kf1', 'b6'], ['Nc6', 'Nxc6'], ['Rxc6', 'Bh6'], ['f5', 'Bxe3'], ['fxe3', 'Ng5\n'], ['Rc7', 'Nxe4'], ['Rxe7', 'Nd6'], ['fxg6', 'fxg6+'], ['Ke1', 'a5'], ['e4', 'axb4'], ['axb4', 'b5'], ['Rd5', 'Rf4\n'], ['e5', 'Nf7'], ['Rxf7', 'Kxf7'], ['Rxd8', 'Rxb4'], ['Bf3', 'Ke6'], ['Re8+', 'Kf5'], ['Bc6', 'Kf4'], ['e6', 'Ke5\n'], ['Bd7', 'Kd6'], ['Rb8', 'Rb2'], ['h4', 'b4'], ['Rb6+', 'Ke7'], ['Ba4', 'h5'], ['Kd1', 'Kf6'], ['Bc2', 'Ra2\n'], ['Bb3', 'Rh2'], ['Rxb4', 'Rh3'], ['Ke2', 'Rc3'], ['Rf4+', 'Ke7'], ['Rf7+', 'Kd6'], ['Rd7+', '']]",1-0
FIDE World Rapid 2014,Dubai UAE,2014.06.16,3.4,"Fressinet,L","Harikrishna,P",,,A05,"[['Nf3', 'Nf6'], ['g3', 'g6'], ['Bg2', 'Bg7'], ['c4', 'c6'], ['O-O', 'O-O'], ['b3', 'd6'], ['d4', 'Bg4'], ['Bb2', 'Qc8\n'], ['Nbd2', 'Bh3'], ['e4', 'Bxg2'], ['Kxg2', 'Nbd7'], ['e5', 'dxe5'], ['dxe5', 'Ng4'], ['Qe2', 'Qc7'], ['Rfe1', 'Rad8\n'], ['Rad1', 'Nc5'], ['Ne4', 'Nxe4'], ['Qxe4', 'Nh6'], ['Qe2', 'Rxd1'], ['Rxd1', 'Rd8'], ['h3', 'f6'], ['exf6', 'exf6\n'], ['Qe6+', 'Nf7'], ['Rxd8+', 'Qxd8'], ['Bd4', 'a6'], ['h4', 'h5'], ['a4', 'Bh8'], ['b4', 'Bg7'], ['b5', 'cxb5\n'], ['cxb5', 'axb5'], ['axb5', 'Qd6'], ['Qc8+', 'Bf8'], ['Qxb7', 'g5'], ['hxg5', 'fxg5'], ['Be3', 'h4'], ['gxh4', 'Qe6\n'], ['Qc6', 'Qg4+'], ['Kf1', 'gxh4'], ['b6', 'h3'], ['Ne1', 'Bd6'], ['b7', 'h2'], ['Qc8+', 'Kh7'], ['Qxg4', 'h1=Q+\n'], ['Ke2', 'Qxb7'], ['Qh5+', 'Kg7'], ['Nf3', 'Qa6+'], ['Kd1', 'Qa4+'], ['Ke1', 'Qa1+'], ['Ke2', 'Qa6+'], ['Kd1', 'Qa4+\n'], ['Ke1', 'Qa1+'], ['Ke2', 'Qa6+']]",1/2-1/2
FIDE World Rapid 2014,Dubai UAE,2014.06.16,4.6,"Harikrishna,P","Polgar,Ju",,,A46,"[['d4', 'Nf6'], ['Nf3', 'e6'], ['Bg5', 'd5'], ['e3', 'c5'], ['c3', 'Nbd7'], ['Nbd2', 'Be7'], ['Bd3', 'b6'], ['Ne5', 'Nxe5\n'], ['dxe5', 'Nd7'], ['Bxe7', 'Qxe7'], ['f4', 'Bb7'], ['O-O', 'O-O'], ['Qe2', 'Rad8'], ['Nf3', 'f6'], ['exf6', 'Nxf6\n'], ['Rad1', 'g6'], ['Rfe1', 'Rd6'], ['Qf2', 'Qg7'], ['Bc2', 'Qe7'], ['Qg3', 'Nh5'], ['Qg4', 'Nf6'], ['Qh3', 'Bc8\n'], ['Qh4', 'Bb7'], ['Ne5', 'Kg7'], ['Rf1', 'Qd8'], ['Qg5', 'Nd7'], ['Qg4', 'Nf6'], ['Qg5', 'Nd7'], ['Qg3', 'Nxe5\n'], ['fxe5', 'Rd7'], ['Qg4', 'Rdf7'], ['Rf4', 'Qc7'], ['Qg5', 'Qe7'], ['Qg3', 'Ba6'], ['Rd2', 'd4'], ['h4', 'dxe3\n'], ['Rxf7+', 'Rxf7'], ['Rd6', 'e2'], ['Kh2', 'Rf1'], ['Bxg6', 'hxg6'], ['h5', 'Qf7'], ['Rd7', 'Qxd7'], ['Qxg6+', 'Kh8']]",0-1
FIDE World Rapid 2014,Dubai UAE,2014.06.17,6.16,"Harikrishna,P","Matlakov,M",,,B40,"[['e4', 'c5'], ['Nf3', 'e6'], ['b3', 'a6'], ['Bb2', 'Nc6'], ['Be2', 'Nf6'], ['Nc3', 'd5'], ['exd5', 'exd5'], ['d4', 'Bg4\n'], ['Ne5', 'Bf5'], ['Nxc6', 'bxc6'], ['O-O', 'cxd4'], ['Qxd4', 'Bd6'], ['Bd3', 'Bxd3'], ['cxd3', 'O-O'], ['Rac1', 'Re8\n'], ['Rfe1', 'c5'], ['Qh4', 'Qd7'], ['Na4', 'Rxe1+'], ['Rxe1', 'Re8'], ['Rxe8+', 'Qxe8'], ['Kf1', 'Be5'], ['Ba3', 'c4\n'], ['dxc4', 'Ne4'], ['Qe7', 'Qxe7'], ['Bxe7', 'dxc4'], ['bxc4', 'Nd2+'], ['Ke2', 'Nxc4'], ['Kd3', 'Na5\n'], ['Ke4', 'f6'], ['Kd5', 'Kf7'], ['Bb4', 'Nb7'], ['g3', 'Ke8'], ['f4', 'Bb8'], ['Kc6', 'Nd8+'], ['Kb6', 'g5\n'], ['fxg5', 'fxg5'], ['Nc5', 'h5'], ['Nxa6', 'Be5'], ['a4', 'h4'], ['Be1', 'Bd4+'], ['Kb5', 'h3'], ['a5', 'Ne6\n'], ['Kc6', 'Kd8'], ['Kd5', 'Ke7'], ['Bb4+', 'Kd7'], ['Nc5+', 'Bxc5'], ['Bxc5', 'g4'], ['Be3', 'Nc7+'], ['Ke5', 'Kc6\n'], ['Kf5', 'Nd5'], ['Bd2', '']]",1-0
FIDE World Rapid 2014,Dubai UAE,2014.06.17,7.10,"Potkin,V","Harikrishna,P",,,E15,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'b6'], ['g3', 'Ba6'], ['b3', 'Bb4+'], ['Bd2', 'Bxd2+'], ['Qxd2', 'd5'], ['cxd5', 'Nxd5\n'], ['e4', 'Bxf1'], ['Kxf1', 'Nf6'], ['Nc3', 'c5'], ['dxc5', 'Qxd2'], ['Nxd2', 'bxc5'], ['Na4', 'Na6'], ['Ke2', 'Ke7\n'], ['Rhc1', 'Rhd8'], ['e5', 'Nd7'], ['f4', 'Rac8'], ['Ne4', 'f6'], ['exf6+', 'gxf6'], ['g4', 'f5'], ['gxf5', 'exf5\n'], ['Ng3', 'Ke6'], ['Rc3', 'Nb6'], ['Re3+', 'Kf6'], ['Rg1', 'Rg8'], ['Re5', 'Rce8'], ['Nh5+', 'Kf7'], ['Rxg8', 'Rxe5+\n'], ['fxe5', 'Kxg8'], ['Nf6+', 'Kf7'], ['Nxb6', 'axb6'], ['Nxh7', 'Nb4'], ['Ng5+', 'Kg6'], ['e6', 'Kf6'], ['h4', 'Nxa2\n'], ['h5', 'b5'], ['h6', 'Nc3+'], ['Kf3', 'Nd5'], ['h7', 'Kg7'], ['Ke2', 'Kh8'], ['Kd2', 'Kg7'], ['Ke2', 'Kh8\n'], ['Kd2', 'Kg7']]",1/2-1/2
FIDE World Rapid 2014,Dubai UAE,2014.06.17,8.10,"Harikrishna,P","Iturrizaga,E",,,A48,"[['d4', 'Nf6'], ['Nf3', 'g6'], ['Bg5', 'Bg7'], ['Nbd2', 'c5'], ['e3', 'O-O'], ['c3', 'd6'], ['Be2', 'Nc6'], ['O-O', 'h6\n'], ['Bh4', 'g5'], ['Bg3', 'Bf5'], ['h4', 'g4'], ['Nh2', 'h5'], ['f3', 'gxf3'], ['gxf3', 'Bg6'], ['Kh1', 'Nd5\n'], ['Bf2', 'cxd4'], ['cxd4', 'e5'], ['dxe5', 'dxe5'], ['Ne4', 'Nf6'], ['Ng5', 'Qxd1'], ['Rfxd1', 'Rfd8\n'], ['Nf1', 'e4'], ['f4', 'Ng4'], ['Bg1', 'Nb4'], ['Ng3', 'Nc2'], ['f5', 'Nxa1'], ['fxg6', 'f6'], ['Bc4+', 'Kf8\n'], ['Ne6+', '']]",1-0
FIDE World Rapid 2014,Dubai UAE,2014.06.17,9.5,"Anand,V","Harikrishna,P",,,A50,"[['d4', 'Nf6'], ['c4', 'b6'], ['Nc3', 'Bb7'], ['Qc2', 'd6'], ['e4', 'e5'], ['d5', 'Be7'], ['Nf3', 'O-O'], ['Be2', 'c6'], ['O-O', 'Nbd7\n'], ['Be3', 'Rc8'], ['Nd2', 'Nc5'], ['Rfd1', 'a6'], ['Qb1', 'a5'], ['a3', 'a4'], ['Bxc5', 'bxc5'], ['Nxa4', 'cxd5\n'], ['cxd5', 'Rb8'], ['Qc2', 'Ne8'], ['Nc3', 'Bc8'], ['Nc4', 'g6'], ['a4', 'f5'], ['a5', 'fxe4'], ['Nxe4', 'Ng7\n'], ['a6', 'Nf5'], ['a7', 'Ra8'], ['Qa4', 'Nd4'], ['Bd3', 'Bb7'], ['Qa5', 'Bxd5'], ['Nb6', 'Bc6'], ['Nxa8', 'Qxa8\n'], ['Qc7', 'Bh4'], ['Qxd6', 'Bxe4'], ['Bxe4', 'Bxf2+'], ['Kh1', 'Qxe4'], ['Qxf8+', 'Kxf8'], ['a8=Q+', 'Qxa8\n'], ['Rxa8+', 'Kg7'], ['Re8', 'Nc6'], ['Rd7+', 'Kh6'], ['Rd6', 'Na5'], ['Rxe5', 'Nc4'], ['Re2', 'Nxd6'], ['Rxf2', 'Kg5\n'], ['Kg1', 'Ne4'], ['Rf7', 'h5'], ['Kf1', 'c4'], ['Rc7', 'Kf5'], ['Ke2', 'Nd6'], ['Ke3', 'Ke6'], ['Rc5', 'h4\n'], ['Kf4', 'Kf6'], ['h3', 'Ke6'], ['Kg4', 'Nf5'], ['Rc6+', 'Kd5'], ['Rxg6', 'Ne3+'], ['Kxh4', 'Kc5'], ['Rg8', '']]",1-0
FIDE World Rapid 2014,Dubai UAE,2014.06.17,10.13,"Harikrishna,P","Guseinov,G",,,A48,"[['d4', 'Nf6'], ['Nf3', 'g6'], ['Bg5', 'Bg7'], ['c3', 'd6'], ['Nbd2', 'h6'], ['Bh4', 'g5'], ['Bg3', 'Nh5'], ['e4', 'Nxg3\n'], ['hxg3', 'c5'], ['d5', 'Nd7'], ['Nc4', 'b5'], ['Ne3', 'b4'], ['Qd2', 'bxc3'], ['bxc3', 'Qa5'], ['Rc1', 'Nb6\n'], ['Bd3', 'Bf6'], ['O-O', 'g4'], ['Nh4', 'Bd7'], ['Kh2', 'O-O-O'], ['Qe2', 'h5'], ['Rb1', 'Kc7'], ['Nef5', 'Bxf5\n'], ['Nxf5', 'Qxc3'], ['Rfc1', 'Qe5'], ['Qe3', 'h4'], ['Rxc5+', 'dxc5'], ['Qxc5+', 'Kb8'], ['Rxb6+', 'axb6\n'], ['Qxb6+', 'Ka8'], ['Qa6+', 'Kb8'], ['Qb6+', 'Ka8'], ['Qa6+', 'Kb8'], ['Qb6+', 'Ka8'], ['Qa6+', '']]",1/2-1/2
FIDE World Rapid 2014,Dubai UAE,2014.06.18,11.12,"Harikrishna,P","Efimenko,Z",,,E14,"[['d4', 'Nf6'], ['Nf3', 'e6'], ['c4', 'b6'], ['e3', 'Bb7'], ['Bd3', 'Bb4+'], ['Nbd2', 'c5'], ['O-O', 'cxd4'], ['exd4', 'O-O\n'], ['a3', 'Be7'], ['b3', 'd5'], ['Qe2', 'Nc6'], ['Bb2', 'Rc8'], ['Rac1', 'Re8'], ['Rfd1', 'Bf8'], ['h3', 'g6\n'], ['Qe3', 'Bg7'], ['Ne5', 'dxc4'], ['bxc4', 'Nxe5'], ['dxe5', 'Nd7'], ['c5', 'Rxc5'], ['Nc4', 'Bd5'], ['Bd4', 'Rc7\n'], ['Nd6', 'Rf8'], ['f4', 'Bh6'], ['Be4', 'Rxc1'], ['Rxc1', 'Nc5'], ['Bxc5', 'bxc5'], ['g3', 'c4'], ['Nxc4', 'Bxe4\n'], ['Qxe4', 'Qc7'], ['Rd1', 'Rb8'], ['Kg2', 'Bf8'], ['h4', 'h5'], ['Rd2', 'Rb3'], ['Rc2', 'Qb8'], ['a4', 'Rb4\n'], ['Qc6', 'Rb1'], ['Nd6', 'Rb6'], ['Qc8', 'Qxc8'], ['Rxc8', 'Ra6'], ['Ne4', 'Rxa4'], ['Ng5', 'a5'], ['Rc7', 'Ra2+\n'], ['Kh3', 'a4'], ['Rxf7', 'a3'], ['Ra7', 'Bb4'], ['Ra8+', 'Kg7'], ['Ra7+', 'Kg8'], ['Nxe6', 'Ra1'], ['Ng5', 'a2\n'], ['Kg2', 'Rg1+']]",0-1
FIDE World Rapid 2014,Dubai UAE,2014.06.18,12.19,"Bologan,V","Harikrishna,P",,,C55,"[['e4', 'e5'], ['Bc4', 'Nf6'], ['d3', 'Nc6'], ['Nf3', 'h6'], ['O-O', 'd6'], ['c3', 'g6'], ['d4', 'Qe7'], ['h3', 'Bg7'], ['Re1', 'O-O\n'], ['Nbd2', 'Kh7'], ['a3', 'a6'], ['Bd3', 'Nh5'], ['Nf1', 'exd4'], ['e5', 'dxc3'], ['bxc3', 'dxe5'], ['g4', 'Nf6\n'], ['Ng3', 'Be6'], ['g5', 'hxg5'], ['Bxg5', 'Qd7'], ['Qc2', 'Bd5'], ['Bxf6', 'Bxf3'], ['Be4', 'Bxe4'], ['Nxe4', 'Qf5\n'], ['Bh4', 'Rh8'], ['Bg3', 'Kg8'], ['h4', 'g5'], ['Qb1', 'b6'], ['Nxg5', 'Qxb1'], ['Raxb1', 'Re8'], ['Rbd1', 'f6\n'], ['Ne4', 'Re7'], ['f3', 'Kf7'], ['Kg2', 'Bh6'], ['Bf2', 'Nd8'], ['a4', 'Ne6'], ['a5', 'bxa5'], ['Ra1', 'f5\n'], ['Ng3', 'Bd2'], ['Nxf5', 'Nf4+'], ['Kf1', 'Bxe1'], ['Bxe1', 'Rd7'], ['Rxa5', 'Rd1'], ['Rxa6', 'Rb1'], ['Nh6+', 'Ke7\n'], ['Nf5+', 'Kd7'], ['Ra2', 'Nd3'], ['Rd2', 'Rxe1+'], ['Kg2', 'Ke6']]",0-1
FIDE World Rapid 2014,Dubai UAE,2014.06.18,13.15,"Harikrishna,P","Van Wely,L",,,D02,"[['d4', 'Nf6'], ['Nf3', 'd5'], ['c4', 'e6'], ['e3', 'c5'], ['Nc3', 'cxd4'], ['exd4', 'Bb4'], ['cxd5', 'Nxd5'], ['Bd2', 'O-O\n'], ['Bd3', 'Nc6'], ['O-O', 'Nf6'], ['Bg5', 'Be7'], ['Rc1', 'Nb4'], ['Bb1', 'b6'], ['a3', 'Nbd5'], ['Qd3', 'g6\n'], ['Nxd5', 'Nxd5'], ['Bh6', 'Re8'], ['Ne5', 'Bf8'], ['Qh3', 'Bb7'], ['Be4', 'Qe7'], ['Rfe1', 'Rac8'], ['Bxf8', 'Rxf8\n'], ['Qf3', 'Rfd8'], ['h3', 'Kg7'], ['Rxc8', 'Rxc8'], ['Nxg6', 'hxg6'], ['Bxd5', 'Bxd5'], ['Qxd5', 'Qf6\n'], ['Qe4', 'Rd8'], ['Rd1', 'Rd5'], ['f4', 'Qd8'], ['Kh2', 'Qc7'], ['h4', 'Qc4'], ['Qd3', 'Qc7'], ['g3', 'a5\n'], ['a4', 'Qd7'], ['b3', 'b5'], ['axb5', 'Rxb5'], ['Rc1', 'Qb7'], ['Rc3', 'Rb4'], ['Qe3', 'Rb5'], ['Qf3', 'Qb6\n'], ['Rd3', 'Rd5'], ['Qd1', 'Qb7'], ['Rc3', 'Qb6'], ['Rd3', 'Qb7'], ['Qc2', 'Rd7'], ['Qe2', 'Rd5'], ['Qd2', 'Rb5\n'], ['Qc3', 'Kh7'], ['Qc4', 'Rb4'], ['Qc3', 'Rb5'], ['Rf3', 'Rb4'], ['h5', 'gxh5'], ['Qd3+', 'f5'], ['Re3', 'Qd5\n'], ['Re5', 'Rxb3'], ['Qxf5+', 'exf5'], ['Rxd5', 'Kg6'], ['Rxa5', 'h4'], ['gxh4', 'Rf3'], ['Ra6+', 'Kh5\n'], ['d5', 'Kxh4'], ['d6', 'Kg4'], ['Ra8', 'Rf2+'], ['Kg1', 'Rd2'], ['Rd8', 'Kxf4'], ['d7', 'Kf3'], ['Rf8', '']]",1/2-1/2
FIDE World Rapid 2014,Dubai UAE,2014.06.18,14.15,"Yudin,S","Harikrishna,P",,,C50,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bc4', 'Bc5'], ['d3', 'Nf6'], ['Nbd2', 'O-O'], ['O-O', 'h6'], ['h3', 'a6'], ['Bb3', 'd6\n'], ['c3', 'Re8'], ['Re1', 'Be6'], ['Nf1', 'Bxb3'], ['Qxb3', 'b5'], ['Ng3', 'd5'], ['exd5', 'Qxd5'], ['Ne4', 'Qxb3\n'], ['Nxf6+', 'gxf6'], ['axb3', 'Kh7'], ['b4', 'Bf8'], ['Be3', 'f5'], ['d4', 'f4'], ['Bd2', 'e4'], ['Nh4', 'Be7\n'], ['Nf5', 'Bg5'], ['h4', 'Kg6'], ['g4', 'fxg3'], ['hxg5', 'Kxf5'], ['gxh6', 'Rg8'], ['Kg2', 'gxf2+'], ['Kxf2', 'Ne7\n'], ['Rh1', 'Rg6'], ['Rae1', 'Rf6'], ['Rh4', 'Kg6+'], ['Ke2', 'Kh7'], ['Rxe4', 'Nd5'], ['Rg1', 'Rg8'], ['Rxg8', 'Kxg8\n'], ['b3', 'Kh7'], ['c4', 'Nb6'], ['d5', 'bxc4'], ['bxc4', 'Rg6'], ['Be3', 'Nc8'], ['c5', 'Rg8'], ['Bf4', 'Rd8\n'], ['Re5', 'Rd7'], ['Kf3', 'Rd8'], ['Rf5', 'Rd7'], ['Kg4', 'Re7'], ['Bg5', 'Re4+'], ['Kh5', 'Kg8'], ['h7+', 'Kxh7\n'], ['Rxf7+', 'Kg8'], ['Rxc7', 'Re8'], ['d6', '']]",1-0
