URS-chT,URS,1966.??.??,?,"Bykhovsky, Anatoly A","Alburt, Lev O",,,B29,"[['e4', 'c5'], ['Nf3', 'Nf6'], ['e5', 'Nd5'], ['Nc3', 'e6'], ['Ne4', 'Qc7'], ['b3', 'Nc6'], ['Bb2', 'Nd4'], ['Bc4', 'Nb4\n'], ['O-O', 'Nbxc2'], ['Rc1', 'Qc6'], ['Rxc2', 'Qxe4'], ['Nxd4', 'cxd4'], ['Qc1', 'Bb4'], ['Bd3', 'Qxd3'], ['Rxc8+', 'Ke7\n'], ['Rxh8', 'Rxh8'], ['a3', 'Bxd2'], ['Qc5+', 'Kd8'], ['Qxa7', 'Bc3'], ['Qb8+', 'Ke7'], ['Qd6+', 'Kd8'], ['Qb8+', 'Ke7\n'], ['Qd6+', 'Kd8'], ['Bxc3', 'Qxc3'], ['Rd1', 'f6'], ['g3', 'Qc7'], ['Qxd4', 'fxe5'], ['Qg4', 'Re8'], ['Qxg7', 'd5\n'], ['Qg5+', 'Kd7'], ['Rc1', 'Qb8'], ['b4', 'e4'], ['b5', 'Qd6'], ['Qg7+', 'Re7'], ['Qh8', 'Re8'], ['Qg7+', 'Qe7\n'], ['Qc3', 'Rd8'], ['b6', 'e5'], ['Qc7+', 'Ke8'], ['Qxe7+', 'Kxe7'], ['Rc7+', 'Rd7'], ['Rxd7+', 'Kxd7'], ['g4', 'd4\n'], ['h4', 'Ke6'], ['Kf1', 'Kd5'], ['Ke2', 'Kc4'], ['Kd2', '']]",1-0
Hastings8384,Hastings,1983.??.??,6,"Alburt, Lev O","Kudrin, Sergey",,,A62,"[['d4', 'Nf6'], ['c4', 'e6'], ['g3', 'c5'], ['d5', 'exd5'], ['cxd5', 'd6'], ['Nc3', 'g6'], ['Nf3', 'Bg7'], ['Bg2', 'O-O\n'], ['O-O', 'Re8'], ['Bf4', 'Nh5'], ['Bg5', 'Qb6'], ['Qc1', 'Nd7'], ['Bh6', 'Bh8'], ['h3', 'a6'], ['g4', 'Nhf6\n'], ['Nd2', 'Qc7'], ['f4', 'b5'], ['f5', 'Bb7'], ['e4', 'Ne5'], ['g5', 'Nfd7'], ['f6', 'c4'], ['Qe1', 'Nd3'], ['Qh4', 'N7e5\n'], ['Nf3', 'Nxb2'], ['Nd4', 'b4'], ['Nce2', 'c3'], ['Kh2', 'Nbc4'], ['Bg7', 'Bxg7'], ['fxg7', 'Kxg7'], ['Ng3', 'Kh8\n'], ['Rf6', 'Rg8'], ['Qf4', 'Rae8'], ['Bf1', 'Nd2'], ['Be2', 'Re7'], ['h4', 'Qc5'], ['Nc2', 'Rge8'], ['h5', 'Nxe4\n'], ['Qxe4', 'Nd7'], ['Qf3', 'Bxd5'], ['Qf2', 'Be4'], ['Nd4', 'Nxf6'], ['Qxf6+', 'Kg8'], ['Bxa6', 'Qe5'], ['a3', 'bxa3\n'], ['Rxa3', 'Qxf6'], ['gxf6', 'Rc7'], ['Ra1', 'd5'], ['Bb5', 'Rec8'], ['h6', 'c2'], ['Rc1', 'Rb8'], ['Nge2', 'Kf8\n'], ['Kg3', 'Rb6'], ['Rf1', 'Rc5'], ['Ra1', 'Rxf6'], ['Ra8+', 'Ke7'], ['Nc1', 'Rb6'], ['Ra7+', 'Kf6'], ['Be8', 'Kg5\n'], ['Bxf7', 'Rc3+'], ['Kf2', 'Rb1'], ['Nde2', 'Rf3+'], ['Ke1', 'Rh3'], ['Kd2', 'Rh1'], ['Bxd5', 'Rd1+'], ['Kc3', 'Rxd5\n'], ['Rxh7', 'Bf5'], ['Rh8', 'Rd1'], ['h7', 'Kh6']]",0-1
Hastings8384,Hastings,1983.??.??,7,"Karlsson, Lars","Alburt, Lev O",,,A34,"[['c4', 'Nf6'], ['Nc3', 'c5'], ['g3', 'd5'], ['cxd5', 'Nxd5'], ['Bg2', 'Nc7'], ['d3', 'e5'], ['Qb3', 'Nd7'], ['Nf3', 'Be7\n'], ['Nd2', 'O-O'], ['O-O', 'Nb6'], ['Nc4', 'Be6'], ['Qc2', 'Nxc4'], ['dxc4', 'Bxc4'], ['Bxb7', 'Rb8'], ['Rd1', 'Qe8\n'], ['Be4', 'h6'], ['Nd5', 'Bxd5'], ['Bxd5', 'Qc8'], ['Bc4', 'Qg4'], ['b3', 'Ne6'], ['Bxe6', 'Qxe6'], ['Be3', 'Rb4\n'], ['Rac1', 'Rc8'], ['Rd3', 'a5'], ['Bd2', 'Rg4'], ['Bxa5', 'c4'], ['Rc3', 'Qa6'], ['b4', 'Qb7'], ['h3', 'Rd4\n'], ['e3', 'Rd6'], ['Rxc4', 'Rxc4'], ['Qxc4', 'Qf3'], ['b5', 'Bg5'], ['Qg4', 'Qd5'], ['Qc8+', 'Kh7'], ['Qc5', 'Qe6\n'], ['b6', 'Rd7'], ['a4', 'Qxh3'], ['Qc2+', 'g6'], ['Qe4', 'Qe6'], ['b7', 'f5'], ['Qb1', 'f4'], ['exf4', '']]",1-0
Hastings8384,Hastings,1983.??.??,8,"Alburt, Lev O","Sax, Gyula",,,D42,"[['Nf3', 'Nf6'], ['c4', 'c5'], ['Nc3', 'd5'], ['cxd5', 'Nxd5'], ['d4', 'e6'], ['e3', 'Nc6'], ['Bd3', 'Be7'], ['O-O', 'O-O\n'], ['a3', 'cxd4'], ['exd4', 'Bf6'], ['Be4', 'Qd6'], ['Qd3', 'h6'], ['Rd1', 'Bd7'], ['Qe2', 'Rac8'], ['Bc2', 'Nce7\n'], ['Ne4', 'Qc7'], ['Nc5', 'Rfd8'], ['Qe4', 'Ng6'], ['Bd3', 'Be7'], ['Nxd7', 'Rxd7'], ['g3', 'Rdd8'], ['Qe2', 'Nf8\n'], ['Ne5', 'Bf6'], ['Nf3', 'Qb6'], ['g4', 'Qd6'], ['h4', 'Nf4'], ['Bxf4', 'Qxf4'], ['Qe4', 'Ng6'], ['h5', 'Qxe4\n'], ['Bxe4', 'Nf4'], ['Rd2', 'Rc7'], ['Rad1', 'Rcd7'], ['Kh2', 'g6'], ['hxg6', 'fxg6'], ['g5', 'hxg5'], ['Kg3', 'Kg7\n'], ['Kg4', 'Nd5'], ['Re1', 'Nf4'], ['Red1', 'b6'], ['Nxg5', 'Bxg5'], ['Kxg5', 'Rf8'], ['Rh1', 'e5'], ['d5', 'Rd6\n'], ['b4', 'Rc8'], ['f3', 'Ne6+'], ['dxe6', 'Rxd2'], ['f4', 'exf4'], ['Rh6', 'Rd6'], ['Rxg6+', 'Kf8'], ['Kxf4', 'Rc1\n'], ['Ke5', 'Rd2'], ['Rf6+', 'Ke7'], ['Rf7+', 'Ke8'], ['Rxa7', 'Re1'], ['a4', 'Re3'], ['Rb7', 'Re1'], ['Rxb6', '']]",1-0
Hastings8384,Hastings,1983.??.??,9,"Mestel, A Jonathan","Alburt, Lev O",,,B04,"[['e4', 'Nf6'], ['e5', 'Nd5'], ['d4', 'd6'], ['Nf3', 'g6'], ['Bc4', 'Nb6'], ['Bb3', 'Bg7'], ['Ng5', 'd5'], ['f4', 'f6'], ['Nf3', 'Nc6\n'], ['c3', 'Bf5'], ['Nh4', 'Bxb1'], ['Rxb1', 'f5'], ['Nf3', 'e6'], ['Bc2', 'Qe7'], ['b3', 'Nd8'], ['O-O', 'Bf8\n'], ['a4', 'Qg7'], ['a5', 'Nd7'], ['a6', 'Nb6'], ['Be3', 'c6'], ['Ra1', 'bxa6'], ['Bd3', 'Qc7'], ['Rxa6', 'Be7\n'], ['Rf2', 'O-O'], ['Rfa2', 'Nc8'], ['c4', 'Rb8'], ['c5', 'Rf7'], ['R6a4', 'Rg7'], ['Ba6', 'Nb7'], ['Ng5', 'Qd7\n'], ['Rb4', 'Nb6'], ['Bf1', 'Nc8'], ['Ba6', 'Nb6'], ['Qd2', 'h6'], ['Nf3', 'Nc8'], ['g3', 'Qc7'], ['Rba4', 'Bf8\n'], ['Kg2', 'Qd8'], ['b4', 'Rc7'], ['Rb2', 'Ne7'], ['Be2', 'Ra8'], ['Rba2', 'Qb8'], ['Qc1', 'Nd8'], ['Nd2', 'Rb7\n'], ['Qa3', 'Nf7'], ['Ba6', 'Rc7'], ['Nf3', 'Qd8'], ['Rb2', 'Nc8'], ['b5', 'cxb5'], ['Bxb5', 'Rb8'], ['Bd2', 'Rcb7\n'], ['Ba5', 'Qe7'], ['Rab4', 'Nd8'], ['Qa4', 'Nb6'], ['cxb6', 'axb6'], ['Ba6', 'bxa5'], ['Rxb7', 'Nxb7'], ['Rb6', 'Kf7\n'], ['Qb5', 'Qc7'], ['Rxb7', 'Rxb7'], ['Bxb7', 'Qc2+'], ['Kf1', 'Qd1+'], ['Kf2', 'Qc2+'], ['Qe2', 'Qb3'], ['Bc8', 'a4\n'], ['Qa6', 'Kg7'], ['Bxe6', 'Qc2+'], ['Kg1', 'g5'], ['Bxd5', 'Be7'], ['Qc4', 'Qb1+'], ['Kf2', 'a3'], ['Bg8', 'Qb2+\n'], ['Ke3', 'Kh8'], ['Be6', 'Kg7'], ['Qc8', 'Bf8'], ['Qc7+', 'Kh8'], ['Qf7', '']]",1-0
Hastings8384,Hastings,1983.??.??,10,"Alburt, Lev O","Speelman, Jonathan S",,,E03,"[['d4', 'e6'], ['c4', 'Nf6'], ['g3', 'd5'], ['Bg2', 'dxc4'], ['Qa4+', 'Nbd7'], ['Qxc4', 'c5'], ['Nf3', 'a6'], ['Qc2', 'b5\n'], ['dxc5', 'Bxc5'], ['Ne5', 'Rb8'], ['Nc6', 'Qc7'], ['Kf1', 'Rb6'], ['Bf4', 'e5'], ['Nxe5', 'Nxe5'], ['Nd2', 'Bb7\n'], ['Nf3', 'Bxf3'], ['Bxf3', 'Qe7'], ['Bxe5', 'Qxe5'], ['Rc1', 'Be7'], ['Qc8+', 'Bd8'], ['Bc6+', 'Ke7'], ['Kg2', 'Qb8\n'], ['Bf3', 'Re8'], ['Rhd1', 'Kf8'], ['Qxb8', 'Rxb8'], ['Rc6', 'Re6'], ['Rxe6', 'fxe6'], ['Rd6', 'e5'], ['e3', 'e4\n'], ['Be2', 'a5'], ['g4', 'Ke7'], ['Rc6', 'Ne8'], ['g5', 'Nd6'], ['h4', 'Rb7'], ['Rc5', 'Bb6'], ['Re5+', 'Kf7\n'], ['Bg4', 'Re7'], ['Rd5', 'Bc7'], ['Rc5', 'h6'], ['Be2', 'hxg5'], ['Rxg5', 'b4'], ['Rc5', 'Kf6'], ['h5', 'Ne8\n'], ['a3', 'Re5'], ['Rc6+', 'Bd6'], ['axb4', 'axb4'], ['Rb6', 'Kg5'], ['Bc4', 'Bc5'], ['Rc6', 'Nf6'], ['Bf7', 'Nxh5\n'], ['Rg6+', 'Kh4'], ['Kf1', 'Rg5'], ['Re6', 'Nf6'], ['b3', 'Rf5'], ['Bg6', 'Rd5'], ['Bxe4', 'Nxe4'], ['Rxe4+', 'Kg5\n'], ['Ke2', 'Kf6'], ['Rc4', 'Be7'], ['Rc6+', 'Kf7'], ['Rc4', 'g5'], ['f3', 'Ra5'], ['f4', 'Ra3'], ['f5', 'Rxb3\n'], ['Rc7', 'Rc3'], ['Rb7', 'Kf6']]",0-1
Hastings8384,Hastings,1983.??.??,11,"Short, Nigel D","Alburt, Lev O",,,B04,"[['e4', 'Nf6'], ['e5', 'Nd5'], ['d4', 'd6'], ['Nf3', 'dxe5'], ['Nxe5', 'g6'], ['c4', 'Nb6'], ['Nc3', 'Bg7'], ['Be3', 'O-O\n'], ['Rc1', 'Bf5'], ['Be2', 'Bxe5'], ['dxe5', 'Nc6'], ['c5', 'Qxd1+'], ['Rxd1', 'Nd7'], ['g4', 'Be6'], ['f4', 'f6\n'], ['exf6', 'Nxf6'], ['h3', 'Nb4'], ['Bf3', 'Rad8'], ['O-O', 'Bc4'], ['Rxd8', 'Rxd8'], ['Rc1', 'Nxa2'], ['Nxa2', 'Bxa2\n'], ['Bxb7', 'Rd3'], ['Re1', 'Rb3'], ['c6', 'Nd5'], ['Bxa7', 'Rxh3'], ['Ra1', 'Bb3'], ['Ra3', 'Nxf4'], ['Bb8', 'Ne2+\n'], ['Kf2', 'Rh2+'], ['Ke3', 'Nc1'], ['Bxc7', 'Rxb2'], ['Rxb3', 'Rxb3+'], ['Kd2', 'Nd3'], ['Ba5', 'Nb4'], ['Bxb4', '']]",1-0
Hastings8384,Hastings,1983.??.??,12,"Alburt, Lev O","Suba, Mihai",,,A62,"[['d4', 'Nf6'], ['c4', 'e6'], ['g3', 'c5'], ['d5', 'exd5'], ['cxd5', 'd6'], ['Nc3', 'g6'], ['Bg2', 'Bg7'], ['Nf3', 'O-O\n'], ['O-O', 'Na6'], ['Nd2', 'Nc7'], ['a4', 'b6'], ['Rb1', 'Re8'], ['b4', 'cxb4'], ['Rxb4', 'Bb7'], ['Nb3', 'Rc8\n'], ['Rh4', 'h5'], ['Bg5', 'Re5'], ['Qd2', 'Qe8'], ['Rd4', 'Na6'], ['Bf4', 'Rxc3'], ['Qxc3', 'Nxd5'], ['Qc4', 'Nxf4\n'], ['Rxf4', 'd5'], ['Qb5', 'Qe7'], ['Nd4', 'Qd6'], ['a5', 'Bh6'], ['axb6', 'axb6'], ['Rf3', 'Nc5'], ['Ra3', 'Re7\n'], ['Ra7', 'Ne4'], ['Bxe4', 'dxe4'], ['e3', 'Bg7'], ['Qa4', 'Bd5'], ['Rxe7', 'Qxe7'], ['Rd1', 'Qc5'], ['Ne2', 'Bc6\n'], ['Qa2', 'Bf6'], ['h4', 'Kg7'], ['Rc1', 'Qb5'], ['Qd2', 'Bd7'], ['Nc3', 'Qd3'], ['Nxe4', 'Qxd2'], ['Nxd2', 'b5\n'], ['Rc7', 'Bf5'], ['Nf3', 'Be4'], ['Nd4', 'b4'], ['Rc4', 'Be7'], ['Ne6+', 'fxe6'], ['Rxe4', 'Kf6'], ['Rc4', 'Ke5\n'], ['Kf1', 'Kd5'], ['Rd4+', 'Kc5'], ['Ke2', 'Bf6'], ['Rf4', 'b3'], ['Kd3', 'Be5'], ['Rc4+', 'Kd5'], ['e4+', 'Kd6\n'], ['f4', '']]",1-0
Hastings8384,Hastings,1983.??.??,13,"Gurevich, Dmitry","Alburt, Lev O",,,A59,"[['d4', 'Nf6'], ['c4', 'c5'], ['d5', 'b5'], ['cxb5', 'a6'], ['bxa6', 'g6'], ['Nc3', 'Bxa6'], ['Nf3', 'd6'], ['e4', 'Bxf1\n'], ['Kxf1', 'Bg7'], ['g3', 'O-O'], ['Kg2', 'Nbd7'], ['h3', 'Qb6'], ['Re1', 'Ne8'], ['Qc2', 'Nc7'], ['Rb1', 'Rfb8\n'], ['Bg5', 'h6'], ['Bd2', 'Na6'], ['a3', 'c4'], ['Be3', 'Nac5'], ['Na2', 'Qb3'], ['Qxb3', 'Rxb3'], ['Nd2', 'Rxb2\n'], ['Rxb2', 'Bxb2'], ['Nxc4', 'Bxa3'], ['Bxh6', 'Bb2'], ['Nxb2', 'Rxa2'], ['Nc4', 'f6'], ['h4', 'Nd3'], ['Rf1', 'N7c5\n'], ['Nd2', 'g5'], ['Rd1', 'Na4'], ['hxg5', 'Nc3'], ['Rf1', 'Rxd2'], ['gxf6', 'Ra2'], ['fxe7', 'Kf7'], ['Be3', 'Nxe4\n'], ['Rd1', 'Ne5'], ['Re1', 'Nd3'], ['Rd1', 'Ne5'], ['Re1', 'Nf6'], ['Bd4', 'Ned7'], ['Re6', 'Ne8'], ['Kf3', 'Rd2\n'], ['Ke4', 'Rc2'], ['g4', 'Nc5+'], ['Bxc5', 'Rxc5'], ['g5', 'Rc1'], ['g6+', 'Kg7'], ['f4', 'Re1+'], ['Kf5', 'Rg1\n'], ['Re2', 'Rxg6'], ['Ra2', 'Kf7'], ['Ra7', 'Rg1'], ['Rd7', 'Re1'], ['Kg5', 'Rxe7'], ['Rd8', 'Ra7'], ['Kf5', 'Ke7\n'], ['Rb8', 'Nf6'], ['Rb5', 'Ra4'], ['Rb7+', 'Nd7'], ['Rb5', 'Rc4'], ['Rb1', 'Rd4'], ['Kg5', 'Rxd5+'], ['Kg6', 'Nf8+']]",0-1
New York Kavkasian,New York,1983.??.??,?,"Shamkovich, Leonid","Alburt, Lev O",,,A34,"[['c4', 'c5'], ['Nf3', 'Nc6'], ['Nc3', 'Nf6'], ['g3', 'd5'], ['cxd5', 'Nxd5'], ['Bg2', 'Nc7'], ['d3', 'e5'], ['O-O', 'Be7\n'], ['Nd2', 'Bd7'], ['Nc4', 'O-O'], ['f4', 'exf4'], ['gxf4', 'Rb8'], ['e4', 'Be6'], ['Ne3', 'f6'], ['Ned5', 'Bf7\n'], ['Be3', 'Nxd5'], ['Nxd5', 'Bd6'], ['Rc1', 'b6'], ['Qg4', 'Re8'], ['Rf3', 'Be6'], ['Qh5', 'Bf7'], ['Qg4', 'Be6\n'], ['Qh5', 'g6'], ['Rg3', 'Kh8'], ['Qh4', 'g5'], ['Qh6', 'Bxd5'], ['exd5', 'Rxe3'], ['Rxe3', 'Bxf4'], ['Rh3', 'Qe7\n'], ['Be4', 'Ne5'], ['d6', 'Qg7'], ['Qxh7+', 'Qxh7'], ['Rxh7+', 'Kg8'], ['Re1', 'f5'], ['Re7', 'fxe4'], ['d7', 'Nf3+\n'], ['Kf2', 'Nxe1'], ['Re8+', 'Kf7'], ['Rxb8', 'Nxd3+'], ['Kf1', 'Bc7'], ['Rc8', 'Ke7'], ['Rxc7', 'Nxb2\n'], ['Rxa7', 'c4'], ['Ke2', 'Nd3'], ['Kd2', 'Ne5'], ['Ke3', 'Nxd7'], ['Kxe4', 'Kd6'], ['Kd4', 'Kc6'], ['Ra8', 'Kb5\n'], ['Rg8', 'Kb4'], ['Rxg5', 'Nc5'], ['Rg6', 'c3'], ['Rxb6+', 'Ka3'], ['Rc6', '']]",1-0
New York Kavkasian,New York,1983.??.??,?,"Spraggett, Kevin","Alburt, Lev O",,,B05,"[['e4', 'Nf6'], ['e5', 'Nd5'], ['d4', 'd6'], ['Nf3', 'Bg4'], ['Be2', 'e6'], ['O-O', 'Be7'], ['c4', 'Nb6'], ['h3', 'Bh5\n'], ['Nc3', 'O-O'], ['exd6', 'cxd6'], ['Be3', 'd5'], ['c5', 'Bxf3'], ['Bxf3', 'Nc4'], ['Bc1', 'Nc6'], ['b3', 'N4a5\n'], ['Be3', 'b6'], ['Na4', 'bxc5'], ['Nxc5', 'Re8'], ['Rc1', 'Rb8'], ['Be2', 'h6'], ['a3', 'Bxc5'], ['Rxc5', 'Rxb3\n'], ['Bb5', 'Rxb5'], ['Rxb5', 'Nc4'], ['Qa4', 'Nb6'], ['Qa6', 'Qd7'], ['Rc5', 'Nb8'], ['Qb5', 'Qxb5'], ['Rxb5', 'Nc6\n'], ['Rc5', 'Rc8'], ['Rfc1', 'Nc4'], ['a4', 'Kf8'], ['Rb1', 'Nb6'], ['a5', 'Nc4'], ['a6', 'Nb6'], ['Rbc1', 'Nc4\n'], ['Rb5', 'Nb6'], ['Rbc5', 'Nc4'], ['h4', 'Ke7'], ['g4', 'Kd7'], ['Rb1', 'Nb6'], ['f3', 'f6'], ['Kf2', 'Kd6\n'], ['Rc2', 'Kd7'], ['Rc5', 'e5'], ['dxe5', 'fxe5'], ['Rxb6', 'axb6'], ['Rxd5+', 'Kc7'], ['Rb5', 'Rb8'], ['h5', 'Ra8\n'], ['Rxb6', '']]",1-0
New York Kavkasian,New York,1983.??.??,?,"Lobron, Eric","Alburt, Lev O",,,B05,"[['e4', 'Nf6'], ['e5', 'Nd5'], ['d4', 'd6'], ['Nf3', 'Bg4'], ['Be2', 'e6'], ['O-O', 'Be7'], ['h3', 'Bh5'], ['c4', 'Nb6\n'], ['Nc3', 'O-O'], ['Be3', 'd5'], ['cxd5', 'Nxd5'], ['Qb3', 'Nb6'], ['Rfd1', 'c6'], ['a4', 'a5'], ['d5', 'Nxd5\n'], ['Qxb7', 'Nd7'], ['g4', 'Bg6'], ['Qxc6', 'Rc8'], ['Qb5', 'Rb8'], ['Qc6', 'Rc8'], ['Qb5', 'Rb8']]",1/2-1/2
New York Kavkasian,New York,1983.??.??,?,"Alburt, Lev O","Byrne, Robert E",,,E73,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nc3', 'Bg7'], ['e4', 'd6'], ['Be2', 'O-O'], ['Bg5', 'Nc6'], ['d5', 'Ne5'], ['Nf3', 'h6\n'], ['Bh4', 'Nxf3+'], ['Bxf3', 'e5'], ['dxe6', 'Bxe6'], ['Be2', 'g5'], ['Bg3', 'Nd7'], ['Qd2', 'Ne5'], ['b3', 'f5\n'], ['exf5', 'Bxf5'], ['O-O', 'c6'], ['Rad1', 'Qf6'], ['Rc1', 'Rad8'], ['Qe3', 'b6'], ['Bxe5', 'Qxe5'], ['Qxe5', 'Bxe5\n'], ['Bf3', '']]",1/2-1/2
New York Kavkasian,New York,1983.??.??,?,"Alburt, Lev O","Dlugy, Maxim",,,D58,"[['d4', 'd5'], ['c4', 'e6'], ['Nf3', 'Nf6'], ['Nc3', 'Be7'], ['Bg5', 'h6'], ['Bh4', 'O-O'], ['e3', 'b6'], ['Bxf6', 'Bxf6\n'], ['cxd5', 'exd5'], ['Be2', 'Be6'], ['O-O', 'c5'], ['Rc1', 'Nd7'], ['Ba6', 'Qc7'], ['b4', 'c4'], ['e4', 'dxe4\n'], ['Nxe4', 'Qc6'], ['Nxf6+', 'Nxf6'], ['Ne5', 'Qd6'], ['Bxc4', 'Bxc4'], ['Rxc4', 'b5'], ['Rc5', 'Ne4'], ['Rc6', 'Qxb4\n'], ['Qd3', 'Nf6'], ['Ra6', 'Nd5'], ['a3', 'Qe7'], ['Qf3', 'Nc7'], ['Rc6', 'Ne6'], ['Qe4', 'Rfe8'], ['f4', 'Rad8\n'], ['d5', 'Nxf4'], ['Qxf4', 'Qxe5'], ['Qxf7+', 'Kh7'], ['Qf5+', 'Kh8']]",1/2-1/2
New York Kavkasian,New York,1983.??.??,?,"Alburt, Lev O","Hebden, Mark",,,A57,"[['d4', 'Nf6'], ['c4', 'c5'], ['d5', 'b5'], ['cxb5', 'a6'], ['e3', 'g6'], ['Nc3', 'Bg7'], ['a4', 'O-O'], ['Nf3', 'Bb7'], ['Be2', 'e6\n'], ['dxe6', 'fxe6'], ['Qd6', 'axb5'], ['Bxb5', 'Ne4'], ['Nxe4', 'Bxe4'], ['O-O', 'Rf5'], ['Rd1', 'Qf6'], ['Nd2', 'Rd5\n'], ['Nxe4', '']]",1-0
New York Kavkasian,New York,1983.??.??,?,"Alburt, Lev O","Ivanov, Igor V",,,A60,"[['d4', 'Nf6'], ['c4', 'e6'], ['g3', 'c5'], ['d5', 'exd5'], ['cxd5', 'b5'], ['Bg2', 'd6'], ['b4', 'cxb4'], ['a3', 'b3'], ['Qxb3', 'a6\n'], ['a4', 'bxa4'], ['Qxa4+', 'Nbd7'], ['Nf3', 'Be7'], ['Nd4', 'O-O'], ['Nc6', 'Qe8'], ['Be3', 'Bd8'], ['Nxd8', 'Qxd8\n'], ['Qc6', 'Rb8'], ['Qxd6', 'Re8'], ['Nc3', 'Bb7'], ['O-O', 'Rc8'], ['Rfb1', 'Rxc3'], ['Rxb7', 'Rc2'], ['Qxa6', 'Rxe3\n'], ['fxe3', 'h5'], ['Ra7', 'Qe7'], ['Qd3', 'Qc5'], ['Ra8+', 'Nf8'], ['Qa3', 'Qxa3'], ['R8xa3', 'Rxe2'], ['Bf3', 'Rb2\n'], ['Ra8', 'g5'], ['e4', 'Nd7'], ['Bxh5', 'Ne5'], ['Re8', '']]",1-0
New York Kavkasian,New York,1983.??.??,?,"Alburt, Lev O","Kudrin, Sergey",,,A46,"[['d4', 'Nf6'], ['Nf3', 'e6'], ['g3', 'b5'], ['Qd3', 'a6'], ['e4', 'd6'], ['Bg5', 'Bb7'], ['Nbd2', 'Nbd7'], ['Bg2', 'c5\n'], ['O-O', 'cxd4'], ['Qxd4', 'Be7'], ['Rfe1', 'e5'], ['Qd3', 'O-O'], ['Nh4', 'Nc5'], ['Qe2', 'Ne6'], ['Bxf6', 'Bxf6\n'], ['Nf5', 'g6'], ['Ne3', 'Bg7'], ['Nb3', 'Qb6'], ['a4', 'Nd4'], ['Qd3', 'Rac8']]",1/2-1/2
New York Kavkasian,New York,1983.??.??,?,"Alburt, Lev O","Zaltsman, Vitaly F",,,D20,"[['d4', 'd5'], ['c4', 'dxc4'], ['e4', 'e5'], ['Nf3', 'Bb4+'], ['Nc3', 'exd4'], ['Nxd4', 'Qe7'], ['Bxc4', 'Nf6'], ['O-O', 'O-O\n'], ['Bg5', 'Bxc3'], ['Bxf6', 'Qxf6'], ['bxc3', 'Nc6'], ['Nxc6', 'Qxc6'], ['Qd5', 'Qxd5'], ['Bxd5', 'c6'], ['Bb3', 'Be6\n'], ['Rfd1', 'Rfd8'], ['Bxe6', 'fxe6'], ['f4', 'Kf7'], ['Kf2', 'Ke7'], ['Ke3', 'b6'], ['Rab1', 'b5'], ['Rd4', 'a6\n'], ['Rbd1', 'c5'], ['Rxd8', 'Rxd8'], ['Rxd8', 'Kxd8'], ['f5', 'Ke7'], ['g4', 'exf5'], ['exf5', 'a5'], ['g5', 'Kd6\n'], ['Ke4', 'a4'], ['h4', 'b4'], ['cxb4', 'cxb4'], ['Kd4', 'b3'], ['axb3', 'axb3'], ['Kc3', 'Ke5'], ['f6', 'gxf6\n'], ['gxf6', 'Kxf6'], ['Kxb3', 'Kg6'], ['Kc3', 'Kh5'], ['Kd3', 'Kxh4'], ['Ke2', '']]",1/2-1/2
New York Kavkasian,New York,1983.??.??,?,"Alburt, Lev O","Zapata, Alonso",,,A42,"[['d4', 'g6'], ['c4', 'c5'], ['Nf3', 'Bg7'], ['e4', 'd6'], ['Nc3', 'Nc6'], ['dxc5', 'dxc5'], ['Qxd8+', 'Kxd8'], ['Bf4', 'Bxc3+\n'], ['bxc3', 'Nf6'], ['Bd3', 'Bg4'], ['Ne5', 'Nxe5'], ['Bxe5', 'Re8'], ['Bf4', 'Nd7'], ['Rb1', 'e5'], ['Be3', 'Kc7\n'], ['Kd2', 'Be6'], ['Kc2', 'Rad8'], ['Be2', 'b6'], ['Rbd1', 'f6'], ['Bh6', 'Nb8'], ['Rd5', 'Re7'], ['h4', 'Nc6\n'], ['f4', 'exf4'], ['Bxf4+', 'Kc8'], ['Rxd8+', 'Kxd8'], ['g4', 'Ke8'], ['Bd6', 'Rd7'], ['Bf4', 'Na5'], ['g5', 'fxg5\n'], ['Bxg5', 'Bxc4'], ['Bg4', 'Rf7'], ['Rd1', 'Rf2+'], ['Kc1', 'Rf1'], ['Rxf1', 'Bxf1'], ['Bc8', 'Bc4'], ['Kb2', 'Bd3\n'], ['h5', 'Bxe4'], ['h6', 'Nc4+'], ['Kb3', 'Bd5'], ['Kc2', 'Nd6'], ['Ba6', 'Bxa2'], ['Bf4', 'Bc4'], ['Bxd6', 'Bxa6\n'], ['Bf4', 'Kd7'], ['Kd2', 'Bc4'], ['Ke3', 'a5']]",0-1
