Yalta op,Yalta,1995.??.??,2,"Kushch, Nikolai","Eljanov, Pavel",,,A30,"[['Nf3', 'c5'], ['c4', 'e6'], ['Nc3', 'Nf6'], ['g3', 'b6'], ['Bg2', 'Bb7'], ['O-O', 'Be7'], ['Re1', 'd6'], ['e4', 'a6'], ['d4', 'cxd4\n'], ['Nxd4', 'Qc7'], ['Be3', 'O-O'], ['Rc1', 'Nbd7'], ['f4', 'Rac8'], ['b3', 'Rfd8'], ['f5', 'e5'], ['Nd5', 'Nxd5\n'], ['cxd5', 'Nc5'], ['Nc6', 'Bxc6'], ['dxc6', 'a5'], ['a3', 'a4'], ['b4', 'Nb3'], ['Rc3', 'b5'], ['g4', 'h6\n'], ['Qd5', 'Nd4'], ['Kh1', 'Bg5'], ['Bxd4', 'exd4'], ['Rc2', 'Qb6'], ['Bf1', 'Bh4'], ['Rd1', 'Re8'], ['Qxb5', 'Qxb5\n'], ['Bxb5', 'Rxe4'], ['Ba6', 'Rc7'], ['Bd3', 'Re1+'], ['Rxe1', 'Bxe1'], ['b5', 'Bc3'], ['Rc1', 'Ba5'], ['Rc4', 'Bb6\n'], ['Rxa4', 'Rc8'], ['Ra6', 'Rb8']]",1-0
4th Norway Chess 2016,Stavanger NOR,2016.04.25,6.2,"Eljanov,P","Grandelius,N",,,D73,"[['Nf3', 'd5'], ['g3', 'g6'], ['Bg2', 'Bg7'], ['d4', 'Nf6'], ['c4', 'dxc4'], ['Na3', 'c3'], ['bxc3', 'O-O'], ['O-O', 'c5\n'], ['e3', 'Nc6'], ['Bb2', 'Bf5'], ['Nd2', 'Qc8'], ['e4', 'Bg4'], ['f3', 'cxd4'], ['cxd4', 'Bh3'], ['Rc1', 'Bxg2\n'], ['Kxg2', 'Qd8'], ['Nb3', 'Nb4'], ['Nc2', 'Nxc2'], ['Rxc2', 'Rc8'], ['Qe2', 'Rxc2'], ['Qxc2', 'Qd7'], ['Rc1', 'Bh6\n'], ['f4', 'Qa4'], ['Rd1', 'Qd7'], ['Qe2', 'Rc8'], ['d5', 'Bg7'], ['Rd2', 'Qa4'], ['Nd4', 'Qxa2'], ['Nf5', 'gxf5\n'], ['Bxf6', 'Qa3'], ['Bxg7', 'Kxg7'], ['e5', 'Rd8'], ['d6', 'Qb4'], ['Kh3', 'exd6'], ['Qh5', 'Rd7'], ['Qg5+', 'Kf8\n'], ['Rc2', 'Re7'], ['Qf6', 'Re8'], ['exd6', 'Kg8'], ['d7', '']]",1-0
4th Norway Chess 2016,Stavanger NOR,2016.04.27,7.4,"Aronian,L","Eljanov,P",,,A13,"[['c4', 'e6'], ['g3', 'd5'], ['Bg2', 'dxc4'], ['Qa4+', 'Nd7'], ['Qxc4', 'c5'], ['Nc3', 'Ngf6'], ['d3', 'Be7'], ['Nf3', 'b6\n'], ['Ng5', 'Rb8'], ['O-O', 'Bb7'], ['Bf4', 'Bxg2'], ['Kxg2', 'Rb7'], ['Nf3', 'O-O'], ['e4', 'Qa8'], ['a4', 'Rd8\n'], ['Nb5', 'Qc8'], ['Rac1', 'Nf8'], ['d4', 'Ng6'], ['Bg5', 'a6'], ['Nc3', 'b5'], ['axb5', 'axb5'], ['Qe2', 'c4\n'], ['Rfd1', 'h6'], ['Bxf6', 'Bxf6'], ['h4', 'Qb8'], ['Ra1', 'Be7'], ['h5', 'Nf8'], ['Ne5', 'Rc8'], ['Ra6', 'Rb6\n'], ['Rxb6', 'Qxb6'], ['Qf3', 'f6'], ['Ng6', 'Nxg6'], ['hxg6', 'b4'], ['Ne2', 'Qd6'], ['d5', 'e5'], ['g4', 'Bf8\n'], ['Qf5', 'Ra8'], ['Rc1', 'Qa6'], ['Ng3', 'Kh8'], ['Qe6', 'Qa2'], ['Nf5', 'c3'], ['Rh1', 'Qa7'], ['d6', 'Qb7\n'], ['d7', 'Qxe4+'], ['f3', '']]",1-0
4th Norway Chess 2016,Stavanger NOR,2016.04.28,8.3,"Eljanov,P",Li Chao2,,,D02,"[['d4', 'd5'], ['Nf3', 'Nf6'], ['Bf4', 'Bf5'], ['e3', 'e6'], ['Bd3', 'Ne4'], ['Nbd2', 'Bd6'], ['Bxe4', 'dxe4'], ['Ne5', 'f6\n'], ['g4', 'fxe5'], ['dxe5', 'Be7'], ['gxf5', 'exf5'], ['Rg1', 'g6'], ['Qe2', 'Qd5'], ['O-O-O', 'Nc6'], ['Nb3', 'Qe6\n'], ['Qb5', 'O-O'], ['Kb1', 'a5'], ['Nd4', 'Nxd4'], ['exd4', 'c6'], ['Qb6', 'Rfd8'], ['a4', 'Rd7'], ['d5', 'Rxd5\n'], ['Rxd5', 'Qxd5'], ['Qxb7', 'Re8'], ['b3', 'Ba3'], ['h4', 'Qd4'], ['Bc1', 'Bxc1'], ['Rxc1', 'f4'], ['h5', 'g5\n'], ['h6', 'Qxe5'], ['Rd1', 'Re7'], ['Qxc6', 'e3'], ['fxe3', 'fxe3'], ['Rd5', 'e2'], ['Rxe5', 'Rxe5'], ['Qa8+', 'Kf7\n'], ['Qa7+', 'Re7'], ['Qf2+', 'Ke8'], ['Qe1', 'g4'], ['Kc1', 'g3'], ['Kd2', 'g2'], ['c3', 'Re6'], ['b4', 'Kd7\n'], ['b5', 'Rd6+'], ['Kc2', 'Rg6'], ['Qd2+', 'Kc8'], ['Qxe2', 'g1=Q'], ['Qe8+', 'Kb7'], ['Qe7+', 'Kb6'], ['Qd8+', 'Kc5\n'], ['Qf8+', 'Kd5'], ['Qf5+', 'Kd6'], ['Qf4+', 'Ke7'], ['Qe4+', 'Re6'], ['Qxh7+', 'Ke8'], ['Qh8+', 'Kd7\n'], ['Qh7+', 'Kc8']]",0-1
4th Norway Chess 2016,Stavanger NOR,2016.04.29,9.2,"Carlsen,M","Eljanov,P",,,D30,"[['d4', 'd5'], ['c4', 'e6'], ['Nf3', 'Nf6'], ['g3', 'Bb4+'], ['Bd2', 'Be7'], ['Bg2', 'O-O'], ['O-O', 'c6'], ['Qc2', 'Nbd7\n'], ['a4', 'a5'], ['Rc1', 'Ne4'], ['Be1', 'f5'], ['Nbd2', 'Bd6'], ['e3', 'Ra7'], ['Qd1', 'b6'], ['cxd5', 'cxd5\n'], ['Nb1', 'Ba6'], ['Na3', 'Qa8'], ['Nb5', 'Bxb5'], ['axb5', 'Rc8'], ['Bf1', 'Rxc1'], ['Rxc1', 'Rc7'], ['Rxc7', 'Bxc7\n'], ['Qa4', 'Qb8'], ['b4', 'axb4'], ['Bxb4', 'h6'], ['Qc2', 'Bd6'], ['Qc6', 'Ndf6'], ['Bxd6', 'Qxd6'], ['Qc8+', 'Kh7\n'], ['Ne5', 'Qe7'], ['Qc6', 'Ng4'], ['Nxg4', 'fxg4'], ['Bd3', 'g6'], ['Bxe4', 'dxe4'], ['Qxb6', '']]",1-0
Vugar Gashimov Mem 2016,Shamkir AZE,2016.05.26,1.1,"Safarli,E","Eljanov,P",,,A13,"[['Nf3', 'd5'], ['c4', 'e6'], ['g3', 'dxc4'], ['Bg2', 'a6'], ['Qc2', 'Bd6'], ['Qxc4', 'Nf6'], ['O-O', 'b5'], ['Qb3', 'Bb7\n'], ['a4', 'Nbd7'], ['axb5', 'Bd5'], ['Qc2', 'axb5'], ['Rxa8', 'Qxa8'], ['Na3', 'Qb7'], ['d3', 'c5'], ['Bg5', 'O-O\n'], ['Rc1', 'Rc8'], ['Nb1', 'h6'], ['Bxf6', 'Nxf6'], ['Nc3', 'Bc6'], ['Qb3', 'Be7'], ['Ra1', 'Ne8'], ['Ne1', 'Bxg2\n'], ['Nxg2', 'Nd6'], ['Ne3', 'Bg5'], ['Nf1', 'b4'], ['Nb1', 'c4'], ['dxc4', 'Nxc4'], ['e3', 'Nxe3'], ['fxe3', 'Rc1\n'], ['Kf2', 'Qh1'], ['Qd3', 'f5'], ['h4', 'Be7'], ['Ra5', 'f4'], ['exf4', 'Qc6'], ['Re5', 'Bc5+'], ['Rxc5', 'Qxc5+\n'], ['Ne3', 'b3'], ['Nd2', 'Rc2'], ['Kf3', 'Rxb2'], ['Qd8+', 'Kh7'], ['Qd3+', 'Kh8'], ['Qd8+', 'Kh7'], ['Qd3+', '']]",1/2-1/2
Vugar Gashimov Mem 2016,Shamkir AZE,2016.05.27,2.3,"Eljanov,P","Caruana,F",,,D91,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nc3', 'd5'], ['Nf3', 'Bg7'], ['Bg5', 'Ne4'], ['Bf4', 'Nxc3'], ['bxc3', 'c5'], ['e3', 'O-O\n'], ['Be2', 'dxc4'], ['Bxc4', 'Nd7'], ['O-O', 'Nb6'], ['Bb3', 'c4'], ['Bc2', 'Nd5'], ['Qd2', 'Nxf4'], ['exf4', 'Be6\n'], ['a4', 'Bd5'], ['Ne5', 'e6'], ['Rfb1', 'Rb8'], ['Qe3', 'a6'], ['a5', 'b5'], ['axb6', 'Rxb6'], ['g3', 'Rxb1+\n'], ['Rxb1', 'Bxe5'], ['Qxe5', 'Qa8'], ['h4', 'Bh1'], ['Kf1', 'h5'], ['Ke1', 'a5'], ['Ra1', 'Qg2'], ['Rxa5', 'Qg1+\n'], ['Ke2', 'Bg2'], ['Qe3', 'Rb8'], ['Ra2', 'Bh3'], ['Kd2', 'Bf5'], ['Qe1', 'Qg2'], ['Bxf5', 'exf5'], ['Kc2', 'Qb7\n'], ['Kd2', 'Qg2'], ['Kc1', 'Qf3'], ['Rc2', 'Ra8'], ['Qe2', 'Qh1+'], ['Kd2', 'Ra1'], ['Qe8+', 'Kg7'], ['Qe5+', 'Kh7\n'], ['Qe2', 'Rb1'], ['f3', 'Rg1']]",0-1
Vugar Gashimov Mem 2016,Shamkir AZE,2016.05.28,3.1,"Mamedyarov,S","Eljanov,P",,,E21,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nc3', 'Bb4'], ['Nf3', 'b6'], ['Qb3', 'c5'], ['Bg5', 'Bb7'], ['e3', 'O-O'], ['Be2', 'cxd4\n'], ['Qxb4', 'Nc6'], ['Qa3', 'dxc3'], ['bxc3', 'h6'], ['Bh4', 'Rc8'], ['Rd1', 'Qc7'], ['Bxf6', 'gxf6'], ['O-O', 'Kg7\n'], ['Nd4', 'Ne5'], ['Nb5', 'Qc5'], ['Qb4', 'a5'], ['Qxc5', 'Rxc5'], ['Nd6', 'Ba6'], ['Rd4', 'f5'], ['Rb1', 'Rb8\n'], ['f4', 'Nc6'], ['Rd2', 'Ne7'], ['Kf2', 'Kf8'], ['e4', 'Nc8'], ['Nb5', 'Ke7'], ['Rbd1', 'Rb7'], ['exf5', 'Rxf5\n'], ['g3', 'Rc5'], ['Na3', 'd6'], ['g4', 'Rd7'], ['h4', 'Rd8'], ['Rd4', 'Na7'], ['Rb1', 'Nc8'], ['Nc2', 'd5'], ['cxd5', 'Bxe2\n'], ['Kxe2', 'Rdxd5'], ['Kd3', 'h5'], ['Ne3', 'Rd7'], ['f5', 'hxg4'], ['h5', 'Nd6'], ['h6', 'Rc8'], ['Re1', 'Nb7\n'], ['Rxd7+', 'Kxd7'], ['Nxg4', 'Nc5+'], ['Kd4', 'Kd6'], ['Ne5', 'f6'], ['Ng6', 'e5+'], ['Ke3', 'Rc7'], ['Rd1+', 'Kc6\n'], ['Rd8', 'Nb7'], ['Rc8', 'Rxc8'], ['Ne7+', 'Kc5'], ['Nxc8', 'Nd8'], ['h7', 'Nf7'], ['Ne7', 'Kc4'], ['Ng8', 'Kxc3\n'], ['Nxf6', '']]",1-0
Vugar Gashimov Mem 2016,Shamkir AZE,2016.05.29,4.5,"Eljanov,P","Karjakin,Sergey",,,D30,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'd5'], ['Bg5', 'Nbd7'], ['e3', 'h6'], ['Bh4', 'Be7'], ['Nbd2', 'c5'], ['Be2', 'O-O\n'], ['O-O', 'b6'], ['cxd5', 'Nxd5'], ['Bg3', 'Bb7'], ['Nc4', 'N7f6'], ['dxc5', 'Bxc5'], ['Nfd2', 'Rc8'], ['e4', 'Ne7\n'], ['e5', 'Ne4'], ['Nxe4', 'Bxe4'], ['Nd6', 'Bxd6'], ['exd6', 'Nf5'], ['Qa4', 'Bd5'], ['d7', 'Rc5'], ['b4', 'Nxg3\n'], ['hxg3', 'Rc7'], ['Bb5', 'Qg5'], ['Rfe1', 'Rd8'], ['Re3', 'h5'], ['Rae1', 'h4'], ['Re5', 'Qf6'], ['Qa3', 'Ba8\n'], ['Qe3', 'hxg3'], ['Qxg3', 'a6'], ['Rxe6', 'fxe6'], ['Qxc7', 'Rf8'], ['Qxb6', 'axb5'], ['Qxe6+', 'Qf7\n'], ['Qxf7+', 'Kxf7'], ['Re5', 'Rd8'], ['Rxb5', 'Rxd7'], ['a4', 'Bc6'], ['Rf5+', 'Ke6'], ['Ra5', 'Rd1+']]",1/2-1/2
Vugar Gashimov Mem 2016,Shamkir AZE,2016.05.30,5.5,"Harikrishna,P","Eljanov,P",,,C49,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Nc3', 'Nf6'], ['Bb5', 'Bb4'], ['O-O', 'O-O'], ['d3', 'Bxc3'], ['bxc3', 'd6'], ['Nd2', 'Bd7\n'], ['f4', 'exf4'], ['Rxf4', 'Ne7'], ['Bxd7', 'Nxd7'], ['c4', 'Ne5'], ['Bb2', 'f6'], ['Nf1', 'Qd7'], ['Ne3', 'a6\n'], ['Qh5', 'b5'], ['Rh4', 'h6'], ['Rf1', 'bxc4'], ['d4', 'Nf7'], ['Ng4', 'Qb5'], ['Nxf6+', 'gxf6'], ['e5', 'Kh8\n'], ['Bc1', 'Ng8'], ['Qg6', 'dxe5'], ['Rxf6', 'Qb1'], ['Rf1', 'exd4'], ['Bxh6', 'Qxf1+'], ['Kxf1', 'Nfxh6+\n'], ['Kg1', 'Rab8'], ['Rxh6+', 'Nxh6'], ['Qxh6+', 'Kg8'], ['Qg6+', 'Kh8'], ['h3', 'd3'], ['Qh6+', 'Kg8'], ['Qxa6', 'dxc2\n'], ['Qxc4+', 'Kh8'], ['Qc3+', 'Kg8'], ['Qxc2', 'Rfc8'], ['Qc6', 'Kf7'], ['a4', 'Ke7'], ['a5', '']]",1-0
Vugar Gashimov Mem 2016,Shamkir AZE,2016.06.01,6.2,"Giri,A","Eljanov,P",,,A07,"[['Nf3', 'd5'], ['g3', 'c6'], ['Bg2', 'Bg4'], ['h3', 'Bh5'], ['O-O', 'Nd7'], ['d4', 'e6'], ['c4', 'Ngf6'], ['cxd5', 'cxd5\n'], ['Qb3', 'Qb6'], ['Nc3', 'Be7'], ['Ne5', 'Qxb3'], ['axb3', 'a6'], ['g4', 'Bg6'], ['g5', 'Nh5'], ['Nxg6', 'hxg6\n'], ['e4', 'dxe4'], ['d5', 'exd5'], ['Nxd5', 'Bd6'], ['Be3', 'f5'], ['gxf6', 'Ndxf6'], ['Rfd1', 'O-O-O'], ['Ra5', 'Bc7\n'], ['Ne7+', 'Kb8'], ['Raa1', 'Rhe8'], ['Nxg6', 'Nd5'], ['Bg5', 'Rd6'], ['Ra4', 'Rxg6'], ['Rxd5', 'Nf4'], ['Bxf4', 'Bxf4\n'], ['Rb4', 'e3'], ['fxe3', 'Bxe3+'], ['Kh1', 'b5'], ['Re4', 'Rxe4'], ['Bxe4', 'Rg1+'], ['Kh2', 'Rf1'], ['Kg3', 'Kc7\n'], ['b4', 'Rf4'], ['Re5', 'Kd6'], ['Re8', 'g5'], ['Bb7', 'Bc1'], ['Bxa6', 'Rxb4'], ['Rb8', 'Ke5']]",1/2-1/2
Vugar Gashimov Mem 2016,Shamkir AZE,2016.06.02,7.4,"Eljanov,P",Hou Yifan,,,D02,"[['d4', 'Nf6'], ['Nf3', 'd5'], ['Bf4', 'e6'], ['e3', 'c5'], ['c3', 'Nc6'], ['Nbd2', 'Bd6'], ['Bg3', 'O-O'], ['Bb5', 'a5\n'], ['a4', 'Ne7'], ['Qe2', 'Nf5'], ['Bd3', 'Be7'], ['Be5', 'b6'], ['Bxf6', 'Bxf6'], ['g4', 'Nd6'], ['h4', 'Be7\n'], ['g5', 'Bb7'], ['Ne5', 'Qe8'], ['Rg1', 'f5'], ['gxf6', 'Bxf6'], ['Qg4', 'Ba6'], ['Bc2', 'Ra7'], ['Ndf3', 'Bxe5\n'], ['dxe5', 'Nf5'], ['Ng5', 'h6'], ['Nh3', 'd4'], ['e4', 'd3'], ['Bb3', 'c4'], ['Bd1', 'Qb8'], ['exf5', 'Qxe5+\n'], ['Kd2', 'Rxf5'], ['f4', 'Qf6'], ['Bf3', 'Bb7'], ['Bxb7', 'Rxb7'], ['Qf3', 'Rf7'], ['h5', 'Qh4'], ['Rg4', 'Qxh5\n'], ['Rag1', 'Rd5'], ['Nf2', 'Qf5'], ['Ne4', 'Rdd7'], ['Qe3', 'b5'], ['Nc5', 'Rde7'], ['Qe5', 'bxa4'], ['Ke3', 'Kh7\n'], ['Rh4', 'Qxe5+'], ['fxe5', 'Rf5'], ['Rxc4', 'Rxe5+'], ['Ne4', 'g5'], ['Rxa4', 'Kg6'], ['Kxd3', 'Rf7\n'], ['Nd2', 'h5'], ['Re4', 'Rxe4'], ['Nxe4', 'g4'], ['c4', 'Rf3+'], ['Kd4', 'Kf5'], ['Ng3+', 'Rxg3'], ['Rxg3', 'h4\n'], ['Rg1', 'g3'], ['Ke3', 'Kg4'], ['Rd1', 'e5'], ['c5', '']]",1-0
Vugar Gashimov Mem 2016,Shamkir AZE,2016.06.03,8.5,"Mamedov,Rau","Eljanov,P",,,B11,"[['e4', 'c6'], ['Nc3', 'd5'], ['Nf3', 'Bg4'], ['h3', 'Bxf3'], ['Qxf3', 'e6'], ['d4', 'Nf6'], ['Bd3', 'dxe4'], ['Nxe4', 'Qxd4\n'], ['c3', 'Qd8'], ['O-O', 'Nxe4'], ['Bxe4', 'Bd6'], ['Rd1', 'Qc7'], ['Qd3', 'Be5'], ['Bxh7', 'Nd7'], ['Be4', 'O-O-O\n'], ['Qf3', 'Nf6'], ['Bg5', 'Qa5'], ['Bxf6', 'gxf6'], ['Rxd8+', 'Rxd8'], ['Qe2', 'Bc7'], ['Bf3', 'f5'], ['a4', 'Bb8\n'], ['Kf1', 'a6'], ['Qe3', 'Bc7'], ['Qe2', 'Kb8'], ['Bh5', 'Qc5'], ['Rd1', 'Rxd1+'], ['Qxd1', 'Qc4+'], ['Be2', 'Qh4\n'], ['Qd4', 'Qxd4'], ['cxd4', 'Bb6'], ['Bh5', 'Kc7'], ['Bxf7', 'Kd6'], ['Ke2', 'Bxd4'], ['b3', 'b5'], ['axb5', 'cxb5\n'], ['g4', 'Ke7'], ['Bg8', 'fxg4'], ['hxg4', 'a5'], ['f4', 'a4'], ['bxa4', 'bxa4'], ['Bh7', 'a3'], ['Bb1', 'e5\n'], ['fxe5', '']]",1/2-1/2
Vugar Gashimov Mem 2016,Shamkir AZE,2016.06.04,9.1,"Eljanov,P","Radjabov,T",,,A45,"[['d4', 'Nf6'], ['Bf4', 'g6'], ['Nc3', 'd5'], ['e3', 'Bg7'], ['Be2', 'c6'], ['h4', 'h6'], ['Nf3', 'Qa5'], ['Qd2', 'Bg4\n'], ['Ne5', 'Bxe2'], ['Qxe2', 'Qa6'], ['Qf3', 'Nbd7'], ['a3', 'Nxe5'], ['Bxe5', 'O-O'], ['g4', 'Nd7'], ['Bxg7', 'Kxg7\n'], ['h5', 'g5'], ['e4', 'e6'], ['Qe3', 'dxe4'], ['Nxe4', 'Qa5+'], ['c3', 'Qc7'], ['O-O-O', 'Nb6'], ['Kb1', 'Nd5\n'], ['Qd2', 'b5'], ['Nc5', 'a5'], ['Rhe1', 'Qf4'], ['Qe2', 'Rad8'], ['Nd3', 'Qd6'], ['Qd2', 'Rb8'], ['Qc2', 'Rfd8\n'], ['Nc5', 'Nf4'], ['Qe4', 'Qd5'], ['Nd3', 'Qxe4'], ['Rxe4', 'Nxd3'], ['Rxd3', 'a4'], ['Kc2', 'Rd5'], ['Re5', 'Rbd8\n'], ['Rde3', 'R8d7'], ['Kd3', 'Kf8'], ['Ke4', 'Ke7'], ['Kf3', 'R7d6'], ['Ke2', 'Rd8'], ['Kf3', 'R8d6'], ['Ke2', 'Rd8\n'], ['Kf3', 'R8d6']]",1/2-1/2
25th TCh-MKD 2016,Ohrid MKD,2016.08.08,1.1,"Eljanov,P","Percivaldi,Martin",,,C50,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bc4', 'Bc5'], ['O-O', 'Nf6'], ['d3', 'd6'], ['c3', 'a6'], ['a4', 'h6'], ['Nbd2', 'O-O\n'], ['Re1', 'Be6'], ['Bxe6', 'fxe6'], ['b4', 'Ba7'], ['Nf1', 'Qd7'], ['Be3', 'Bxe3'], ['Rxe3', 'Qf7'], ['Ng3', 'Nd7\n'], ['Qc2', 'a5'], ['b5', 'Ne7'], ['Nf1', 'Ng6'], ['g3', 'Qf6'], ['Qa2', 'Rf7'], ['N1d2', 'Raf8'], ['Rf1', 'Qe7\n'], ['d4', 'Kh7'], ['Qc2', 'Rf6'], ['Ne1', 'Kg8'], ['Nd3', 'b6'], ['Nc4', 'exd4'], ['cxd4', 'e5'], ['dxe5', 'Ndxe5\n'], ['f4', 'Nxd3'], ['Qxd3', 'Qf7'], ['Ree1', 'Rc8'], ['Rc1', 'Qe8'], ['Ne3', 'Rf7'], ['Nd5', 'Nf8'], ['Qc4', 'Nd7\n'], ['Nxc7', 'Qd8'], ['Ne6', 'Rxc4'], ['Nxd8', 'Rxc1'], ['Rxc1', 'Rf8'], ['Nb7', 'Nc5'], ['Nxc5', 'bxc5\n'], ['Kf2', 'Kf7'], ['Ke3', 'Ke7'], ['h4', 'Rc8'], ['Kd3', 'd5'], ['exd5', 'Kd6'], ['Re1', 'c4+'], ['Kc3', 'Kxd5\n'], ['Re5+', 'Kd6'], ['Re4', '']]",1-0
25th TCh-MKD 2016,Ohrid MKD,2016.08.10,3.2,"Jankov,Sa","Eljanov,P",,,D04,"[['d4', 'Nf6'], ['Nf3', 'd5'], ['e3', 'c5'], ['c3', 'Nbd7'], ['Nbd2', 'g6'], ['Bb5', 'Qb6'], ['Ba4', 'Bg7'], ['Ne5', 'O-O\n'], ['Nxd7', 'Bxd7'], ['Bxd7', 'Nxd7'], ['O-O', 'e5'], ['dxe5', 'Nxe5'], ['Nf3', 'Rfd8'], ['Rb1', 'Nxf3+\n'], ['Qxf3', 'Bxc3'], ['Rd1', 'Bg7'], ['Bd2', 'Qe6'], ['a3', 'Rd7'], ['Re1', 'Qe4'], ['Qe2', 'a6'], ['Qd1', 'b5\n'], ['Qc1', 'Rc8'], ['Bc3', 'Qc4'], ['Qd2', 'Bxc3'], ['bxc3', 'Re8'], ['h3', 'h5'], ['Red1', 'Re5'], ['Qb2', 'Qe4\n'], ['Kh2', 'h4'], ['Rd2', 'Rg5'], ['Rg1', 'Rd6'], ['Re2', 'Qc4'], ['Rd2', 'Re5'], ['Rgd1', 'Re8'], ['Rc1', 'f5\n'], ['Rcd1', 'Red8'], ['Kg1', 'g5'], ['Qc2', 'Qe4'], ['Qc1', 'g4'], ['Kh2', 'Rg6'], ['Rg1', 'Kf7'], ['Rdd1', 'g3+\n'], ['fxg3', 'hxg3+'], ['Kh1', 'Rh8'], ['Rgf1', 'Rxh3+'], ['Kg1', 'Rh1+']]",0-1
42nd Olympiad 2016,Baku AZE,2016.09.03,2.5,"Dervishi,E","Eljanov,P",,,B19,"[['e4', 'c6'], ['d4', 'd5'], ['Nd2', 'dxe4'], ['Nxe4', 'Bf5'], ['Ng3', 'Bg6'], ['h4', 'h6'], ['Nf3', 'Nd7'], ['h5', 'Bh7\n'], ['Bd3', 'Bxd3'], ['Qxd3', 'e6'], ['Bf4', 'Qa5+'], ['Bd2', 'Bb4'], ['c3', 'Be7'], ['c4', 'Qb6'], ['O-O-O', 'Ngf6\n'], ['Kb1', 'O-O'], ['Ne4', 'Rad8'], ['Bc3', 'Qa6'], ['Nxf6+', 'Nxf6'], ['Ne5', 'Nd7'], ['Qe2', 'Nxe5'], ['dxe5', 'b5\n'], ['cxb5', 'cxb5'], ['f4', 'Qb7'], ['g4', 'b4'], ['Bd2', 'Rd5'], ['Bc1', 'Rfd8'], ['Rxd5', 'Qxd5'], ['Re1', 'a5\n'], ['Qc2', 'Bh4'], ['Re4', 'Be7'], ['Rc4', 'Bf8'], ['b3', 'Qf3'], ['f5', 'exf5'], ['Qxf5', 'Qd5'], ['g5', 'hxg5\n'], ['Bxg5', 'Re8'], ['Bf4', 'a4'], ['Qe4', 'Qd7'], ['bxa4', 'Qxa4'], ['Qd5', 'Qa7'], ['Bd2', 'Qg1+'], ['Kb2', 'Qh2\n'], ['h6', 'gxh6'], ['Kc2', 'Qh5'], ['Bxb4', 'Bxb4'], ['Rxb4', 'Rxe5'], ['Qd8+', 'Kh7'], ['Qd4', 'Qe2+'], ['Kb1', 'Qe1+\n'], ['Kb2', 'Re2+'], ['Kb3', 'Qb1+'], ['Kc4', 'Qxa2+'], ['Kb5', 'Qe6'], ['Qd3+', 'f5'], ['Qd4', 'Re5+']]",0-1
42nd Olympiad 2016,Baku AZE,2016.09.04,3.10,"Nisipeanu,LD","Eljanov,P",,,E34,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nc3', 'Bb4'], ['Qc2', 'd5'], ['cxd5', 'Qxd5'], ['e3', 'c5'], ['Bd2', 'Bxc3'], ['Bxc3', 'cxd4\n'], ['Bxd4', 'Nc6'], ['Bxf6', 'gxf6'], ['Ne2', 'Bd7'], ['a3', 'Ne7'], ['Nc3', 'Qe5'], ['Be2', 'Bc6'], ['Bf3', 'Bxf3\n'], ['gxf3', 'O-O-O'], ['Nd5+', 'Nc6'], ['Ne7+', 'Kb8'], ['Nxc6+', 'bxc6'], ['Qxc6', 'Rhg8'], ['Qe4', 'Qa5+\n'], ['Qb4+', 'Qxb4+'], ['axb4', 'Rc8'], ['Rd1', 'Rc2'], ['Rd2', 'Rc1+'], ['Rd1', 'Rc2'], ['Rd2', 'Rc1+'], ['Rd1', 'Rc2\n'], ['Rd2', 'Rc1+'], ['Rd1', 'Rc2']]",1/2-1/2
