Wch U14 Girls,Menorca,1996.??.??,2,Wang Yue,"Charkhalashvili, Inga",,,B13,"[['e4', 'c6'], ['d4', 'd5'], ['exd5', 'cxd5'], ['Bd3', 'Nf6'], ['c3', 'Bg4'], ['Qb3', 'Qc7'], ['Ne2', 'Bxe2'], ['Bxe2', 'Nc6\n'], ['O-O', 'e6'], ['Be3', 'Bd6'], ['f4', 'O-O'], ['Qd1', 'Qb6'], ['b4', 'Ne4'], ['Bd3', 'f5'], ['Rf3', 'a5'], ['b5', 'Ne7\n'], ['c4', 'dxc4'], ['Bxc4', 'Rf6'], ['Qb3', 'a4'], ['Bxe6+', 'Kh8'], ['Qc4', 'Bxf4'], ['Bxf4', 'Rxe6'], ['Na3', 'Rc8\n'], ['Qxa4', 'Nc3'], ['Qb4', 'Ned5'], ['Rxc3', 'Nxc3'], ['Kh1', 'Nd5'], ['Qd6', '']]",1/2-1/2
IMSA Blitz 2016,Huai'an CHN,2016.02.29,20.7,"Ponomariov,R",Wang Yue,,,C29,"[['e4', 'e5'], ['Nc3', 'Nf6'], ['f4', 'd5'], ['exd5', 'exf4'], ['Bc4', 'c6'], ['d4', 'Nxd5'], ['Bxd5', 'cxd5'], ['Bxf4', 'Nc6\n'], ['Nf3', 'Bb4'], ['O-O', 'Bxc3'], ['bxc3', 'O-O'], ['Qd3', 'h6'], ['Rae1', 'Be6'], ['Bxh6', 'gxh6'], ['Rxe6', 'fxe6\n'], ['Qg6+', 'Kh8'], ['Qxh6+', 'Kg8'], ['Qg6+', 'Kh8'], ['Ng5', 'Rxf1+'], ['Kxf1', 'Qf8+'], ['Nf7+', '']]",1-0
IMSA Blitz 2016,Huai'an CHN,2016.03.01,21.3,Wang Yue,"Movsesian,S",,,A55,"[['d4', 'Nf6'], ['Nf3', 'd6'], ['c4', 'Nbd7'], ['Nc3', 'e5'], ['e4', 'c6'], ['Be2', 'g6'], ['h3', 'Bg7'], ['Be3', 'O-O\n'], ['d5', 'Qe7'], ['Nd2', 'a6'], ['a4', 'a5'], ['g4', 'Nc5'], ['h4', 'Bd7'], ['h5', 'Ne8'], ['g5', 'f5'], ['h6', 'Bh8\n'], ['Rg1', 'Na6'], ['f3', 'Nec7'], ['Nb3', 'Nb4'], ['c5', 'cxd5'], ['cxd6', 'Qxd6'], ['Bc5', 'Qe6'], ['Nxd5', 'Ncxd5\n'], ['exd5', 'Qf7'], ['Bxf8', 'Rxf8'], ['Rc1', 'e4'], ['Nc5', 'Bxb2'], ['d6', 'Bxc1'], ['Qxc1', 'Nd3+'], ['Nxd3', 'exd3\n'], ['Bxd3', 'Re8+'], ['Kf2', 'Rc8'], ['Qe3', 'Qa2+'], ['Kg3', 'Qd5'], ['Qe7', 'f4+'], ['Kh4', 'Qd4'], ['Rg2', 'Bxa4\n'], ['Bb1', 'Bb3'], ['d7', 'Rf8'], ['Re2', 'Bf7'], ['Ba2', 'Bxa2'], ['Rxa2', 'a4'], ['Re2', 'Qa1'], ['Qe6+', 'Kh8\n'], ['Qe5+', 'Qxe5'], ['Rxe5', 'Kg8'], ['Re8', '']]",1-0
IMSA Blitz 2016,Huai'an CHN,2016.03.01,22.6,"Wojtaszek,R",Wang Yue,,,D12,"[['d4', 'd5'], ['c4', 'c6'], ['Nf3', 'Nf6'], ['e3', 'Bf5'], ['Nc3', 'e6'], ['Nh4', 'Bg6'], ['Nxg6', 'hxg6'], ['Bd2', 'Nbd7\n'], ['Qc2', 'Bd6'], ['O-O-O', 'Rc8'], ['Kb1', 'dxc4'], ['Bxc4', 'b5'], ['Be2', 'a6'], ['e4', 'c5'], ['dxc5', 'Bxc5\n'], ['f4', 'Be7'], ['e5', 'Nd5'], ['Qe4', 'Nc5'], ['Qf3', 'Nxc3+'], ['Bxc3', 'Qb6'], ['Bd4', 'Qb7'], ['Qxb7', 'Nxb7\n'], ['Bf3', 'Na5'], ['b3', 'O-O'], ['Bb6', 'Nc6'], ['Rd7', 'Ba3'], ['Rhd1', 'Nb4'], ['Rc7', 'Rxc7'], ['Bxc7', 'Rc8\n'], ['Bd6', 'a5'], ['Be4', 'Rc3'], ['h4', 'Re3'], ['Bf3', 'Rc3'], ['Be2', 'Rc2'], ['Bxb4', 'Rb2+'], ['Ka1', 'axb4\n'], ['Bxb5', 'Rxg2'], ['Kb1', 'Rb2+'], ['Ka1', 'Rf2'], ['Kb1', 'Rxf4'], ['Rd8+', 'Kh7'], ['Rd7', 'Rf2'], ['Rd1', 'Rb2+\n'], ['Ka1', 'Rh2'], ['Kb1', 'Rxh4'], ['Kc2', 'Re4'], ['Be8', 'f5'], ['Bf7', 'Kh6'], ['Rg1', 'g5'], ['Bxe6', 'Rxe5\n'], ['Bf7', 'g4'], ['Kd3', 'Kg5'], ['Rg2', 'f4'], ['Kd4', 'Re7'], ['Bd5', 'Kf5'], ['Rg1', 'f3']]",0-1
IMSA Blitz 2016,Huai'an CHN,2016.03.01,23.4,Wang Yue,"Harikrishna,P",,,E10,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'd5'], ['g3', 'Bb4+'], ['Bd2', 'Be7'], ['Bg2', 'O-O'], ['O-O', 'Nbd7'], ['Qc2', 'c6\n'], ['Rd1', 'b6'], ['Bf4', 'Bb7'], ['Nc3', 'dxc4'], ['Nd2', 'Nd5'], ['Nxc4', 'Nxf4'], ['gxf4', 'Qc7'], ['e3', 'c5\n'], ['d5', 'exd5'], ['Nxd5', 'Bxd5'], ['Rxd5', 'Rad8'], ['Rad1', 'b5'], ['Na5', 'Qxa5'], ['Rxd7', 'Rxd7\n'], ['Rxd7', 'Bf6'], ['b3', 'Rd8'], ['Rxd8+', 'Qxd8'], ['Bf1', 'Qd7'], ['h3', 'Be7'], ['Qe4', 'g6'], ['Kg2', 'Bf6\n'], ['a4', 'bxa4'], ['bxa4', 'Kg7'], ['a5', 'Qe6'], ['Qc2', 'Qc6+'], ['Kg1', 'a6'], ['Bc4', 'Qc7'], ['Qd2', 'Qd8\n'], ['Qa2', 'Qd7'], ['Bxa6', 'Qxh3'], ['Be2', 'Qd7'], ['a6', 'Qa7'], ['Bc4', 'h5'], ['Qd2', 'Be7'], ['Qd5', 'Bf8\n'], ['Kg2', 'h4'], ['f5', 'gxf5'], ['Qxf5', 'Qb6'], ['Qg5+', 'Kh7'], ['Qxh4+', 'Bh6'], ['Qe4+', 'Kg7'], ['Qd5', 'Qg6+\n'], ['Kf3', 'Qf6+'], ['Ke2', 'Qb2+'], ['Qd2', 'Qb6'], ['Qc3+', 'Kg8'], ['Qb3', 'Qa5'], ['Qb8+', '']]",1-0
IMSA Blitz 2016,Huai'an CHN,2016.03.01,24.5,"Fressinet,L",Wang Yue,,,A05,"[['Nf3', 'Nf6'], ['g3', 'g6'], ['Bg2', 'Bg7'], ['O-O', 'd5'], ['c4', 'c6'], ['b3', 'Ne4'], ['d4', 'O-O'], ['Bb2', 'Bf5\n'], ['e3', 'Nd7'], ['Qe2', 'a5'], ['Nc3', 'Nxc3'], ['Bxc3', 'Be4'], ['Rfd1', 'e6'], ['Bf1', 'Bxf3'], ['Qxf3', 'Re8\n'], ['cxd5', 'exd5'], ['b4', 'axb4'], ['Bxb4', 'Bf8'], ['Be1', 'Nf6'], ['a4', 'Ne4'], ['a5', 'Bd6'], ['Rab1', 'Ra7\n'], ['Rdc1', 'Qd7'], ['Qe2', 'Bc7'], ['a6', 'bxa6'], ['Qc2', 'Re6'], ['Qa4', 'a5'], ['Rc2', 'Rf6'], ['Rbc1', 'Rb7\n'], ['Bg2', 'Kg7'], ['h4', 'h5'], ['Rxc6', 'Rb2'], ['Bxe4', 'dxe4'], ['d5', 'Bxg3'], ['R1c2', 'Rxc2'], ['Qxc2', 'Be5\n'], ['Rxf6', 'Bxf6'], ['Qc6', 'Qg4+'], ['Kf1', 'Qd1'], ['d6', 'a4'], ['d7', 'a3'], ['Kg2', 'a2'], ['Bc3', 'Bxc3\n'], ['Qxc3+', 'Kh7'], ['Qb2', 'Qxd7'], ['Qxa2', 'Qf5'], ['Qc4', 'Kg7'], ['Qd4+', 'Kh7'], ['Qc4', 'g5'], ['hxg5', 'Qxg5+\n'], ['Kf1', 'Qf5'], ['Kg2', 'h4'], ['Qc7', 'Kg6'], ['Qd6+', 'Kh5'], ['Qf8', 'h3+'], ['Kg1', 'Qg4+'], ['Kf1', 'Qd1+']]",0-1
IMSA Blitz 2016,Huai'an CHN,2016.03.01,25.5,Wang Yue,Wang Hao,,,D30,"[['d4', 'd5'], ['c4', 'e6'], ['Nf3', 'Nf6'], ['g3', 'Bb4+'], ['Bd2', 'Be7'], ['Bg2', 'c6'], ['O-O', 'O-O'], ['Qc2', 'b6\n'], ['Rd1', 'Ba6'], ['b3', 'Nbd7'], ['a4', 'Rc8'], ['a5', 'c5'], ['axb6', 'Qxb6'], ['Qa2', 'Bb7'], ['Ba5', 'Qa6\n'], ['Qb2', 'dxc4'], ['bxc4', 'Bxf3'], ['Bxf3', 'cxd4'], ['Bd8', 'Qd6'], ['Bxe7', 'Qxe7'], ['Rxa7', 'Qc5\n'], ['Qxd4', 'Ne5'], ['Qxc5', 'Rxc5'], ['Na3', 'g5'], ['Rd4', 'Rb8'], ['Kg2', 'g4'], ['Be4', 'Rb2'], ['Bd3', 'Kg7\n'], ['Rf4', 'Nxd3'], ['exd3', 'e5'], ['Rxf6', 'Kxf6'], ['Nb5', 'Rc6'], ['Nc3', 'Kg6'], ['Nd5', 'Rd2'], ['Ne7+', 'Kf6\n'], ['Nxc6', 'Rxd3'], ['Nb4', 'Rd4'], ['Rc7', '']]",1-0
IMSA Blitz 2016,Huai'an CHN,2016.03.01,26.4,"Sargissian,G",Wang Yue,,,D10,"[['d4', 'd5'], ['c4', 'c6'], ['Nc3', 'Nf6'], ['e3', 'Bf5'], ['Nf3', 'e6'], ['Nh4', 'Bg6'], ['Nxg6', 'hxg6'], ['g3', 'Nbd7\n'], ['Qb3', 'Qb6'], ['Bg2', 'g5'], ['cxd5', 'Qxb3'], ['axb3', 'exd5'], ['O-O', 'Nb6'], ['e4', 'Nxe4'], ['Nxe4', 'dxe4\n'], ['Bxe4', 'f6'], ['Bg6+', 'Kd7'], ['Bd2', 'Bd6'], ['Rfe1', 'Nd5'], ['Bf7', 'a6'], ['Ba5', 'Bb4'], ['Bxb4', 'Nxb4\n'], ['Re2', 'Rhf8'], ['Bg6', 'Nd5'], ['Rae1', 'Rad8'], ['Kg2', 'Kc7'], ['Bh5', 'Kb6'], ['Bf3', 'Rf7'], ['Re8', 'Rfd7\n'], ['Kh3', 'Rxe8'], ['Rxe8', 'Nc7'], ['Rg8', 'Nb5'], ['d5', 'cxd5'], ['Kg4', 'd4'], ['Kh5', 'd3'], ['Kg6', 'Nd4\n'], ['Bg4', 'f5'], ['Bd1', 'Re7'], ['Rd8', 'Kc5'], ['Kxg5', 'Ne6+']]",0-1
IMSA Blitz 2016,Huai'an CHN,2016.03.01,27.6,Wang Yue,"Navara,D",,,E12,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'b6'], ['Nc3', 'Bb7'], ['a3', 'd5'], ['cxd5', 'Nxd5'], ['e3', 'g6'], ['h4', 'Bg7\n'], ['h5', 'Nxc3'], ['bxc3', 'c5'], ['Bb5+', 'Bc6'], ['a4', 'Qd7'], ['Qe2', 'O-O'], ['hxg6', 'hxg6'], ['e4', 'cxd4\n'], ['cxd4', 'a6'], ['Bd3', 'Bxa4'], ['Qe3', 'Bb5'], ['Bxb5', 'Qxb5'], ['Qf4', 'Rc8'], ['Qh4', 'Rxc1+'], ['Rxc1', 'Nc6\n'], ['Qg5', 'Nxd4'], ['Qxb5', 'Nxb5'], ['Rc6', 'Nc3'], ['e5', 'Nd5'], ['Kd2', 'Bf8'], ['Ng5', 'Rd8'], ['Ke2', 'Nf4+\n'], ['Kf3', 'Nd3'], ['Kg3', 'Bc5'], ['Ne4', 'Nxe5'], ['Rc7', 'Bd4'], ['Nf6+', 'Kg7'], ['Rh7+', 'Kxf6']]",0-1
IMSA Blitz 2016,Huai'an CHN,2016.03.01,28.3,Ding Liren,Wang Yue,,,A40,"[['d4', 'g6'], ['g3', 'Bg7'], ['Bg2', 'd5'], ['Nf3', 'c6'], ['O-O', 'Nf6'], ['b3', 'O-O'], ['Bb2', 'Bf5'], ['c4', 'a5'], ['cxd5', 'cxd5\n'], ['Nc3', 'Nc6'], ['Ne5', 'Ne4'], ['Nxc6', 'bxc6'], ['Na4', 'Nd6'], ['Rc1', 'Bd7'], ['e3', 'Re8'], ['Qe2', 'Nb7\n'], ['Rc2', 'e6'], ['Ba3', 'e5'], ['dxe5', 'Bxe5'], ['Rfc1', 'h5'], ['Qd2', 'Nd6'], ['f4', 'Nb5'], ['Bb2', 'Bxb2\n'], ['Rxb2', 'Qe7'], ['Kf2', 'Rad8'], ['Nc5', 'Bf5'], ['a4', 'Nd6'], ['Qd4', 'Rb8'], ['Rd2', 'Rb4'], ['Qc3', 'Be4\n'], ['Bf1', 'Bf5'], ['Rd4', 'Rbb8'], ['Re1', 'Qa7'], ['Bg2', 'Re7'], ['Bf3', 'Bg4'], ['Bg2', 'Rbe8'], ['h3', 'Bc8\n'], ['Rdd1', 'Qb6'], ['Rc1', 'Qa7'], ['Kg1', 'Qb6'], ['Kh2', 'Nf5'], ['e4', 'd4'], ['Qd2', 'Ne3'], ['Qxd4', 'Nxg2\n'], ['Kxg2', 'Rd8'], ['Qc3', 'Ree8'], ['Rcd1', 'Be6'], ['Rxd8', 'Qxd8'], ['Re2', 'Qd1'], ['Rd2', 'Bxh3+\n'], ['Kxh3', 'Qh1+'], ['Rh2', 'Qf1+'], ['Kh4', 'Rd8'], ['Qf6', 'Rd1'], ['Kg5', '']]",1-0
IMSA Blitz 2016,Huai'an CHN,2016.03.01,29.7,Wang Yue,"Mamedyarov,S",,,E12,"[['Nf3', 'Nf6'], ['c4', 'e6'], ['d4', 'b6'], ['Nc3', 'Bb7'], ['a3', 'g6'], ['Qc2', 'Bg7'], ['e4', 'O-O'], ['Be2', 'd5'], ['cxd5', 'exd5\n'], ['e5', 'Ne4'], ['O-O', 'c5'], ['dxc5', 'bxc5'], ['Rd1', 'Nxc3'], ['bxc3', 'Nd7'], ['Rb1', 'Bc6'], ['Bg5', 'Qa5\n'], ['a4', 'a6'], ['Bf4', 'Rfe8'], ['h4', 'Nxe5'], ['Nxe5', 'Bxe5'], ['Bxe5', 'Rxe5'], ['Bf3', 'Rae8'], ['h5', 'gxh5\n'], ['c4', 'Re1+'], ['Kh2', 'Rxd1'], ['Rxd1', 'd4'], ['Qf5', 'Qc7+'], ['g3', 'Re5'], ['Qf4', 'Bxf3'], ['Qxf3', 'Qd7\n'], ['Rb1', 'Rf5'], ['Qa8+', 'Kg7'], ['Kg2', 'Rf6'], ['a5', 'd3'], ['Rd1', 'Qd4'], ['Rd2', 'Qxc4'], ['Qd8', 'Qe4+\n'], ['Kh2', 'c4'], ['Rb2', 'h4'], ['Kh3', 'hxg3'], ['fxg3', 'Qh1+'], ['Kg4', 'h5+'], ['Kg5', 'Qf3']]",0-1
IMSA Blitz 2016,Huai'an CHN,2016.03.01,30.2,"Dominguez Perez,L",Wang Yue,,,C42,"[['e4', 'e5'], ['Nf3', 'Nf6'], ['Nxe5', 'd6'], ['Nf3', 'Nxe4'], ['Nc3', 'Nxc3'], ['dxc3', 'Be7'], ['Be3', 'Nc6'], ['Qd2', 'Ne5\n'], ['O-O-O', 'Nxf3'], ['gxf3', 'Bf6'], ['Bd3', 'c6'], ['Kb1', 'Be6'], ['c4', 'O-O'], ['h4', 'd5'], ['c5', 'd4\n'], ['Bg5', 'Qd5'], ['b3', 'Bd8'], ['Rdg1', 'Kh8'], ['Qf4', 'f5'], ['Re1', 'Qd7'], ['Bxd8', 'Raxd8'], ['Re5', 'Rf6\n'], ['Rhe1', 'Rdf8'], ['a4', 'h6'], ['Kb2', 'a5'], ['Qd2', 'Ra8'], ['Qe2', 'Bf7'], ['Re7', 'Qd8'], ['Qe5', 'Bg8\n'], ['Rg1', 'Qf8'], ['Rxb7', 'Re8'], ['Qxd4', 'Rd8'], ['Qc3', 'Bd5'], ['Rgxg7', 'Qxg7'], ['Rxg7', 'Kxg7\n'], ['Qxa5', 'Re8'], ['Qc7+', 'Rf7'], ['Qf4', 'Re6'], ['a5', 'Ref6'], ['a6', 'Re6'], ['Qg3+', 'Rg6'], ['Qb8', '']]",1-0
IMSA Basque 2016,Huai'an CHN,2016.03.02,1.16,Wang Yue,"Wojtaszek,R",,,D37,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'd5'], ['Nc3', 'dxc4'], ['e4', 'Bb4'], ['Bxc4', 'Nxe4'], ['O-O', 'Nxc3'], ['bxc3', 'Be7\n'], ['Ne5', 'O-O'], ['Qg4', 'Nc6'], ['Bf4', 'Nxe5'], ['dxe5', 'f5'], ['exf6', 'Bxf6'], ['Bxe6+', 'Bxe6'], ['Qxe6+', 'Rf7\n'], ['Rad1', 'Qe8'], ['Qc4', 'Qc6'], ['Qxc6', 'bxc6'], ['c4', 'Rb8'], ['Rb1', 'Rb6'], ['Be3', 'Ra6'], ['Rb7', 'Rxa2\n'], ['Rxa7', 'Rxa7'], ['Bxa7', 'Rd7'], ['Be3', 'Bd4'], ['Rd1', 'c5'], ['Kf1', 'Kf7'], ['Ke2', 'Ke6'], ['Kf3', 'Rf7+\n'], ['Ke4', 'Bxe3'], ['Kxe3', 'c6'], ['f4', 'Ra7'], ['Ke4', 'g6'], ['g4', 'Ra2'], ['f5+', 'gxf5+'], ['gxf5+', 'Ke7\n'], ['h4', 'Rh2'], ['Ke5', 'Rxh4'], ['f6+', 'Ke8'], ['Ra1', 'Rxc4'], ['Ra8+', 'Kf7'], ['Ra7+', 'Kf8'], ['Ra8+', 'Kf7\n'], ['Ra7+', 'Kf8'], ['Rxh7', 'Rc1'], ['Rc7', 'Re1+'], ['Kd6', 'Rf1'], ['Ke6', 'Re1+'], ['Kd6', 'Rf1'], ['Ke6', 'Re1+\n'], ['Kf5', 'Rf1+'], ['Kg6', 'Rg1+'], ['Kf5', 'Rf1+'], ['Ke6', 'Re1+'], ['Kd6', 'Rf1'], ['Rxc6', 'Rxf6+\n'], ['Kxc5', 'Rxc6+'], ['Kxc6', '']]",1/2-1/2
IMSA Basque 2016,Huai'an CHN,2016.03.02,1.15,"Wojtaszek,R",Wang Yue,,,E16,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'b6'], ['g3', 'Bb7'], ['Bg2', 'Bb4+'], ['Bd2', 'a5'], ['O-O', 'O-O'], ['Bf4', 'Be7\n'], ['Nc3', 'Ne4'], ['Nb5', 'd6'], ['Nd2', 'f5'], ['Nxe4', 'fxe4'], ['Qc2', 'Qd7'], ['Bxe4', 'Bxe4'], ['Qxe4', 'Na6\n'], ['Nc3', 'Bf6'], ['Rad1', 'Rae8'], ['a3', 'Qf7'], ['Qd3', 'e5'], ['dxe5', 'Nc5'], ['Qd5', 'Bxe5'], ['Bxe5', 'Rxe5\n'], ['Qxf7+', 'Rxf7'], ['e3', 'g5'], ['h3', 'Kg7'], ['Kg2', 'h5'], ['Rd4', 'Nb3'], ['Rd5', 'Kg6'], ['Rxe5', 'dxe5\n'], ['Rd1', 'g4'], ['hxg4', 'hxg4'], ['Rd8', 'Nc5'], ['b4', 'axb4'], ['axb4', 'Na6'], ['Nd5', 'Kf5'], ['Ra8', 'c6\n'], ['Rxa6', 'cxd5'], ['cxd5', 'Rf6'], ['Ra8', 'Rd6'], ['Rf8+', 'Ke4'], ['Rg8', 'Kf5'], ['f3', 'gxf3+'], ['Kxf3', 'e4+\n'], ['Ke2', 'Rh6'], ['g4+', 'Ke5'], ['Rg5+', 'Kd6'], ['Kd2', 'Rh1'], ['Kc3', 'Rd1'], ['Kc4', 'b5+'], ['Kxb5', 'Rd3\n'], ['Kc4', 'Rxe3'], ['Kd4', 'Rb3'], ['Rg6+', 'Ke7'], ['Re6+', '']]",1-0
IMSA Basque 2016,Huai'an CHN,2016.03.02,2.13,Wang Yue,"Ivanchuk,V",,,E12,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'b6'], ['Nc3', 'Bb4'], ['e3', 'Bb7'], ['Bd3', 'Bxc3+'], ['bxc3', 'd6'], ['O-O', 'c5\n'], ['Re1', 'Nc6'], ['e4', 'e5'], ['d5', 'Ne7'], ['a4', 'Bc8'], ['a5', 'bxa5'], ['Qa4+', 'Nd7'], ['Nd2', 'O-O\n'], ['Qxa5', 'Qxa5'], ['Rxa5', 'a6'], ['Nb3', 'Rb8'], ['Ra3', 'Rb6'], ['Be3', 'f5'], ['f3', 'f4'], ['Bf2', 'Kf7\n'], ['Rb1', 'Ke8'], ['Raa1', 'Kd8'], ['Na5', 'Rxb1+'], ['Rxb1', 'Kc7'], ['Bc2', 'g5'], ['Kf1', 'Rg8'], ['g4', 'fxg3\n'], ['hxg3', 'h5'], ['Ke2', 'g4'], ['fxg4', 'Rxg4'], ['Nb3', 'Ng8'], ['Nd2', 'Ndf6'], ['Kd3', 'Rg6'], ['Rh1', 'Nh6\n'], ['Bd1', 'Nhg4'], ['Be1', 'Bd7'], ['Rf1', 'Kd8'], ['Nf3', 'Rg8'], ['Bd2', 'Kc7'], ['Bg5', 'a5'], ['Bh4', 'Nh7\n'], ['Nd2', 'Rf8'], ['Rxf8', 'Nxf8'], ['Ke2', 'Nh7'], ['Nb1', 'Ngf6'], ['Ke3', 'Bg4'], ['Ba4', 'Bd7'], ['Bd1', 'a4\n'], ['Na3', 'Kb6'], ['Kd3', 'Ka5'], ['Ke3', 'Be8'], ['Kd3', 'Kb6'], ['Ke3', 'Kc7'], ['Kd3', 'Bg6'], ['Nb5+', 'Kd7\n'], ['Bxa4', 'Bxe4+'], ['Ke3', 'Bg6'], ['Na7+', 'Kd8'], ['Bc6', 'Bf5'], ['Ba4', 'Bd7'], ['Nb5', 'Ke7'], ['Bc2', 'Bxb5\n'], ['cxb5', 'Kd7'], ['Bf5+', 'Kc7'], ['c4', 'Ng4+'], ['Bxg4', 'hxg4'], ['Ke4', 'Nf8'], ['Bg5', 'Nd7'], ['Bd2', 'Kb7\n'], ['Ba5', 'Kc8'], ['Kf5', 'e4'], ['Kxg4', 'Ne5+'], ['Kf4', 'Nxc4'], ['Be1', 'Na3'], ['b6', 'Nc4'], ['g4', 'Nxb6\n'], ['Kxe4', 'Kd7'], ['g5', 'Ke7'], ['Bg3', 'Nc4'], ['Kf5', 'Ne3+'], ['Ke4', 'Nc4'], ['Kf5', 'Ne3+'], ['Ke4', '']]",1/2-1/2
IMSA Basque 2016,Huai'an CHN,2016.03.02,2.14,"Ivanchuk,V",Wang Yue,,,A33,"[['c4', 'c5'], ['Nf3', 'Nc6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'e6'], ['a3', 'Nxd4'], ['Qxd4', 'b6'], ['Qf4', 'Bb7\n'], ['e4', 'Bc5'], ['Be3', 'Bxe3'], ['Qxe3', 'O-O'], ['O-O-O', 'e5'], ['Be2', 'Qe7'], ['g4', 'Bc6'], ['h4', 'Qc5\n'], ['Rh3', 'Qxe3+'], ['Rxe3', 'Rfd8'], ['g5', 'Ne8'], ['Bg4', 'Kf8'], ['b3', 'Nc7'], ['Kb2', 'Ne6'], ['Bxe6', 'fxe6\n'], ['Na2', 'a5'], ['Nc1', 'Ke7'], ['Nd3', 'd6'], ['f3', 'Rf8'], ['Kc3', 'Be8'], ['Kd2', 'Rc8'], ['Rc1', 'Bh5\n'], ['Ke2', 'Rc7'], ['Kf2', 'Rfc8'], ['a4', 'Rf8'], ['Kg3', 'h6'], ['Rce1', 'Be8'], ['gxh6', 'gxh6'], ['Kf2', 'Rg8\n'], ['Rg1', 'Rxg1'], ['Kxg1', 'Kf6'], ['Kf2', 'Rg7'], ['Re1', 'Bc6'], ['Rc1', 'Bb7'], ['Re1', 'Bc6'], ['Rc1', 'Rg8\n'], ['Re1', 'Bb7'], ['Re2', 'Kg6'], ['Re1', 'Kh5'], ['Rh1', 'Rg7'], ['Rh2', 'Rg8'], ['Rh1', 'Rg6'], ['Rh2', 'Rg8\n'], ['Rh1', 'Rg7'], ['Rh2', 'Rg8'], ['Rh1', 'Rg7']]",1/2-1/2
IMSA Basque 2016,Huai'an CHN,2016.03.02,3.9,Wang Yue,"Harikrishna,P",,,E52,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'b6'], ['Nc3', 'Bb4'], ['e3', 'O-O'], ['Bd3', 'd5'], ['O-O', 'Ba6'], ['cxd5', 'exd5\n'], ['a3', 'Bxc3'], ['bxc3', 'Re8'], ['Bxa6', 'Nxa6'], ['Qd3', 'Qc8'], ['c4', 'dxc4'], ['Qxc4', 'c5'], ['Bb2', 'cxd4\n'], ['Qxd4', 'Nc5'], ['Rad1', 'h6'], ['Qf4', 'Nfe4'], ['Nd4', 'Na4'], ['Ba1', 'Nec3'], ['Rc1', 'Qc4'], ['Kh1', 'Rac8\n'], ['Qf3', 'Rc5'], ['Nf5', 'Qe4'], ['Qxe4', 'Rxe4'], ['f3', 'Re8'], ['e4', 'Rd8'], ['Rc2', 'f6'], ['Bxc3', 'Rxc3\n'], ['Rxc3', 'Nxc3'], ['Kg1', 'b5'], ['h4', 'a5'], ['Rf2', 'h5'], ['Rc2', 'b4'], ['axb4', 'axb4'], ['Rb2', 'Rd1+\n'], ['Kf2', 'Rb1'], ['Rxb1', 'Nxb1'], ['Ke3', 'Kf7'], ['Kd3', 'Na3'], ['Ne3', 'g5'], ['g3', 'b3'], ['Kc3', 'Nb5+\n'], ['Kxb3', 'Nd4+'], ['Kc4', 'Nxf3'], ['Nf5', 'gxh4'], ['gxh4', 'Ke6'], ['Ng7+', 'Ke5'], ['Nxh5', 'Nxh4\n'], ['Nxf6', 'Kxf6'], ['e5+', 'Kxe5']]",1/2-1/2
IMSA Basque 2016,Huai'an CHN,2016.03.02,3.10,"Harikrishna,P",Wang Yue,,,C42,"[['e4', 'e5'], ['Nf3', 'Nf6'], ['Nc3', 'Bb4'], ['Nxe5', 'O-O'], ['Nd3', 'Bxc3'], ['dxc3', 'Nxe4'], ['Be2', 'd6'], ['O-O', 'Nd7\n'], ['Re1', 'Re8'], ['Be3', 'b6'], ['Bf1', 'Bb7'], ['Nf4', 'Nef6'], ['a4', 'a5'], ['Bb5', 'Re7'], ['f3', 'Qf8\n'], ['Bf2', 'Rxe1+'], ['Qxe1', 'Re8'], ['Qf1', 'Re7'], ['Bh4', 'Re5'], ['Ne2', 'Nc5'], ['Bxf6', 'gxf6'], ['Nd4', 'Qh6\n'], ['Qf2', 'Ne6'], ['Ne2', 'Qd2'], ['Nd4', 'Qxf2+'], ['Kxf2', 'Nxd4'], ['cxd4', 'Re7'], ['Bd3', 'Kg7'], ['c3', 'Bc8\n'], ['b4', 'Bd7'], ['bxa5', 'bxa5'], ['Rb1', 'Bxa4'], ['Ra1', 'Bd7'], ['Rxa5', 'h6'], ['Ra7', 'Be6'], ['c4', 'f5\n'], ['d5', 'Bc8'], ['c5', 'Kf6'], ['c6', 'f4'], ['Ra4', 'Kg5'], ['h4+', 'Kxh4'], ['Ra8', 'Re3'], ['g3+', 'Kh5\n'], ['g4+', 'Kh4'], ['Be2', '']]",1-0
