URS-chTJ,Kramatorsk,1989.??.??,?,"Tabatadze, Tamaz","Tkachiev, Vladislav",,,E73,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nc3', 'Bg7'], ['e4', 'd6'], ['Be2', 'O-O'], ['Bg5', 'Nc6'], ['d5', 'Ne5'], ['Qd2', 'c6\n'], ['Nf3', 'Nxf3+'], ['Bxf3', 'cxd5'], ['cxd5', 'Bd7'], ['O-O', 'Rc8'], ['h3', 'Re8'], ['Be3', 'Qa5'], ['Bd4', 'Rc4\n'], ['Be3', 'Rec8'], ['Rfc1', 'a6'], ['a3', 'b5'], ['g4', 'b4'], ['Na2', 'Rxc1+'], ['Rxc1', 'Rxc1+'], ['Nxc1', 'Ne8\n'], ['Kg2', 'Qa4'], ['Bd1', 'Qb5'], ['axb4', 'Nc7'], ['Bd4', 'Bxd4'], ['Qxd4', 'Qb7'], ['Be2', 'Nb5'], ['Bxb5', 'Bxb5\n'], ['Na2', 'Bd7'], ['Nc3', 'Qc7'], ['Kg3', 'Qb7'], ['f4', 'Qc7'], ['e5', 'g5'], ['fxg5', 'dxe5'], ['Qc5', 'Qd8\n'], ['Ne4', 'Bb5'], ['d6', 'exd6'], ['Nxd6', 'e4'], ['Nxe4', 'Qd3+'], ['Kf4', 'Qf1+'], ['Ke5', 'Qe2'], ['Qf2', 'Qd3\n'], ['Qd2', '']]",1-0
8th Karpov,Poikovsky RUS,2007.03.22,7,"Tkachiev,V",Zhang Pengxiang,,,D48,"[['d4', 'd5'], ['c4', 'c6'], ['Nc3', 'Nf6'], ['e3', 'e6'], ['Nf3', 'Nbd7'], ['Bd3', 'dxc4'], ['Bxc4', 'b5'], ['Bd3', 'Bb7\n'], ['e4', 'a6'], ['e5', 'Nd5'], ['Nxd5', 'cxd5'], ['Ng5', 'Qa5+'], ['Kf1', 'Be7'], ['Qh5', 'Bxg5'], ['Qxg5', 'O-O\n'], ['Bd2', 'Qb6'], ['Qh4', 'f5'], ['Ke2', 'Rfc8'], ['Rhc1', 'Nf8'], ['Qe7', 'Ng6'], ['Qd6', 'Qxd4'], ['Qxe6+', 'Kh8\n'], ['Rxc8+', 'Rxc8'], ['Rc1', 'Rf8'], ['Rc7', 'Qg4+'], ['Ke1', 'Nh4'], ['Bf1', 'Nxg2+'], ['Bxg2', 'Qxg2\n'], ['Rxb7', '']]",1/2-1/2
8th Karpov,Poikovsky RUS,2007.03.23,8,"Bologan,V","Tkachiev,V",,,D11,"[['d4', 'd5'], ['c4', 'c6'], ['e3', 'Nf6'], ['Nf3', 'a6'], ['Bd3', 'Bg4'], ['Nbd2', 'Nbd7'], ['Qc2', 'dxc4'], ['Nxc4', 'Bxf3\n'], ['gxf3', 'c5'], ['dxc5', 'Nxc5'], ['Be2', 'b5'], ['b4', 'Na4'], ['Nb2', 'Rc8'], ['Qb3', 'Nc3'], ['Bd2', 'Nxe2\n'], ['Kxe2', 'e6'], ['Rhg1', 'Nd5'], ['Rad1', 'Qb6'], ['e4', 'Nxb4'], ['Bxb4', 'Bxb4'], ['Qxb4', 'Rc2+'], ['Rd2', 'a5\n'], ['Rxc2', 'axb4'], ['Rc8+', 'Ke7'], ['Rxh8', 'Qa6'], ['Rd1', 'Qxa2'], ['Rd2', 'Kf6'], ['Rxh7', 'Qa8'], ['Rh5', 'g5\n'], ['h4', 'g4'], ['Nd3', 'gxf3+'], ['Kxf3', 'Qa4'], ['Rg5', 'b3'], ['e5+', 'Ke7'], ['Rg4', 'Qa8+'], ['Ke2', '']]",1-0
8th Karpov,Poikovsky RUS,2007.03.24,9,"Tkachiev,V","Onischuk,Al",,,E05,"[['d4', 'Nf6'], ['c4', 'e6'], ['g3', 'd5'], ['Bg2', 'Be7'], ['Nf3', 'O-O'], ['O-O', 'dxc4'], ['Qc2', 'a6'], ['a4', 'Bd7\n'], ['Qxc4', 'Bc6'], ['Bg5', 'Bd5'], ['Qc2', 'Be4'], ['Qc1', 'h6'], ['Bxf6', 'Bxf6'], ['Nc3', 'Bxf3'], ['Bxf3', 'c6\n'], ['e3', 'a5'], ['Ne4', 'Nd7'], ['Rd1', 'Qe7'], ['Qc2', 'Rfd8'], ['Rd2', 'g6'], ['Rad1', 'Bg7'], ['h4', 'Nf6\n'], ['Nxf6+', 'Bxf6'], ['Qc4', 'Rd7'], ['b3', 'Rad8'], ['Rd3', 'Qb4'], ['Qxb4', 'axb4'], ['Be2', 'e5'], ['dxe5', 'Rxd3\n'], ['Rxd3', 'Rxd3'], ['Bxd3', 'Bxe5']]",1/2-1/2
8th ch-Euro,Dresden GER,2007.04.03,1,"Iskusnyh,S","Tkachiev,V",,,D46,"[['d4', 'd5'], ['c4', 'c6'], ['Nc3', 'Nf6'], ['e3', 'e6'], ['Nf3', 'Nbd7'], ['Bd2', 'Bd6'], ['Bd3', 'O-O'], ['O-O', 'a6\n'], ['Rc1', 'dxc4'], ['Bxc4', 'b5'], ['Bd3', 'c5'], ['Ne4', 'Nxe4'], ['Bxe4', 'Rb8'], ['dxc5', 'Nxc5'], ['Ba5', 'Qe7\n'], ['Bb1', 'Bb7'], ['Qd4', 'f5'], ['Rfd1', 'Bd5'], ['Qh4', 'Rbc8'], ['Qxe7', 'Bxe7'], ['Bb4', 'Rfd8'], ['Ba5', 'Rf8\n'], ['Bb4', 'Rfd8'], ['Ba5', '']]",1/2-1/2
8th ch-Euro,Dresden GER,2007.04.04,2,"Tkachiev,V","Guliev,L",,,E11,"[['d4', 'Nf6'], ['Nf3', 'e6'], ['c4', 'Bb4+'], ['Nbd2', 'O-O'], ['a3', 'Be7'], ['e4', 'd5'], ['Qc2', 'dxe4'], ['Nxe4', 'Nxe4\n'], ['Qxe4', 'Nd7'], ['Bd3', 'Nf6'], ['Qh4', 'b6'], ['Bg5', 'g6'], ['O-O-O', 'Bb7'], ['d5', 'e5'], ['Rhe1', 'Qd6\n'], ['Nxe5', 'Bd8'], ['g4', 'b5'], ['Re3', 'Nxd5'], ['Nxf7', 'Rxf7'], ['Re8+', 'Rf8'], ['Rxf8+', 'Qxf8'], ['cxd5', 'Bxd5\n'], ['Bxg6', 'Qc5+'], ['Kb1', 'hxg6'], ['Bxd8', 'Be4+'], ['Ka1', 'Qc2'], ['Rg1', 'b4'], ['Bf6', 'Kf7'], ['g5', 'Re8\n'], ['Qf4', 'bxa3'], ['Rc1', 'Qd3'], ['Qxc7+', 'Ke6'], ['Qe5+', '']]",1-0
8th ch-Euro,Dresden GER,2007.04.05,3,"Arutinian,D","Tkachiev,V",,,D45,"[['d4', 'd5'], ['c4', 'c6'], ['Nf3', 'Nf6'], ['Nc3', 'e6'], ['e3', 'a6'], ['b3', 'c5'], ['cxd5', 'cxd4'], ['Qxd4', 'exd5\n'], ['Bb2', 'Nc6'], ['Qd3', 'Bd6'], ['Be2', 'O-O'], ['O-O', 'Be6'], ['Rfd1', 'Qe7'], ['e4', 'Rad8'], ['Nxd5', 'Bxd5\n'], ['exd5', 'Nb4'], ['Qf5', 'Ne4'], ['Ne5', 'Nxf2'], ['Kxf2', 'g6'], ['Ng4', 'Qh4+'], ['g3', 'gxf5'], ['Nf6+', 'Qxf6\n'], ['Bxf6', 'Bc5+'], ['Kf3', 'Rd7'], ['Rac1', 'b6'], ['Rd2', 'Nxd5'], ['Bg5', 'Nf6'], ['Rxd7', 'Nxd7'], ['Bxa6', 'Ra8\n'], ['Be2', 'Rxa2'], ['Bf4', 'Rb2'], ['Rd1', '']]",1/2-1/2
8th ch-Euro,Dresden GER,2007.04.07,5,"Tkachiev,V","Brkic,A",,,A32,"[['Nf3', 'c5'], ['c4', 'Nc6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['g3', 'Qb6'], ['Nb3', 'e6'], ['Bg2', 'Ne5'], ['Qc2', 'Qc7\n'], ['c5', 'd5'], ['Bf4', 'Nh5'], ['Bxe5', 'Qxe5'], ['Nc3', 'Bd7'], ['O-O-O', 'Nf6'], ['e4', 'dxe4'], ['Nxe4', 'Nxe4\n'], ['Bxe4', 'Bc6'], ['Bxc6+', 'bxc6'], ['Rhe1', 'Qc7'], ['Qc3', 'Rd8'], ['Rxd8+', 'Kxd8'], ['Re4', 'Kc8\n'], ['Rb4', '']]",1-0
8th ch-Euro,Dresden GER,2007.04.08,6,"Tkachiev,V","Potkin,V",,,B14,"[['c4', 'c6'], ['e4', 'd5'], ['exd5', 'cxd5'], ['d4', 'Nf6'], ['Nc3', 'e6'], ['Nf3', 'Bb4'], ['cxd5', 'Nxd5'], ['Qc2', 'Nc6\n'], ['Bd3', 'Ba5'], ['a3', 'Nxc3'], ['bxc3', 'Nxd4'], ['Nxd4', 'Qxd4'], ['Bb5+', 'Bd7'], ['O-O', 'Qd5'], ['c4', 'Qf5\n'], ['Bxd7+', 'Kxd7'], ['Qb3', 'b6'], ['Rd1+', 'Ke7'], ['a4', 'Rhd8'], ['Ba3+', 'Kf6'], ['Bd6', 'g5'], ['Qb2+', 'Kg6\n'], ['Ra3', 'g4'], ['h3', 'h5'], ['Rg3', 'f6'], ['hxg4', 'hxg4'], ['Rd4', 'Kf7'], ['c5', 'Rg8'], ['Rf4', 'Qg6\n'], ['Rgxg4', 'Qh6'], ['Qb5', 'Rad8'], ['Qc6', '']]",1-0
8th ch-Euro,Dresden GER,2007.04.09,7,"Moiseenko,A1","Tkachiev,V",,,D47,"[['d4', 'd5'], ['c4', 'c6'], ['Nc3', 'Nf6'], ['e3', 'e6'], ['Nf3', 'Nbd7'], ['Bd3', 'dxc4'], ['Bxc4', 'b5'], ['Bd3', 'Bd6\n'], ['Ng5', 'Bb7'], ['Bd2', 'h6'], ['Nge4', 'Be7'], ['Qc2', 'Rc8'], ['Nxf6+', 'Nxf6'], ['Ne4', 'Nxe4'], ['Bxe4', 'b4\n'], ['O-O', 'O-O'], ['a3', 'bxa3'], ['b4', 'a5'], ['Rfb1', 'axb4'], ['Bxb4', 'c5'], ['Bxc5', '']]",1/2-1/2
8th ch-Euro,Dresden GER,2007.04.11,8,"Tkachiev,V","Volokitin,And",,,A15,"[['Nf3', 'Nf6'], ['c4', 'g6'], ['g3', 'Bg7'], ['Bg2', 'c6'], ['b3', 'Ne4'], ['d4', 'Qa5+'], ['Nbd2', 'c5'], ['b4', 'Qxb4\n'], ['Rb1', 'Nxd2'], ['Rxb4', 'Nxf3+'], ['Bxf3', 'cxb4'], ['a3', 'bxa3'], ['Bxa3', 'Nc6'], ['e3', 'd6'], ['c5', 'dxc5\n'], ['Bxc5', 'a5'], ['O-O', 'O-O'], ['Qb1', 'a4'], ['Rc1', 'Re8'], ['Qb5', 'e5'], ['d5', 'Ra5'], ['Qb1', 'a3\n'], ['dxc6', 'a2'], ['Qb6', 'a1=Q'], ['Rxa1', 'Rxa1+'], ['Kg2', 'Ra6'], ['Qb5', 'e4'], ['Bxe4', 'Rxe4'], ['cxb7', 'Bxb7\n'], ['Qxb7', 'Rae6'], ['f3', '']]",1/2-1/2
8th ch-Euro,Dresden GER,2007.04.13,10,"Tkachiev,V","Iordachescu,V",,,D76,"[['Nf3', 'Nf6'], ['c4', 'g6'], ['g3', 'Bg7'], ['Bg2', 'd5'], ['cxd5', 'Nxd5'], ['d4', 'Nb6'], ['Nc3', 'Nc6'], ['e3', 'O-O\n'], ['O-O', 'Re8'], ['Re1', 'e5'], ['d5', 'Na5'], ['e4', 'c6'], ['b3', 'cxd5'], ['exd5', 'Bg4'], ['Ba3', 'e4'], ['Nxe4', 'Qxd5\n'], ['Qxd5', 'Nxd5'], ['Rac1', 'Nc6'], ['Nd6', 'Rxe1+'], ['Rxe1', 'Ndb4'], ['Bxb4', 'Nxb4'], ['Ng5', 'f6\n'], ['Bxb7', 'Rb8'], ['Ngf7', 'Nxa2'], ['Re7', 'Bf8'], ['Nh6+', 'Kh8'], ['Ndf7+', 'Kg7'], ['Rc7', 'Be6'], ['Ng5+', 'Kxh6\n'], ['Nxe6', 'Bd6'], ['Rd7', 'Nc3'], ['h4', 'Ba3'], ['g4', 'Bc1'], ['Kf1', 'Re8'], ['Nd8', 'Rf8'], ['Ba6', '']]",1-0
8th ch-Euro,Dresden GER,2007.04.14,11,"Tomashevsky,E","Tkachiev,V",,,A11,"[['Nf3', 'd5'], ['c4', 'c6'], ['e3', 'Nf6'], ['Nc3', 'e6'], ['b3', 'Bd6'], ['Bb2', 'O-O'], ['Qc2', 'Qe7'], ['Be2', 'dxc4\n'], ['bxc4', 'e5'], ['d4', 'exd4'], ['exd4', 'Bg4'], ['O-O', 'Re8'], ['h3', '']]",1/2-1/2
8th ch-Euro T/B,Dresden GER,2007.04.15,1.2,"Tkachiev,V","Cheparinov,I",,,A40,"[['Nf3', 'c5'], ['c4', 'g6'], ['d4', 'Bg7'], ['e4', 'd6'], ['Be2', 'Nc6'], ['d5', 'Nd4'], ['Nxd4', 'cxd4'], ['O-O', 'Qb6\n'], ['Nd2', 'Nf6'], ['Rb1', 'a5'], ['b3', 'O-O'], ['a3', 'e5'], ['b4', 'axb4'], ['axb4', 'Qc7'], ['Qc2', 'b6'], ['Bd3', 'Bd7\n'], ['Nb3', 'Rfc8'], ['Bd2', 'Ba4'], ['Ra1', 'Qd7'], ['Qb2', 'Ra7'], ['Ra3', 'Rca8'], ['Rfa1', 'Bxb3'], ['Qxb3', 'h5\n'], ['Rxa7', 'Rxa7'], ['Ra3', 'Kh7'], ['Qa2', 'Rxa3'], ['Qxa3', 'Bh6'], ['Bxh6', 'Kxh6'], ['c5', 'bxc5'], ['bxc5', 'dxc5\n'], ['Qxc5', 'Qg4'], ['Qf8+', 'Kg5'], ['Qe7', 'Qf4'], ['g3', 'Qf3'], ['Qxe5+', 'Kh6'], ['Qf4+', 'Qxf4'], ['gxf4', 'Nd7\n'], ['Bb5', 'Nc5'], ['d6', 'g5'], ['f5', 'g4'], ['Bc6', 'Kg5'], ['d7', 'Nxd7'], ['Bxd7', '']]",1/2-1/2
8th ch-Euro T/B,Dresden GER,2007.04.15,1.1,"Cheparinov,I","Tkachiev,V",,,C92,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Ba4', 'Nf6'], ['O-O', 'Be7'], ['Re1', 'b5'], ['Bb3', 'O-O'], ['h3', 'Bb7\n'], ['d3', 'Re8'], ['c3', 'd6'], ['Nbd2', 'h6'], ['Nf1', 'Bf8'], ['a4', 'Na5'], ['Ba2', 'c5'], ['Ne3', 'c4'], ['dxc4', 'bxc4\n'], ['Nxc4', 'Nxe4'], ['Ne3', 'Rc8'], ['Qc2', 'Nf6'], ['b4', 'Nc6'], ['Qb3', 'Qd7'], ['Rd1', 'Nd8'], ['Nh2', 'Ne6\n'], ['Nhg4', 'Nxg4'], ['hxg4', 'Nf4'], ['Bb2', 'Rc7'], ['Rd2', 'Qd8'], ['Qd1', 'Qa8'], ['Nd5', 'Nxd5'], ['Bxd5', 'Bxd5\n'], ['Rxd5', 'Rc4'], ['Ra5', 'Qc8'], ['Qe2', 'Rxg4'], ['Rxa6', 'Qf5'], ['b5', 'Re6'], ['f3', 'Rg3'], ['Kf2', 'Qg5\n'], ['Rg1', 'e4'], ['Bc1', 'Qh4']]",0-1
8th ch-Euro T/B,Dresden GER,2007.04.15,2.2,"Tkachiev,V","Jakovenko,D",,,E08,"[['d4', 'Nf6'], ['c4', 'e6'], ['g3', 'd5'], ['Bg2', 'Bb4+'], ['Bd2', 'Be7'], ['Nf3', 'O-O'], ['O-O', 'c6'], ['Bf4', 'Nbd7\n'], ['Qc2', 'b6'], ['Rd1', 'Ba6'], ['Ne5', 'Rc8'], ['Nc3', 'Nxe5'], ['dxe5', 'Nd7'], ['cxd5', 'cxd5'], ['e4', 'd4\n'], ['Rxd4', 'Qc7'], ['Rad1', 'Rfd8'], ['h4', 'h6'], ['h5', 'Nc5'], ['Bf1', 'Bg5'], ['Bxg5', 'Rxd4'], ['Rxd4', 'Bxf1\n'], ['Bf4', 'Ba6'], ['Qd1', 'Qe7'], ['Rd6', 'Kh7'], ['Be3', 'Rc7'], ['Bxc5', 'Rxc5'], ['Rd7', 'Qg5'], ['Rxa7', 'Bb5\n'], ['Rxf7', 'Rxe5'], ['Kg2', 'Bc6'], ['f4', 'Qxh5'], ['Qxh5', 'Rxh5'], ['Re7', 'b5'], ['Rxe6', 'Rc5'], ['a3', 'Bd7\n'], ['Re7', 'Bc6'], ['Kf2', 'Rh5'], ['Rc7', 'Be8'], ['Nd5', 'Kg8'], ['Kg2', 'Bf7'], ['Ne7+', 'Kf8'], ['Nf5', 'Bd5\n'], ['exd5', 'Rxf5'], ['Rc5', 'b4'], ['a4', 'Ke8'], ['Rb5', 'Kd7'], ['Rxb4', 'Rxd5'], ['Rb7+', 'Ke6'], ['Rxg7', 'Kf5\n'], ['Kh3', 'Rd1'], ['Re7', 'Rh1+'], ['Kg2', 'Rb1'], ['Re2', 'Ra1'], ['b3', 'Ra3'], ['Rb2', 'Kg4'], ['Kf2', 'h5\n'], ['Kg2', 'Ra1'], ['b4', 'Ra3'], ['b5', 'Rxg3+'], ['Kh1', 'Ra3'], ['b6', 'Kg3'], ['Rb1', '']]",1-0
8th ch-Euro T/B,Dresden GER,2007.04.15,2.1,"Jakovenko,D","Tkachiev,V",,,C92,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Ba4', 'Nf6'], ['O-O', 'Be7'], ['Re1', 'b5'], ['Bb3', 'O-O'], ['h3', 'Bb7\n'], ['d3', 'Re8'], ['c3', 'd6'], ['Nbd2', 'h6'], ['Nf1', 'Na5'], ['Bc2', 'c5'], ['Ne3', 'Bf8'], ['Nh2', 'd5'], ['Nhg4', 'Nxg4\n'], ['Qxg4', 'd4'], ['Nf5', 'Kh7'], ['f4', 'g6'], ['Ng3', 'exf4'], ['Qxf4', 'Bg7'], ['Bd2', 'Qe7'], ['cxd4', 'Nc6\n'], ['d5', 'Nb4'], ['Bxb4', 'cxb4'], ['Kh1', 'Bxb2'], ['Rad1', 'Be5'], ['Qf3', 'Rac8'], ['Bb3', 'a5'], ['a4', 'Rc3\n'], ['Rb1', 'Rxb3'], ['Rxb3', 'bxa4'], ['Rbb1', 'a3'], ['Ne2', 'a2'], ['Rbd1', 'Bg7'], ['Nf4', 'b3'], ['d4', 'b2\n'], ['e5', 'Ba8'], ['Qb3', 'b1=Q'], ['Rxb1', 'axb1=Q'], ['Rxb1', 'h5'], ['Qa4', 'Qd8'], ['Rf1', 'g5'], ['Nxh5', 'Qxd5\n'], ['Rf2', 'Re6'], ['Qc2+', 'Rg6'], ['Qe2', 'Bc6'], ['Nf6+', 'Bxf6'], ['exf6', 'Rh6'], ['Qe3', 'g4'], ['Kg1', 'gxh3\n'], ['Qg3', 'h2+'], ['Kh1', 'Rg6'], ['Qh3+', 'Rh6'], ['Qg3', 'Rg6'], ['Qh3+', 'Kg8'], ['Qc8+', 'Kh7'], ['Qh3+', 'Rh6\n'], ['Qg3', 'Rg6']]",1/2-1/2
8th ch-Euro T/B,Dresden GER,2007.04.15,3.1,"Tkachiev,V","Sutovsky,E",,,D76,"[['Nf3', 'Nf6'], ['c4', 'g6'], ['g3', 'Bg7'], ['d4', 'd5'], ['cxd5', 'Nxd5'], ['Bg2', 'Nb6'], ['Nc3', 'Nc6'], ['e3', 'O-O\n'], ['O-O', 'e5'], ['d5', 'e4'], ['dxc6', 'Qxd1'], ['Rxd1', 'exf3'], ['Bxf3', 'bxc6'], ['Bd2', 'Nc4'], ['Na4', 'Rb8\n'], ['Bc3', 'Bxc3'], ['bxc3', 'Ne5'], ['Be2', 'Be6'], ['Rd4', 'Nd7'], ['Rad1', 'Nb6'], ['Nc5', 'Nd5'], ['Nxe6', 'fxe6\n'], ['R1d2', 'Nxc3'], ['Bg4', 'Rf6'], ['Rc4', 'Nb5'], ['Rxc6', 'Rb6'], ['Rc5', 'h5'], ['Be2', 'Rf5'], ['Rc1', 'Rd6\n'], ['Rxd6', 'cxd6'], ['Rc8+', 'Kg7'], ['e4', 'Re5'], ['f4', 'Rxe4'], ['Bxb5', 'Rb4'], ['Bc4', 'd5'], ['Bb3', 'a5\n'], ['Ra8', 'Rb5'], ['Kf2', '']]",1-0
8th ch-Euro T/B,Dresden GER,2007.04.15,3.2,"Sutovsky,E","Tkachiev,V",,,C95,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Ba4', 'Nf6'], ['O-O', 'Be7'], ['Re1', 'b5'], ['Bb3', 'd6'], ['c3', 'O-O\n'], ['h3', 'Nb8'], ['d4', 'Nbd7'], ['Nbd2', 'Bb7'], ['Bc2', 'Re8'], ['Nf1', 'Bf8'], ['Ng3', 'g6'], ['h4', 'exd4\n'], ['cxd4', 'c5'], ['h5', 'cxd4'], ['hxg6', 'hxg6'], ['Nxd4', 'd5'], ['Bg5', 'Qb6'], ['Be3', 'dxe4'], ['Ndf5', 'Bc5\n'], ['Nh6+', 'Kf8'], ['Bb3', 'Ne5'], ['Bxc5+', 'Qxc5'], ['Rc1', 'Qb6'], ['Qd2', 'Nd3'], ['Bxf7', 'e3'], ['fxe3', 'Nxe1\n'], ['Rxe1', 'Kg7'], ['Bxe8', 'Rxe8'], ['Ng4', 'Rd8'], ['Qe2', 'Nxg4'], ['Qxg4', 'Qc5'], ['b4', 'Qe5'], ['Nf1', 'Bc8\n'], ['Qe2', 'Be6'], ['Rc1', 'Bc4'], ['Qf3', 'Rf8'], ['Qh3', 'Bxf1'], ['Rxf1', 'Rxf1+'], ['Kxf1', 'Qa1+'], ['Kf2', 'Qxa2+\n'], ['Kg3', 'Qd2'], ['Qe6', 'Qxb4'], ['e4', '']]",0-1
TCh-FRA Top 16,Gonfreville l'Orcher FRA,2007.04.28,4,"Lepelletier,B","Tkachiev,V",,,B23,"[['e4', 'd6'], ['Nc3', 'g6'], ['f4', 'Bg7'], ['Nf3', 'c5'], ['Bb5+', 'Bd7'], ['a4', 'Nc6'], ['d3', 'a6'], ['Bxc6', 'Bxc6\n'], ['a5', 'Nf6'], ['O-O', 'O-O'], ['Qe1', 'e6'], ['f5', 'exf5'], ['exf5', 'Qd7'], ['Qh4', 'Qxf5'], ['Bg5', 'Nd5\n'], ['Ne4', 'f6'], ['Bd2', 'Qd7'], ['Rae1', 'Rae8'], ['c4', 'Nb4'], ['Bxb4', 'cxb4'], ['Qg3', 'f5']]",0-1
TCh-FRA Top 16,Gonfreville l'Orcher FRA,2007.04.29,5,"Tkachiev,V","Galdunts,S",,,B07,"[['d4', 'd6'], ['e4', 'Nf6'], ['Nc3', 'g6'], ['Be3', 'c6'], ['Qd2', 'b5'], ['Bd3', 'Nbd7'], ['Nf3', 'Qc7'], ['O-O', 'e5\n'], ['dxe5', 'dxe5'], ['h3', 'Nc5'], ['b4', 'Ne6'], ['a4', 'Bb7'], ['Nxb5', 'Qe7'], ['c3', 'Bc8'], ['Nxe5', 'cxb5\n'], ['Bxb5+', 'Bd7'], ['Nxd7', 'Nxd7'], ['Rad1', 'Rd8'], ['Bh6', 'f5']]",1-0
TCh-FRA Top 16,Gonfreville l'Orcher FRA,2007.04.30,6,"Tkachiev,V","Bologan,V",,,E63,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nf3', 'Bg7'], ['g3', 'O-O'], ['Bg2', 'd6'], ['O-O', 'Nc6'], ['Nc3', 'a6'], ['b3', 'Rb8\n'], ['Nd5', 'Bg4'], ['Bb2', 'e5'], ['dxe5', 'Nxd5'], ['cxd5', 'Bxf3'], ['dxc6', 'Bxg2'], ['Kxg2', 'bxc6'], ['Qc2', 'c5\n'], ['Rad1', 'Rb6'], ['Rd5', 'Qa8'], ['Rd1', 'a5'], ['Bc3', 'Ra6'], ['exd6', 'Rxd6'], ['e4', 'Bxc3'], ['Qxc3', 'Re8\n'], ['Qc4', 'a4'], ['bxa4', 'Ra6']]",1/2-1/2
TCh-RUS,Sochi RUS,2007.05.03,2,"Iljin,A","Tkachiev,V",,,D18,"[['d4', 'd5'], ['Nf3', 'Nf6'], ['c4', 'c6'], ['Nc3', 'dxc4'], ['a4', 'Bf5'], ['e3', 'e6'], ['Bxc4', 'Bb4'], ['Ne5', 'Nbd7\n'], ['Nxd7', 'Qxd7'], ['Qb3', 'Ba5'], ['O-O', 'O-O'], ['f3', 'Bg6'], ['Rd1', 'Qe7'], ['e4', 'Rfd8'], ['Be3', 'Nd5\n'], ['Bf2', 'Nb4'], ['Ne2', 'Bc7'], ['a5', 'b6'], ['axb6', 'Bxb6'], ['Nc3', 'e5'], ['Ne2', 'exd4'], ['Nxd4', 'a5\n'], ['Qc3', 'Rd7'], ['Be2', 'Qd8'], ['Nb3', 'Rxd1+'], ['Rxd1', 'Bxf2+'], ['Kxf2', 'Qc7'], ['g3', 'h6'], ['Qc5', 'Kh7\n'], ['Ra1', 'Rd8'], ['Qxa5', 'Qb8'], ['Nc5', 'Rd2'], ['b3', 'Rb2'], ['Rd1', 'Rc2'], ['Nd7', 'Qb7'], ['Nf8+', 'Kg8\n'], ['Rd8', 'Na2'], ['Nxg6+', 'Kh7'], ['Rh8+', '']]",1-0
TCh-RUS,Sochi RUS,2007.05.05,4,"Tkachiev,V","Ovetchkin,R",,,D12,"[['d4', 'd5'], ['c4', 'c6'], ['Nf3', 'Nf6'], ['e3', 'Bf5'], ['Nc3', 'e6'], ['Nh4', 'Bg6'], ['Be2', 'Nbd7'], ['O-O', 'Be7\n'], ['g3', 'O-O'], ['Nxg6', 'hxg6'], ['Qc2', 'Re8'], ['Rd1', 'Bf8'], ['b3', 'Qc7'], ['Bb2', 'Rac8'], ['Rac1', 'a6\n'], ['Bf3', 'b5'], ['Nb1', 'Qb8'], ['Nd2', 'e5'], ['dxe5', 'Nxe5'], ['Bg2', 'dxc4'], ['bxc4', 'Bb4'], ['Bxe5', 'Rxe5\n'], ['Nf3', 'Rc5'], ['Qb3', 'Ba5'], ['Nd4', 'Qb6'], ['Rb1', 'Rb8'], ['Qa3', 'Rxc4'], ['Nxc6', 'Rc3'], ['Rb3', 'Rxc6\n'], ['Bxc6', 'Qxc6'], ['Qxa5', 'Kh7'], ['Rbb1', 'Ne4'], ['Rbc1', 'Qf6'], ['Qe1', 'Qb2'], ['Qf1', 'Nc3'], ['Re1', 'Rd8\n'], ['a3', 'Kg8'], ['Kh1', 'g5'], ['Qg2', 'Qxa3'], ['Qc6', 'b4'], ['Kg2', 'Qa2'], ['Ra1', 'Qd2'], ['Qb6', 'Ne4\n'], ['Rf1', 'Rd6'], ['Qb7', 'Re6'], ['Rad1', 'Qe2'], ['Rd8+', 'Kh7'], ['Qxf7', 'Rf6'], ['Qg8+', '']]",1-0
TCh-RUS,Sochi RUS,2007.05.06,5,"Volkov,Sergey1","Tkachiev,V",,,D45,"[['d4', 'd5'], ['c4', 'c6'], ['Nc3', 'Nf6'], ['e3', 'e6'], ['Nf3', 'a6'], ['a3', 'Nbd7'], ['Qc2', 'dxc4'], ['Bxc4', 'c5\n'], ['dxc5', 'Bxc5'], ['Ba2', 'Qc7'], ['Bd2', 'b6'], ['b4', 'Bd6'], ['Rc1', 'Bb7'], ['Ne4', 'Nxe4'], ['Qxc7', 'Bxc7\n'], ['Rxc7', 'Rb8'], ['Bb1', 'Nxd2'], ['Kxd2', 'Kd8'], ['Rc3', 'Ke7'], ['Rhc1', 'Rhc8'], ['Bd3', 'Rxc3'], ['Rxc3', 'Rc8\n'], ['Rxc8', 'Bxc8'], ['Nd4', 'Ne5'], ['Be2', 'Kd6'], ['Kc3', 'Nc6'], ['Nb3', 'a5'], ['Nd2', 'axb4+'], ['axb4', 'f6\n'], ['f4', 'Ne7'], ['e4', 'Ng6'], ['g3', 'e5'], ['Nc4+', 'Kc7'], ['Ne3', 'Bb7'], ['fxe5', '']]",1/2-1/2
