RUS-ch U10,Rybinsk,1997.??.??,1,"Rusanov, V.","Vitiugov, N.",,,B85,"[['e4', 'c5'], ['Nf3', 'e6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'd6'], ['Be2', 'Be7'], ['O-O', 'O-O'], ['f4', 'Qc7\n'], ['Kh1', 'a6'], ['a4', 'Nc6'], ['Be3', 'Bd7'], ['g4', 'Nxd4'], ['Bxd4', 'Bc6'], ['Bf3', 'e5'], ['Be3', 'exf4\n'], ['Bxf4', 'Nd7'], ['Nd5', 'Bxd5'], ['exd5', 'Ne5'], ['Bxe5', 'dxe5'], ['Qd3', 'Qd7'], ['c4', 'Bc5'], ['Qd2', 'a5\n'], ['Rfd1', 'Ra6'], ['b3', 'Rf6'], ['Qg2', 'Rf4'], ['d6', 'Bd4'], ['Rab1', 'Qxd6']]",0-1
8th RUS-CHN Summit Men Classical,St Petersburg RUS,2012.07.06,5,Yu Yangyi,"Vitiugov,N",,,C15,"[['e4', 'e6'], ['d4', 'd5'], ['Nc3', 'Bb4'], ['a3', 'Bxc3+'], ['bxc3', 'dxe4'], ['Qg4', 'Nf6'], ['Qxg7', 'Rg8'], ['Qh6', 'Nbd7\n'], ['Nh3', 'c5'], ['a4', 'cxd4'], ['cxd4', 'Qc7'], ['Qd2', 'b6'], ['Ra3', 'Nd5'], ['Rg3', 'Rxg3'], ['hxg3', 'N7f6\n'], ['c4', 'e3'], ['Qb2', 'Ne7'], ['Bxe3', 'Ba6'], ['Bf4', 'Qd7'], ['d5', 'Nfg8'], ['Ng5', 'exd5'], ['Rxh7', 'Bxc4\n'], ['Nxf7', 'Qe6+'], ['Be5', 'Nf6'], ['Nd6+', 'Kd7'], ['Bxc4', 'Nxh7'], ['Bb5+', 'Nc6'], ['Bxc6+', 'Kxc6\n'], ['Qc2+', '']]",1-0
8th RUS-CHN Summit Men Rapid,St Petersburg RUS,2012.07.07,1,"Vitiugov,N",Ding Liren,,,A45,"[['d4', 'Nf6'], ['Bg5', 'd5'], ['e3', 'Ne4'], ['Bf4', 'c5'], ['Bd3', 'cxd4'], ['exd4', 'Nc6'], ['Bxe4', 'dxe4'], ['Ne2', 'Bg4\n'], ['Nbc3', 'e6'], ['Nxe4', 'Bxe2'], ['Qxe2', 'Nxd4'], ['Qd3', 'Nc6'], ['O-O-O', 'Qxd3'], ['Rxd3', 'e5'], ['Be3', 'f5\n'], ['Nd6+', 'Bxd6'], ['Rxd6', 'Rd8'], ['Rhd1', 'Rxd6'], ['Rxd6', 'Rf8'], ['Bc5', 'Rf6'], ['Rxf6', 'gxf6\n'], ['g3', 'Kd7'], ['c4', 'b6'], ['Be3', 'Nb4'], ['a3', 'Nd3+'], ['Kc2', 'Ne1+'], ['Kc3', 'Nf3'], ['h3', 'h5\n'], ['b4', 'f4'], ['gxf4', 'exf4'], ['Bxf4', 'Ng1'], ['Be3', 'Nxh3'], ['f4', 'Ke6'], ['Kd4', 'Kf5'], ['c5', 'bxc5+\n'], ['bxc5', 'Ke6'], ['Ke4', 'Kd7'], ['f5', '']]",1-0
8th RUS-CHN Summit Men Rapid,St Petersburg RUS,2012.07.07,2,Li Chao2,"Vitiugov,N",,,E32,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nc3', 'Bb4'], ['Qc2', 'd6'], ['e4', 'Nbd7'], ['Bd3', 'e5'], ['Ne2', 'O-O'], ['O-O', 'c6\n'], ['a3', 'Ba5'], ['Kh1', 'Bb6'], ['Bg5', 'exd4'], ['Na4', 'h6'], ['Bh4', 'Ne5'], ['Nxb6', 'axb6'], ['Nxd4', 'Ng6\n'], ['Bg3', 'Nh5'], ['Rad1', 'Nxg3+'], ['hxg3', 'h5'], ['Be2', 'Ra5'], ['Qd2', 'h4'], ['g4', 'Re8'], ['Nf5', 'Rxe4\n'], ['Nxd6', 'Re6'], ['g5', 'Rae5'], ['Bf3', 'Re7'], ['Qb4', 'Qc7'], ['Bh5', 'c5'], ['Qd2', 'h3'], ['g3', 'Rd7\n'], ['Bf3', 'Qd8'], ['Kh2', 'Re6'], ['Nxf7', 'Kxf7'], ['Bd5', 'Rxd5'], ['cxd5', 'Re4'], ['Qd3', 'Bf5'], ['d6', 'Ne5\n'], ['Qd5+', 'Kg6'], ['Qxb7', 'Ng4+'], ['Kh1', 'Re2'], ['f3', 'Qe8']]",0-1
8th RUS-CHN Summit Men Rapid,St Petersburg RUS,2012.07.07,3,Wang Yue,"Vitiugov,N",,,A37,"[['Nf3', 'c5'], ['g3', 'g6'], ['Bg2', 'Bg7'], ['c4', 'Nc6'], ['Nc3', 'e6'], ['a3', 'Nge7'], ['Rb1', 'a5'], ['d3', 'O-O\n'], ['h4', 'd5'], ['cxd5', 'exd5'], ['h5', 'Bg4'], ['hxg6', 'hxg6'], ['Bg5', 'Qd6'], ['Qd2', 'Rfe8'], ['Bf4', 'Qd7\n'], ['Bh6', 'Bf6'], ['Bg5', 'Bg7'], ['Qf4', 'Qe6'], ['Bh6', 'Bf6'], ['Kf1', 'Qf5'], ['Nb5', 'Red8'], ['Qxf5', 'Bxf5\n'], ['Bg5', 'Bg7'], ['Bh3', 'Bxh3+'], ['Rxh3', 'a4'], ['Kg2', 'Ra5'], ['Nc3', 'b5'], ['e4', 'f6'], ['Bh6', 'b4\n'], ['Nxd5', 'Rxd5'], ['Bxg7', 'Kxg7'], ['Rbh1', 'Rh5'], ['Rxh5', 'bxa3'], ['bxa3', 'c4'], ['R5h4', '']]",1-0
8th RUS-CHN Summit Men Rapid,St Petersburg RUS,2012.07.07,4,"Vitiugov,N",Wang Hao,,,B07,"[['d4', 'g6'], ['e4', 'd6'], ['Nc3', 'Nf6'], ['g3', 'c6'], ['a4', 'a5'], ['Bg2', 'Na6'], ['Nge2', 'Bg7'], ['O-O', 'Nb4\n'], ['h3', 'O-O'], ['Be3', 'e5'], ['g4', 'h5'], ['g5', 'Nd7'], ['h4', 'd5'], ['exd5', 'cxd5'], ['f4', 'exf4'], ['Nxf4', 'Nb6\n'], ['Nce2', 'Re8'], ['Bf2', 'Bf5'], ['c3', 'Nc6'], ['Ng3', 'Bg4'], ['Qb3', 'Ne7'], ['Rae1', 'Qd6'], ['Nd3', 'Nc4\n'], ['Qc2', 'Nf5'], ['Nxf5', 'Bxf5'], ['b3', 'Bf8'], ['Qd1', 'Nb6'], ['Ne5', 'Rac8'], ['Re3', 'Nd7'], ['Bg3', 'Nxe5\n'], ['Bxe5', 'Rxe5'], ['Rxe5', 'Rxc3'], ['Rfxf5', 'gxf5'], ['Bxd5', 'Rg3+'], ['Kf1', 'Rg4'], ['Qf3', 'Qa3\n'], ['Bxf7+', 'Kxf7'], ['Qxf5+', '']]",1-0
8th RUS-CHN Summit Men Rapid,St Petersburg RUS,2012.07.07,5,Yu Yangyi,"Vitiugov,N",,,C11,"[['e4', 'e6'], ['d4', 'd5'], ['Nc3', 'Nf6'], ['Bg5', 'dxe4'], ['Nxe4', 'Nbd7'], ['Nf3', 'h6'], ['Nxf6+', 'Nxf6'], ['Be3', 'Nd5\n'], ['Bd2', 'c5'], ['Bb5+', 'Bd7'], ['Bxd7+', 'Qxd7'], ['c4', 'Nb6'], ['Rc1', 'Be7'], ['dxc5', 'Bxc5'], ['b4', 'Be7\n'], ['c5', 'Nd5'], ['Ne5', 'Qc7'], ['Qa4+', 'Kf8'], ['Nc4', 'h5'], ['O-O', 'h4'], ['Be3', 'h3'], ['g3', 'a6'], ['Bd4', 'Rh5\n'], ['Rfe1', 'Bf6'], ['Qd1', 'Rh6'], ['Bxf6', 'Rxf6'], ['a3', 'Rd8'], ['Qh5', 'Rh6'], ['Qe5', 'Qc6'], ['Na5', 'Qb5\n'], ['c6', 'bxc6'], ['Nxc6', 'Ra8'], ['Qe4', 'Qa4'], ['Qd3', 'Qb5'], ['Qe4', 'Qa4'], ['Qd3', 'Qb5'], ['Red1', 'Qxd3\n'], ['Rxd3', 'g5'], ['Na5', 'Ke7'], ['Rc6', 'Rhh8'], ['Kf1', 'Rhc8'], ['g4', 'Rxc6'], ['Nxc6+', 'Kd6'], ['Na5', 'Rc8\n'], ['Nb7+', 'Ke7'], ['Nc5', 'a5'], ['Rxh3', 'axb4'], ['axb4', '']]",1/2-1/2
8th RUS-CHN Summit Men Rapid,St Petersburg RUS,2012.07.08,6,Ding Liren,"Vitiugov,N",,,E11,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'Bb4+'], ['Bd2', 'Bxd2+'], ['Qxd2', 'd5'], ['g3', 'c6'], ['Bg2', 'Nbd7'], ['O-O', 'O-O\n'], ['Ne5', 'Nxe5'], ['dxe5', 'Nd7'], ['f4', 'b6'], ['cxd5', 'cxd5'], ['e4', 'dxe4'], ['Bxe4', 'Rb8'], ['Rd1', 'b5\n'], ['Nc3', 'b4'], ['Na4', 'Qa5'], ['b3', 'Nb6'], ['Nxb6', 'Rxb6'], ['Rac1', 'Bb7'], ['Bxb7', 'Rxb7'], ['a4', 'Rbb8\n'], ['Qe3', 'Rfd8'], ['Rxd8+', 'Rxd8'], ['Qc5', 'Qxc5+'], ['Rxc5', 'h6'], ['Rb5', 'a5'], ['Rxa5', 'Rd3'], ['Rb5', 'Rxb3\n'], ['a5', 'Ra3'], ['Rxb4', 'Rxa5'], ['Kg2', 'g5'], ['Kf3', 'gxf4'], ['Kxf4', 'Ra2'], ['h4', 'Rf2+'], ['Ke4', 'Kg7\n'], ['h5', '']]",1/2-1/2
8th RUS-CHN Summit Men Rapid,St Petersburg RUS,2012.07.08,7,"Vitiugov,N",Li Chao2,,,D97,"[['c4', 'c6'], ['Nf3', 'Nf6'], ['d4', 'd5'], ['Qb3', 'dxc4'], ['Qxc4', 'g6'], ['Nc3', 'Bg7'], ['e4', 'O-O'], ['h3', 'b5\n'], ['Qb3', 'a5'], ['e5', 'a4'], ['Qc2', 'Nd5'], ['Nxd5', 'cxd5'], ['Bd3', 'Qb6'], ['Be3', 'Nc6'], ['Qd2', 'b4\n'], ['O-O', 'Na5'], ['Rfc1', 'Ba6'], ['Bxa6', 'Rxa6'], ['Qd3', 'Qb7'], ['b3', 'e6'], ['Rc5', 'Nc6'], ['Rac1', 'axb3\n'], ['axb3', 'Rc8'], ['Bg5', 'Bf8'], ['R5c2', 'Na7'], ['Rxc8', 'Nxc8'], ['Qc2', 'Na7'], ['Qc7', 'Qxc7'], ['Rxc7', 'h6\n'], ['Bf6', 'Nb5'], ['Rc8', 'Ra7'], ['Kh2', 'Rc7'], ['Rb8', 'Na7'], ['Ra8', 'Nc8'], ['Rb8', 'g5'], ['Bd8', 'Rc3\n'], ['h4', 'g4'], ['Nd2', 'f5'], ['Nf1', 'Kf7'], ['Ng3', 'Na7'], ['Rb7+', 'Ke8'], ['Bb6', 'Nc6'], ['Nh5', 'Be7\n'], ['Nf6+', 'Kf7'], ['Bc5', 'Rxc5'], ['dxc5', 'd4'], ['Nh5', 'd3'], ['Nf4', 'Nxe5'], ['Nxd3', 'Nxd3'], ['c6', 'Ke8\n'], ['Rb8+', 'Kf7'], ['c7', 'Bd6+'], ['Kg1', 'Bxc7'], ['Rb7', 'f4'], ['Rxc7+', 'Kf6'], ['Rc4', 'e5'], ['Kf1', 'Kf5\n'], ['f3', 'gxf3'], ['gxf3', 'e4'], ['Rxe4', 'h5'], ['Rd4', 'Ne5'], ['Ke2', 'Ng6'], ['Rd5+', '']]",1-0
8th RUS-CHN Summit Men Rapid,St Petersburg RUS,2012.07.08,8,"Vitiugov,N",Wang Yue,,,D11,"[['d4', 'd5'], ['c4', 'c6'], ['Nf3', 'Nf6'], ['Qb3', 'dxc4'], ['Qxc4', 'Bf5'], ['g3', 'e6'], ['Bg2', 'Nbd7'], ['O-O', 'Be7\n'], ['e3', 'O-O'], ['Rd1', 'Qc7'], ['Nc3', 'Nd5'], ['Ne1', 'Nxc3'], ['bxc3', 'e5'], ['e4', 'Bg4'], ['Nf3', 'Rad8\n'], ['h3', 'Be6'], ['Qe2', 'f6'], ['c4', 'exd4'], ['Nxd4', 'Bf7'], ['Nf5', 'Ne5'], ['Bf4', 'Bc5'], ['h4', 'Rxd1+\n'], ['Rxd1', 'Rd8'], ['Bf1', 'Be6'], ['h5', 'Rxd1'], ['Qxd1', 'Qd7'], ['Qxd7', 'Bxd7'], ['Be3', 'Bxf5'], ['Bxc5', 'Bxe4\n'], ['f4', 'b6'], ['Bd6', 'Nd7'], ['Kf2', 'Kf7'], ['Ke3', 'Ke6'], ['Bb4', 'f5'], ['Bc3', 'Nf6'], ['Be2', 'g6\n'], ['hxg6', 'hxg6'], ['a4', 'Bc2'], ['a5', 'Ne4'], ['axb6', 'axb6'], ['Be5', 'Nd6'], ['g4', 'c5'], ['Kd2', 'Ba4\n'], ['gxf5+', 'gxf5'], ['Kc3', 'Bc6'], ['Bd3', 'Be4'], ['Be2', 'Kd7'], ['Bh5', 'Nc8'], ['Bd1', 'Ne7'], ['Ba4+', 'Bc6\n'], ['Bc2', 'Be4'], ['Ba4+', 'Kc8'], ['Be8', 'Kd8'], ['Bh5', 'Nc6'], ['Bf6+', 'Kd7'], ['Bd1', 'Ke6'], ['Bg5', 'Kd6\n'], ['Bf6', 'Ke6'], ['Bg5', 'Nd4'], ['Bd8', 'b5'], ['cxb5', 'Nxb5+'], ['Kc4', 'Nd6+'], ['Kc3', 'Kd5'], ['Be2', 'Bg2\n'], ['Bc7', 'Ne4+'], ['Kd3', 'c4+'], ['Kc2', 'Ng3'], ['Bd1', 'Be4+'], ['Kc3', 'Bg2'], ['Bc2', 'Ne2+'], ['Kd2', 'Nd4\n'], ['Ba4', 'Ke4'], ['Kc3', 'Bf1'], ['Bd7', 'Bd3'], ['Kd2', 'Nf3+'], ['Kc3', 'Nd4'], ['Kd2', 'Kd5'], ['Kc3', 'Ne2+\n'], ['Kd2', 'Ng3'], ['Be5', 'Ne4+'], ['Ke3', 'Nd6'], ['Kd2', 'Nb7'], ['Bc8', 'Nc5'], ['Kc3', 'Kc6'], ['Bxf5', '']]",1/2-1/2
8th RUS-CHN Summit Men Rapid,St Petersburg RUS,2012.07.08,9,Wang Hao,"Vitiugov,N",,,C19,"[['e4', 'e6'], ['d4', 'd5'], ['Nc3', 'Bb4'], ['e5', 'c5'], ['a3', 'Bxc3+'], ['bxc3', 'Ne7'], ['Qg4', 'cxd4'], ['Qxg7', 'Rg8\n'], ['Qxh7', 'Qc7'], ['Ne2', 'Nbc6'], ['f4', 'dxc3'], ['Qd3', 'd4'], ['h4', 'b6'], ['h5', 'Bb7'], ['h6', 'O-O-O\n'], ['h7', 'Rh8'], ['Ng3', 'Nd5'], ['Ne4', 'Kb8'], ['Ng5', 'Qe7'], ['Qh3', 'f6'], ['exf6', 'Qxf6'], ['Qh6', 'Qe7\n'], ['Bd3', 'e5'], ['Qe6', 'Qxe6'], ['Nxe6', 'Rde8'], ['Ng7', 'Re7'], ['Nh5', 'e4'], ['Bc4', 'Rexh7'], ['Bxd5', 'Rxh5\n'], ['Rxh5', 'Rxh5'], ['Bxe4', 'Nb4'], ['Bg6', 'Rh1+'], ['Ke2', 'Na2'], ['Rxa2', 'Rxc1'], ['Bf7', 'Be4'], ['Bb3', 'Rg1\n'], ['f5', 'Rxg2+'], ['Kf1', 'd3'], ['cxd3', 'Rxa2'], ['Bxa2', 'c2']]",0-1
8th RUS-CHN Summit Men Rapid,St Petersburg RUS,2012.07.08,10,"Vitiugov,N",Yu Yangyi,,,D38,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'd5'], ['Nc3', 'Bb4'], ['Bg5', 'h6'], ['Bxf6', 'Qxf6'], ['e3', 'c6'], ['Qb3', 'Bxc3+\n'], ['Qxc3', 'O-O'], ['Bd3', 'Nd7'], ['O-O', 'dxc4'], ['Bxc4', 'b6'], ['Bd3', 'Bb7'], ['Be4', 'Qe7'], ['Nd2', 'Rfc8\n'], ['Rac1', 'Nf6']]",1/2-1/2
65th ch-RUS,Moscow RUS,2012.08.03,1,"Alekseev,Evgeny","Vitiugov,N",,,C15,"[['e4', 'e6'], ['d4', 'd5'], ['Nc3', 'Bb4'], ['exd5', 'exd5'], ['Bd3', 'Nc6'], ['a3', 'Be7'], ['Nge2', 'Bf6'], ['Be3', 'Nge7\n'], ['O-O', 'O-O'], ['Qd2', 'Bf5'], ['Ng3', 'Bxd3'], ['Qxd3', 'g6'], ['Bh6', 'Re8'], ['Nce2', 'Bg7'], ['Qd2', 'Qd7\n'], ['Rae1', 'Nf5'], ['Bxg7', 'Nxg7'], ['Nf4', 'h5'], ['Nge2', 'Qf5'], ['Nc3', 'Rad8'], ['Rxe8+', 'Nxe8\n'], ['Re1', 'Nf6'], ['f3', 'h4'], ['Re3', 'Kg7'], ['Nce2', 'b6'], ['Qc3', 'Qd7'], ['Nd3', 'Ne7'], ['Ne5', 'Qd6\n'], ['g4', 'hxg3'], ['Nxg3', 'Rh8'], ['Qe1', 'Nc6'], ['c3', 'Nd8'], ['f4', 'Nh5'], ['f5', 'g5'], ['Qf1', 'Nf4\n'], ['Qf3', 'f6'], ['Ng4', 'c5'], ['Ne2', 'Rh3'], ['Nxf4', 'Rxf3'], ['Nh5+', 'Kf7'], ['Rxf3', 'cxd4'], ['Nhxf6', 'dxc3\n'], ['Rxc3', 'd4'], ['Rh3', 'Ke7'], ['Ne4', 'Qf4'], ['f6+', 'Ke6'], ['Ngf2', 'Qc1+'], ['Kg2', 'Qxb2'], ['Rh8', 'Nf7\n'], ['Re8+', 'Kf5'], ['Re7', 'Kg6'], ['Rxa7', 'd3'], ['Rd7', 'Qxa3'], ['Rxd3', 'Qa4'], ['Rc3', 'Qa8'], ['Kf1', 'b5\n'], ['Rb3', 'Qa4'], ['Rb1', 'Qc2'], ['Rb4', 'Ne5'], ['Rd4', 'Nc4'], ['Kg2', 'Ne3+'], ['Kf3', 'Nf5'], ['Rd7', 'Nh4+\n'], ['Ke3', 'Nf5+'], ['Kf3', 'Nh4+'], ['Ke3', 'Qc1+'], ['Ke2', 'Qc4+'], ['Ke3', 'Nf5+'], ['Kf3', 'Nd4+'], ['Ke3', 'Nf5+\n'], ['Kf3', 'Qe6'], ['Rb7', 'Qb3+'], ['Ke2', 'Qc2+'], ['Ke1', 'Qc1+'], ['Ke2', 'Qc2+'], ['Ke1', 'Nd4'], ['Kf1', 'Qe2+\n'], ['Kg2', 'Ne6'], ['Re7', 'Nf4+'], ['Kg3', 'Nh5+'], ['Kg2', 'g4'], ['Ng5', 'Nf4+'], ['Kg3', 'Nh5+'], ['Kg2', 'Nf4+\n'], ['Kg3', 'Qf1'], ['Nge4', 'Nh5+'], ['Kh4', 'Qg1'], ['Nxg4', 'Qe1+'], ['Ng3', 'Qc1'], ['Nxh5', 'Qg5+'], ['Kg3', 'Qxh5\n'], ['Rg7+', 'Kf5'], ['f7', 'Qh8'], ['Rg8', 'Qc3+'], ['Kh4', 'Qe1+'], ['Kh5', '']]",1-0
65th ch-RUS,Moscow RUS,2012.08.04,2,"Vitiugov,N","Andreikin,D",,,A54,"[['d4', 'Nf6'], ['c4', 'd6'], ['Nc3', 'e5'], ['Nf3', 'Nbd7'], ['Bg5', 'Be7'], ['e3', 'O-O'], ['Qc2', 'c6'], ['O-O-O', 'exd4\n'], ['Nxd4', 'd5'], ['Nf5', 'Nb6'], ['Nxe7+', 'Qxe7'], ['cxd5', 'Nbxd5'], ['Nxd5', 'cxd5'], ['Kb1', 'h6'], ['Bh4', 'Bg4\n'], ['f3', 'Rac8'], ['Qd2', 'Bf5+'], ['Bd3', 'Bxd3+'], ['Qxd3', 'Rc6'], ['Qd4', 'Rfc8'], ['Bxf6', 'Rxf6\n'], ['Qxd5', 'Qxe3'], ['Qxb7', 'Rfc6'], ['Rd8+', 'Rxd8'], ['Qxc6', 'Qe2'], ['Qc2', 'Rd2'], ['Qc8+', 'Kh7\n'], ['Qf5+', 'Kg8'], ['Qc8+', 'Kh7'], ['Qf5+', 'Kg8']]",1/2-1/2
65th ch-RUS,Moscow RUS,2012.08.05,3,"Sjugirov,S","Vitiugov,N",,,D38,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'd5'], ['Nc3', 'Bb4'], ['cxd5', 'exd5'], ['Bg5', 'h6'], ['Bh4', 'g5'], ['Bg3', 'Ne4\n'], ['Nd2', 'Nxg3'], ['hxg3', 'c6'], ['e4', 'Be6'], ['Qb3', 'Qa5'], ['exd5', 'cxd5'], ['Bb5+', 'Nc6'], ['a3', 'Bd6\n'], ['Nf3', 'g4'], ['Nh4', 'Kf8'], ['Bxc6', 'bxc6'], ['Qc2', 'Qb6'], ['Ne2', 'Qa5+'], ['Nc3', 'Qb6'], ['Rd1', 'Rb8\n'], ['Rd2', 'Be7'], ['Qd3', 'Bg5'], ['Rc2', 'Bc8'], ['Ne2', 'Qb3'], ['Qxb3', 'Rxb3'], ['Rxc6', 'Kg7'], ['O-O', 'Bd7\n'], ['Rc7', 'Bb5'], ['Rb7', 'Rxb2'], ['Nf4', 'Bxf4'], ['gxf4', 'Bxf1'], ['Rxb2', 'Bd3'], ['Rb3', 'Be4'], ['f3', 'gxf3\n'], ['gxf3', 'Bh7'], ['Rb5', 'Rc8'], ['Rxd5', 'Rc4'], ['Rd6', 'Ra4'], ['f5', 'h5'], ['f6+', 'Kh6'], ['Rd7', 'Bb1\n'], ['f4', 'Rxa3'], ['Rxf7', 'Rg3+'], ['Kh2', 'Rg4'], ['Nf3', 'Rxf4'], ['Ne5', 'Kg5'], ['d5', 'Rxf6'], ['Rxa7', 'Rf2+\n'], ['Kg3', 'Ra2']]",1/2-1/2
65th ch-RUS,Moscow RUS,2012.08.06,4,"Vitiugov,N","Grischuk,A",,,E81,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nc3', 'Bg7'], ['e4', 'd6'], ['f3', 'O-O'], ['Be3', 'c5'], ['Nge2', 'Nc6'], ['d5', 'Na5\n'], ['Nc1', 'e6'], ['Be2', 'exd5'], ['cxd5', 'Nd7'], ['Nb3', 'f5'], ['Qd2', 'Ne5'], ['Nxa5', 'Qxa5'], ['O-O', 'fxe4\n'], ['Nxe4', 'Qxd2'], ['Bxd2', 'Nf7'], ['Bc3', 'Bf5'], ['Bxg7', 'Kxg7'], ['Nc3', 'Rae8'], ['a4', 'Re7'], ['a5', 'g5\n'], ['Rfe1', 'Rfe8'], ['Kf2', 'Kf6'], ['Red1', 'h5'], ['Bd3', 'Re5'], ['Ra4', 'Bd7'], ['Ra3', 'g4'], ['Rb3', 'Bc8\n'], ['Bb5', 'R8e7'], ['Be2', 'gxf3'], ['Bxf3', 'h4'], ['h3', 'Bf5'], ['Ra3', 'Bd7'], ['Rb3', 'Be8'], ['Bg4', 'Rc7\n'], ['Rf1', 'Kg7'], ['Kg1', 'Ng5'], ['Rf4', 'Bf7'], ['Nb5', 'Bxd5'], ['Rd3', 'Rf7'], ['Rxf7+', 'Nxf7'], ['Nxa7', 'Bc4\n'], ['Rd2', 'd5'], ['Nc8', 'd4'], ['Nb6', 'Bb5'], ['b4', 'Re1+'], ['Kh2', 'cxb4'], ['Rxd4', 'b3'], ['Rb4', 'Nd6\n'], ['Rxb3', 'Ne4'], ['Bf5', 'Bc6'], ['Bxe4', 'Rxe4'], ['Rb2', '']]",1/2-1/2
65th ch-RUS,Moscow RUS,2012.08.07,5,"Karjakin,Sergey","Vitiugov,N",,,B42,"[['e4', 'c5'], ['Nf3', 'e6'], ['d4', 'cxd4'], ['Nxd4', 'a6'], ['Bd3', 'Bc5'], ['Nb3', 'Ba7'], ['O-O', 'Nc6'], ['Qe2', 'd6\n'], ['Be3', 'e5'], ['Bxa7', 'Rxa7'], ['Nc3', 'Nf6'], ['Nd5', 'O-O'], ['Nxf6+', 'Qxf6'], ['Nd2', 'Be6'], ['Nc4', 'Nd4\n'], ['Qe3', 'b5'], ['Nd2', 'Rb7'], ['c3', 'Nc6'], ['b4', 'Rc8'], ['a4', 'Qd8'], ['Ra3', 'Qb6'], ['Qe2', 'Ne7\n'], ['axb5', 'axb5'], ['Rfa1', 'h6'], ['g3', 'Kh8'], ['Nf1', 'Ng8'], ['Ra6', 'Qc7'], ['R1a3', 'Bd7'], ['Ne3', 'Nf6\n'], ['Qf3', 'Rb6'], ['Ra7', 'Rb7'], ['R7a5', 'Qd8'], ['Qe2', 'Rcb8'], ['Bc2', 'Be6'], ['Qd3', 'Qc7'], ['h4', 'Kg8\n'], ['Qe2', 'Qc6'], ['Qf3', 'Qc8'], ['Bd3', 'Bd7'], ['Nf5', 'Bxf5'], ['Qxf5', 'Qxf5'], ['exf5', 'd5'], ['Ra8', 'Kf8\n'], ['Kf1', 'Rxa8'], ['Rxa8+', 'Ke7'], ['Ke1', '']]",1/2-1/2
65th ch-RUS,Moscow RUS,2012.08.09,6,"Vitiugov,N","Dubov,Danii",,,D16,"[['d4', 'd5'], ['c4', 'c6'], ['Nf3', 'Nf6'], ['Nc3', 'dxc4'], ['a4', 'e6'], ['e3', 'c5'], ['Bxc4', 'Nc6'], ['O-O', 'cxd4\n'], ['exd4', 'Be7'], ['Qe2', 'O-O'], ['Rd1', 'Nb4'], ['Ne5', 'Bd7'], ['a5', 'a6'], ['Bf4', 'Nfd5'], ['Bg3', 'Rc8\n'], ['Qf3', 'Bc6'], ['Bb3', 'Be8'], ['h3', 'Bc6'], ['Nxc6', 'Rxc6'], ['Be5', 'b5'], ['axb6', 'Rxb6'], ['Rdc1', 'Nxc3\n'], ['bxc3', 'Nc6'], ['Bf4', 'Bd6'], ['Bd2', 'e5'], ['Ba4', 'Na5'], ['Be3', 'Nc4'], ['dxe5', 'Nxe5'], ['Qe4', 'Rb2\n'], ['Bc2', 'Ng6'], ['Rxa6', 'Bb8'], ['Ba4', 'h5'], ['Rc6', 'Ne5'], ['Rc5', 'Nd3'], ['Rxh5', 'g6'], ['Bd4', 'gxh5\n'], ['Qxd3', 'Qd6'], ['Bc2', 'Qh2+'], ['Kf1', 'Qh1+'], ['Ke2', 'Rxc2+'], ['Qxc2', 'Qxg2'], ['Qf5', 'f6'], ['Ra1', 'Rf7\n'], ['Ra6', 'Re7+'], ['Re6', 'Bd6'], ['Qxf6', 'h4'], ['Kd2', 'Bf4+'], ['Kc2', '']]",1-0
