Kautsky mem9,Prague,1934.??.??,12,"Opocensky, Karel","Karjakin, Sergei",,,D02,"[['d4', 'd5'], ['Nf3', 'c6'], ['e3', 'e6'], ['Bd3', 'Nd7'], ['Nbd2', 'f5'], ['c4', 'Qf6'], ['Rb1', 'a5'], ['b3', 'Bd6'], ['Bb2', 'Nh6\n'], ['Qc2', 'O-O'], ['Nf1', 'g6'], ['Ng3', 'Ng4'], ['Ne2', 'Nh6'], ['Bc3', 'Bc7'], ['b4', 'axb4'], ['Bxb4', 'Re8\n'], ['Nc3', 'Nb6'], ['O-O', 'Nxc4'], ['Bxc4', 'dxc4'], ['e4', 'b5'], ['a4', 'Bd7'], ['e5', 'Qg7'], ['axb5', 'cxb5\n'], ['d5', 'Bxe5'], ['Rfe1', 'Nf7'], ['Qd2', 'exd5'], ['Nxd5', 'Bc6'], ['Nxe5', 'Nxe5'], ['f4', 'Rad8'], ['Ne7+', 'Qxe7\n'], ['Bxe7', 'Rxd2'], ['Rxe5', 'Rxg2+'], ['Kf1', 'Rxh2'], ['Rb4', 'Ra8']]",0-1
Aeroflot Open Rapid Final,Moscow RUS,2013.02.16,1.1,"Frolyanov,D","Karjakin,Sergey",,,C67,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'Nf6'], ['O-O', 'Nxe4'], ['Re1', 'Nd6'], ['Nxe5', 'Be7'], ['Bf1', 'Nxe5'], ['Rxe5', 'O-O\n'], ['d4', 'Bf6'], ['Re1', 'Re8'], ['c3', 'Rxe1'], ['Qxe1', 'Nf5'], ['Bf4', 'c6'], ['Nd2', 'd5'], ['Nf3', 'Nd6\n'], ['Be5', 'Bg4'], ['Bxf6', 'Qxf6'], ['Ne5', 'Bf5'], ['Qe3', 'Re8'], ['Qf4', 'Qd8'], ['h3', 'f6'], ['Nf3', 'g5\n'], ['Qd2', 'Kg7'], ['Re1', 'h5'], ['Rxe8', 'Qxe8'], ['h4', 'g4'], ['Qf4', 'Qe7'], ['Nd2', 'Bg6'], ['f3', 'gxf3\n'], ['gxf3', 'Nf5'], ['Kf2', 'Qd6'], ['Qxd6', 'Nxd6'], ['Bh3', 'Bf5'], ['Bf1', 'Bg6'], ['Bh3', 'a5'], ['Ke3', 'Kf7\n'], ['Kf4', 'Ke7'], ['Nf1', 'Bb1'], ['Ne3', 'Bxa2'], ['Nf5+', 'Nxf5'], ['Bxf5', 'Kf7'], ['Bc8', 'b6'], ['Bb7', 'c5\n'], ['Ke3', 'Ke7'], ['Bc6', 'Bc4'], ['Kd2', 'cxd4'], ['cxd4', 'b5'], ['Kc2', 'b4'], ['b3', 'Kd6'], ['bxc4', 'Kxc6\n'], ['c5', 'a4'], ['Kb2', 'Kb5'], ['Ka2', 'f5'], ['f4', 'Ka5'], ['Kb2', 'Kb5'], ['Ka2', 'Ka5']]",1/2-1/2
Aeroflot Open Rapid Final,Moscow RUS,2013.02.16,2.2,Wang Hao,"Karjakin,Sergey",,,C45,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['d4', 'exd4'], ['Nxd4', 'Nf6'], ['Nxc6', 'bxc6'], ['e5', 'Qe7'], ['Qe2', 'Nd5'], ['c4', 'Nb6\n'], ['Nc3', 'Ba6'], ['b3', 'O-O-O'], ['Bb2', 'Re8'], ['f4', 'f6'], ['O-O-O', 'fxe5'], ['Qxe5', 'Qxe5'], ['fxe5', 'Rxe5\n'], ['Bd3', 'Re3'], ['Kd2', 'Re8'], ['Rde1', 'Be7'], ['Ne4', 'd5'], ['cxd5', 'Bb4+'], ['Nc3', 'Bxd3'], ['Kxd3', 'cxd5\n'], ['a3', 'Be7'], ['Ne2', 'Nd7'], ['Nf4', 'Bf6'], ['Bd4', 'Bxd4'], ['Kxd4', 'c6'], ['Ne6', 'Re7'], ['Ng5', 'Rhe8\n'], ['Rxe7', 'Rxe7'], ['Nxh7', 'Re4+'], ['Kc3', 'Re3+'], ['Kc2', 'Re2+'], ['Kc3', 'Rxg2'], ['h4', 'Rg3+\n'], ['Kc2', 'Nc5'], ['b4', 'Ne4'], ['Kb2', 'Nd6'], ['a4', 'Nc4+'], ['Kc2', 'd4'], ['Ng5', 'Rc3+'], ['Kb1', 'd3\n'], ['Rd1', 'Rb3+'], ['Ka2', 'Rb2+'], ['Ka1', 'd2'], ['Ne6', 'Rc2']]",0-1
Aeroflot Open Rapid Final,Moscow RUS,2013.02.16,2.1,"Karjakin,Sergey",Wang Hao,,,C42,"[['e4', 'e5'], ['Nf3', 'Nf6'], ['Nxe5', 'd6'], ['Nf3', 'Nxe4'], ['Nc3', 'Nf6'], ['d4', 'Be7'], ['Bd3', 'O-O'], ['h3', 'Re8\n'], ['O-O', 'Nbd7'], ['Re1', 'Nf8'], ['d5', 'Ng6'], ['Nd4', 'Bd7'], ['Be3', 'c6'], ['Bf1', 'Bf8'], ['a4', 'cxd5\n'], ['Nf3', 'Bc6'], ['b4', 'a6'], ['Bd4', 'Ne5'], ['Rb1', 'Ne4'], ['b5', 'axb5'], ['axb5', 'Nxf3+'], ['Qxf3', 'Nd2\n'], ['Qg3', 'Nxb1'], ['Rxb1', 'Bd7'], ['Nxd5', 'Re6'], ['Bd3', 'Ra4'], ['c4', 'g6'], ['Nf4', 'Ra3'], ['Nxe6', 'Bxe6\n'], ['Rc1', 'Qa5'], ['Qf3', 'Bg7'], ['Bxg7', 'Kxg7'], ['Qe2', 'Kg8'], ['Qd1', 'Ra2'], ['Bf1', 'Qb6'], ['Rc2', 'Rxc2\n'], ['Qxc2', 'Qd4'], ['Qc1', 'Kg7'], ['g3', 'b6'], ['h4', 'h5'], ['Qb1', 'Bxc4'], ['Bxc4', 'Qxc4'], ['Qa1+', 'Kh7\n'], ['Qa7', 'Qxb5'], ['Qxf7+', 'Kh6'], ['Qf8+', '']]",1/2-1/2
Aeroflot Open Rapid Final,Moscow RUS,2013.02.17,3.2,"Karjakin,Sergey","Nepomniachtchi,I",,,C19,"[['e4', 'e6'], ['d4', 'd5'], ['Nc3', 'Bb4'], ['e5', 'c5'], ['a3', 'Bxc3+'], ['bxc3', 'Ne7'], ['Qg4', 'Qc7'], ['Qxg7', 'Rg8\n'], ['Qxh7', 'cxd4'], ['Ne2', 'Nbc6'], ['f4', 'dxc3'], ['Nxc3', 'Nd4'], ['Bb2', 'Bd7'], ['O-O-O', 'Ndf5'], ['Qh3', 'Qc5\n'], ['Rd2', 'O-O-O'], ['g4', 'Ne3'], ['Nd1', 'Nxf1'], ['Rxf1', 'Bb5'], ['Re1', 'Nc6'], ['f5', 'd4'], ['fxe6', 'fxe6\n'], ['Nf2', 'Nxe5'], ['Ne4', 'Qc6'], ['Bxd4', 'Nd3+'], ['Rxd3', 'Bxd3'], ['Qxd3', 'e5'], ['Nf6', 'Qxf6'], ['Qc3+', 'Qc6\n'], ['Qxc6+', 'bxc6'], ['Bxa7', 'Rxg4'], ['Rxe5', 'Rg2'], ['Be3', 'Rxh2'], ['Rc5', 'Kb7'], ['Rc3', 'Rh5\n'], ['Rb3+', 'Kc8'], ['Kb2', 'Rf5'], ['Rc3', 'Kc7'], ['Rb3', 'Ra8'], ['Rb4', 'c5'], ['Rf4', 'Rh5'], ['Rf3', 'Kc6\n'], ['Bd2', 'Rh2'], ['Bf4', 'Rh7'], ['Rc3', 'Rb7+'], ['Ka2', 'Ra4'], ['Be3', 'Rb5'], ['Rb3', 'Rg4'], ['Rxb5', 'Kxb5\n'], ['Kb2', 'Rg3'], ['Bf4', 'Rf3'], ['Be5', 'c4'], ['Bc3', 'Ka4'], ['Bb4', 'Rh3'], ['Bc3', 'Kb5'], ['Bb4', 'Kc6\n'], ['Bc3', 'Kd5'], ['Ba5', 'Rh7'], ['Bb4', 'Rb7'], ['Kc3', 'Rb8'], ['Ba5', 'Kc5'], ['Bb4+', 'Kb5'], ['Bd6', 'Rc8\n'], ['Bb4', 'Rg8'], ['Kb2', 'Rg3'], ['Bc3', 'Rf3'], ['Bb4', 'Rh3'], ['Bc3', 'Kc5'], ['Ba5', 'Kd4'], ['Bb6+', 'Ke4\n'], ['Ba5', 'Rh5'], ['Bb4', 'Kd4'], ['Bc3+', 'Kc5']]",1/2-1/2
Aeroflot Open Rapid Final,Moscow RUS,2013.02.17,3.1,"Nepomniachtchi,I","Karjakin,Sergey",,,A22,"[['c4', 'Nf6'], ['Nc3', 'e5'], ['g3', 'd5'], ['cxd5', 'Nxd5'], ['Bg2', 'Nb6'], ['e3', 'Nc6'], ['Nge2', 'Bd6'], ['O-O', 'O-O\n'], ['f4', 'exf4'], ['Nxf4', 'f5'], ['b3', 'Ne7'], ['Bb2', 'c6'], ['Nce2', 'Ng6'], ['Qc2', 'Qe8'], ['Rae1', 'Be5\n'], ['Nd4', 'Nxf4'], ['gxf4', 'Bf6'], ['a4', 'Qf7'], ['Nf3', 'Be6'], ['Bxf6', 'Qxf6'], ['a5', 'Nd5'], ['Ne5', 'Rad8\n'], ['Rf3', 'Kh8'], ['Rg3', 'Ne7'], ['Kh1', 'Bd5'], ['Rg1', 'g6'], ['d4', 'a6'], ['Bxd5', 'Rxd5'], ['Rh3', 'Rg8\n'], ['Qc3', 'Rg7'], ['Rhg3', 'Kg8'], ['Qc4', 'Kf8'], ['Qb4', 'Rb5'], ['Nd7+', 'Kf7'], ['Qxb5', 'cxb5'], ['Nxf6', 'Kxf6\n'], ['Rc1', 'Nc6'], ['Rg2', 'Nxa5'], ['Rb2', 'Re7'], ['Rc3', 'Nc6'], ['b4', 'Ke6'], ['Kg2', 'Kd6'], ['Kf3', 'Re8\n'], ['Rc5', 'Ne7'], ['d5', 'b6'], ['Rc3', 'Nxd5'], ['Rd3', 'Ke6'], ['Rbd2', 'Rd8'], ['Rd4', 'Rd6'], ['e4', 'fxe4+\n'], ['Rxe4+', 'Kd7'], ['Red4', 'Ke6'], ['h4', 'a5'], ['Re2+', 'Kd7'], ['Red2', 'Ke6'], ['Re2+', 'Kd7'], ['Red2', 'Ke6\n'], ['Re4+', 'Kd7'], ['Red4', '']]",1/2-1/2
Aeroflot Open Rapid Final,Moscow RUS,2013.02.17,3.3,"Nepomniachtchi,I","Karjakin,Sergey",,,A22,"[['c4', 'e5'], ['Nc3', 'Nf6'], ['g3', 'd5'], ['cxd5', 'Nxd5'], ['Bg2', 'Nb6'], ['e3', 'Nc6'], ['Nge2', 'Bd6'], ['O-O', 'O-O\n'], ['f4', 'exf4'], ['Nxf4', 'Bf5'], ['d4', 'Qd7'], ['b3', 'Rfe8'], ['Qd2', 'Bxf4'], ['Rxf4', 'Bh3'], ['Bh1', 'Rad8\n'], ['Bb2', 'Ne7'], ['Rf2', 'Ned5'], ['e4', 'Nxc3'], ['Qxc3', 'f6'], ['a4', 'c6'], ['Re1', 'Nc8'], ['Rfe2', 'Bg4\n'], ['Re3', 'Ne7'], ['Qc2', 'a6'], ['Qf2', 'Ng6'], ['Bg2', 'Bh3'], ['Bf3', 'Bg4'], ['Bg2', 'Bh3'], ['Bh1', 'Bg4\n'], ['h4', 'Nf8'], ['Rd3', 'h6'], ['Kh2', 'Ng6'], ['Rd2', 'Be6'], ['Re3', 'Ne5'], ['Bf3', 'Nxf3+'], ['Qxf3', 'Qf7\n'], ['a5', 'Qg6'], ['Rf2', 'Qg4'], ['Qg2', 'Qg6'], ['Rf4', 'Re7'], ['Qf2', 'Rde8'], ['Ba3', 'Rd7'], ['Bc5', 'Qf7\n'], ['e5', 'f5'], ['g4', 'g6'], ['h5', 'g5'], ['Rxf5', 'Bxf5'], ['gxf5', 'Qxh5+'], ['Rh3', 'Qg4'], ['f6', 'Rh7\n'], ['Qc2', 'Kh8'], ['f7', 'Qf4+'], ['Kg2', 'Qxf7'], ['Rf3', 'Qe6'], ['Kg3', 'Rf7'], ['Qe4', 'Kg7'], ['b4', 'Rxf3+\n'], ['Qxf3', 'Qf7'], ['Qd3', 'Qf4+'], ['Kg2', 'Qg4+'], ['Kf2', 'Qf4+'], ['Ke1', 'Qc1+'], ['Ke2', 'Qf4'], ['Qh3', 'g4\n'], ['Qh5', 'Qf3+'], ['Kd2', 'Re6'], ['Bb6', 'Qf4+'], ['Kc3', 'Qg5'], ['Qh1', 'g3'], ['Qg2', 'Qe3+'], ['Kc4', 'Qf2\n'], ['Qe4', 'g2'], ['d5', 'cxd5+'], ['Kxd5', 'Qa2+']]",0-1
Aeroflot Open Rapid Final,Moscow RUS,2013.02.17,4.2,"Grischuk,A","Karjakin,Sergey",,,C46,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Nc3', 'Nf6'], ['Be2', 'Bb4'], ['Nd5', 'Ba5'], ['c3', 'd6'], ['a4', 'Bb6'], ['d3', 'h6\n'], ['O-O', 'O-O'], ['Nd2', 'Be6'], ['Bf3', 'a6'], ['Nxb6', 'cxb6'], ['Nc4', 'Qc7'], ['Be3', 'b5'], ['Nb6', 'Rae8\n'], ['axb5', 'axb5'], ['Re1', 'Ne7'], ['c4', 'bxc4'], ['dxc4', 'Nd7'], ['Nd5', 'Bxd5'], ['cxd5', 'f5'], ['Qb3', 'fxe4\n'], ['Rec1', 'Qb8'], ['Bxe4', 'Nf6'], ['Ba7', 'Qd8'], ['Bd3', 'Nc8'], ['Be3', 'Ng4'], ['Be2', 'Nxe3'], ['Qxe3', 'Ne7\n'], ['Bg4', 'Nf5'], ['Bxf5', 'Rxf5'], ['h3', 'Rf7']]",1/2-1/2
Aeroflot Open Rapid Final,Moscow RUS,2013.02.17,4.3,"Karjakin,Sergey","Grischuk,A",,,C65,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'Nf6'], ['d3', 'Bc5'], ['c3', 'O-O'], ['O-O', 'd6'], ['h3', 'a6'], ['Bxc6', 'bxc6\n'], ['d4', 'Bb6'], ['Re1', 'h6'], ['Qc2', 'Re8'], ['Nbd2', 'exd4'], ['cxd4', 'c5'], ['d5', 'c6'], ['dxc6', 'Qc7\n'], ['b3', 'Qxc6'], ['Bb2', 'Bd8'], ['e5', 'dxe5'], ['Nxe5', 'Qc7'], ['Ndc4', 'Re6'], ['Rad1', 'Be7'], ['Ne3', 'Bb7\n'], ['Nf5', 'Bf8'], ['Ng4', 'Nxg4'], ['hxg4', 'Rae8'], ['Rxe6', 'Rxe6'], ['Qc3', 'Rg6'], ['f3', 'Kh7'], ['Qd3', 'c4\n'], ['bxc4', 'Bc5+'], ['Bd4', 'Bxd4+'], ['Qxd4', 'h5'], ['gxh5', 'Rg5'], ['Qd3', 'Qc5+'], ['Ne3+', 'f5'], ['Qd4', 'Qc6\n'], ['Nd5', 'Qh6'], ['Rb1', 'Bxd5'], ['cxd5', 'Qxh5'], ['Qd3', 'Qh3'], ['Rb2', 'Qg3'], ['Re2', 'Rh5'], ['d6', 'Qh2+\n'], ['Kf2', 'Qh4+'], ['Ke3', 'Rh6'], ['Qxf5+', 'Kh8'], ['Qf8+', 'Kh7'], ['Qf5+', 'Kh8'], ['Qc8+', 'Kh7'], ['Qc2+', 'Kh8\n'], ['Rd2', 'Re6+'], ['Kd3', 'Rxd6+'], ['Ke2', 'Re6+'], ['Qe4', 'Rxe4+'], ['fxe4', '']]",1-0
Aeroflot Open Rapid Final,Moscow RUS,2013.02.17,4.1,"Karjakin,Sergey","Grischuk,A",,,C67,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'Nf6'], ['O-O', 'Nxe4'], ['d4', 'Nd6'], ['Bxc6', 'dxc6'], ['dxe5', 'Nf5'], ['Qxd8+', 'Kxd8\n'], ['h3', 'Ke8'], ['Nc3', 'h5'], ['Bf4', 'Be7'], ['Rad1', 'Be6'], ['Ng5', 'Rh6'], ['Rfe1', 'Bb4'], ['g4', 'hxg4\n'], ['hxg4', 'Ne7'], ['Nxe6', 'Rxe6'], ['Kg2', 'Bxc3'], ['bxc3', 'Rd8'], ['Rb1', 'b5'], ['Kg3', 'Rd5'], ['c4', 'Rc5\n'], ['Re4', 'a6'], ['Rb3', 'Ng6'], ['Ra3', 'f6'], ['Rxa6', 'Nxf4'], ['Kxf4', 'Rexe5'], ['Rxe5+', 'fxe5+\n'], ['Kf5', 'Kf7'], ['Ra7', 'g6+'], ['Kg5', 'e4+'], ['Kh6', 'Rxc4'], ['Rxc7+', 'Ke6'], ['g5', 'Rxc2'], ['Kxg6', 'Rxf2\n'], ['Rxc6+', 'Kd5'], ['Rb6', 'Kc5'], ['Re6', 'Kd4'], ['Rd6+', 'Kc5'], ['Re6', 'Kd4'], ['Rd6+', 'Kc5'], ['Re6', '']]",1/2-1/2
20th TCh-RUS 2013,Loo RUS,2013.04.08,2,"Jobava,Ba","Karjakin,Sergey",,,C53,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bc4', 'Bc5'], ['c3', 'Nf6'], ['d4', 'exd4'], ['e5', 'd5'], ['Be2', 'Ne4'], ['cxd4', 'Bb4+\n'], ['Bd2', 'Nxd2'], ['Nbxd2', 'O-O'], ['O-O', 'f6'], ['Rc1', 'Kh8'], ['Nb3', 'Bg4'], ['a3', 'Be7'], ['Re1', 'fxe5\n'], ['dxe5', 'Rf4'], ['h3', 'Bh5'], ['Nc5', 'Bxc5'], ['Rxc5', 'd4'], ['e6', 'Bg6'], ['Bd3', 'Qf6'], ['Ng5', 'Ne7\n'], ['Bxg6', 'hxg6'], ['Ne4', 'Qxe6'], ['Ng5', 'Qf6'], ['Re6', 'Qf8'], ['Rxg6', 'Rh4'], ['Ne6', '']]",1-0
20th TCh-RUS 2013,Loo RUS,2013.04.09,3,"Karjakin,Sergey","Ivanchuk,V",,,B46,"[['e4', 'c5'], ['Nf3', 'Nc6'], ['d4', 'cxd4'], ['Nxd4', 'e6'], ['Nc3', 'a6'], ['Nxc6', 'bxc6'], ['Bd3', 'd5'], ['O-O', 'Nf6\n'], ['Re1', 'Be7'], ['e5', 'Nd7'], ['Qg4', 'Kf8'], ['b3', 'c5'], ['Na4', 'Bb7'], ['c4', 'd4'], ['Bd2', 'Qc7'], ['Qf4', 'g5\n'], ['Qg3', 'h5'], ['f4', 'h4'], ['Qf2', 'gxf4'], ['Bxf4', 'Kg7'], ['Re2', 'Rag8'], ['Rf1', 'Qd8'], ['Nb2', 'Qe8\n'], ['Be4', 'Bxe4'], ['Rxe4', 'Rh5'], ['Qe2', 'Rf5'], ['Nd3', 'Nf8'], ['Bc1', 'Ng6'], ['Rxf5', 'exf5'], ['Qd2', 'Rh8\n'], ['Re1', 'h3'], ['g3', 'Qc6'], ['Qe2', 'a5'], ['Rf1', 'Qe4'], ['Re1', 'Qc6'], ['Rf1', 'Qe4'], ['Re1', '']]",1/2-1/2
20th TCh-RUS 2013,Loo RUS,2013.04.10,4,"Svidler,P","Karjakin,Sergey",,,C65,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'Nf6'], ['d3', 'Bc5'], ['c3', 'O-O'], ['O-O', 'd6'], ['Nbd2', 'Ne7'], ['d4', 'exd4\n'], ['cxd4', 'Bb6'], ['Re1', 'Bg4'], ['h3', 'Bh5'], ['Qb3', 'd5'], ['e5', 'Nd7'], ['a4', 'a5'], ['Bd3', 'Re8'], ['g4', 'Bg6\n'], ['Bxg6', 'Nxg6'], ['Nf1', 'Ndf8'], ['Ng3', 'Ne6'], ['Be3', 'Ngf4'], ['h4', 'f6'], ['Rad1', 'Rf8'], ['Nf5', 'fxe5\n'], ['dxe5', 'Qe8'], ['Ng5', 'Nxg5'], ['Bxf4', 'Ne6'], ['Bg3', 'h5'], ['Rxd5', 'hxg4'], ['Ne3', 'Rf3'], ['Rd3', 'Bxe3\n'], ['Rexe3', 'Rxe3'], ['Rxe3', 'Rd8'], ['Re4', 'Qg6'], ['Qc4', 'Kh8'], ['Rxg4', 'Qf5'], ['Re4', 'Rd2'], ['Re2', 'Rd1+\n'], ['Kg2', 'Rd4'], ['Qc2', 'Qxc2'], ['Rxc2', 'Rxa4'], ['f4', 'Nxf4+']]",1/2-1/2
20th TCh-RUS 2013,Loo RUS,2013.04.11,5,"Karjakin,Sergey","Kamsky,G",,,C88,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Ba4', 'Nf6'], ['O-O', 'Be7'], ['Re1', 'b5'], ['Bb3', 'O-O'], ['a4', 'Bb7\n'], ['d3', 'd6'], ['c3', 'Nb8'], ['Nbd2', 'Nbd7'], ['Nf1', 'Nc5'], ['Bc2', 'Nxa4'], ['Bxa4', 'bxa4'], ['Qxa4', 'h6\n'], ['Ne3', 'Re8'], ['Nc4', 'Bf8'], ['Na5', 'Bc8'], ['Nc6', 'Qd7'], ['h3', 'Re6'], ['c4', 'Qe8'], ['Nb4', 'Bd7\n'], ['Qd1', 'Bc8'], ['Qa4', 'Bd7'], ['Qd1', 'Bc8']]",1/2-1/2
20th TCh-RUS 2013,Loo RUS,2013.04.12,6,"Jakovenko,D","Karjakin,Sergey",,,C84,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Ba4', 'Nf6'], ['O-O', 'Be7'], ['d3', 'b5'], ['Bb3', 'O-O'], ['a4', 'b4\n'], ['Nbd2', 'Bc5'], ['Nc4', 'd6'], ['Be3', 'Bxe3'], ['Nxe3', 'Na5'], ['Nd2', 'Nxb3'], ['Nxb3', 'Be6'], ['Nd2', 'c6\n'], ['b3', 'd5'], ['Qf3', 'Re8'], ['h3', 'Qd6'], ['Rfd1', 'Rad8'], ['Ndf1', 'Qc5'], ['Ng3', 'dxe4'], ['Nxe4', 'Nxe4\n'], ['Qxe4', 'Qc3'], ['Rac1', 'f6'], ['Qf3', 'Rd4'], ['Nf1', 'Qc5'], ['Ng3', 'Red8'], ['Re1', 'Bf7'], ['Qe3', 'Bg6\n'], ['Ne2', 'R4d5'], ['Qxc5', 'Rxc5'], ['f3', 'Kf7'], ['Kf2', 'h5'], ['h4', 'Bf5'], ['Ng3', 'g6'], ['Ne4', 'Bxe4\n'], ['Rxe4', 'a5'], ['Ke3', 'f5'], ['Rc4', 'Rxc4'], ['bxc4', 'Rd4'], ['g3', 'f4+'], ['gxf4', 'Rxf4'], ['Rh1', 'Kf6\n'], ['Rh2', 'Kf5'], ['Rh1', 'Ke6'], ['Rh2', 'Kf5'], ['Rh1', 'Rd4'], ['Rh2', 'g5'], ['hxg5', 'Kg6'], ['Rh1', 'h4\n'], ['Kf2', 'Kxg5'], ['Rg1+', 'Kf5'], ['Rg8', 'b3'], ['cxb3', 'Rxd3'], ['Rf8+', 'Ke6'], ['Re8+', 'Kf5'], ['Rf8+', 'Ke6\n'], ['Re8+', 'Kf6'], ['Rc8', 'Rxb3'], ['Rxc6+', 'Kg5'], ['Rc8', 'Rc3'], ['c5', 'Rc2+'], ['Ke3', 'h3'], ['Rh8', 'Rxc5\n'], ['Rxh3', 'Rc4'], ['Rg3+', 'Kf5'], ['Rg4', 'Rc3+']]",1/2-1/2
20th TCh-RUS 2013,Loo RUS,2013.04.13,7,"Karjakin,Sergey","Caruana,F",,,C78,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Ba4', 'Nf6'], ['O-O', 'b5'], ['Bb3', 'Bc5'], ['c3', 'd6'], ['a4', 'Rb8\n'], ['d4', 'Bb6'], ['a5', 'Ba7'], ['h3', 'O-O'], ['Be3', 'Ra8'], ['Nbd2', 'h6'], ['Re1', 'Re8'], ['Nf1', 'exd4\n'], ['cxd4', 'Rxe4'], ['Ng3', 'Re7'], ['Qd2', 'Qf8'], ['Rec1', 'Bd7'], ['Nh4', 'd5'], ['Nhf5', 'Re6'], ['Rc2', 'Rae8\n'], ['Rac1', 'Qb4'], ['Qxb4', 'Nxb4'], ['Rxc7', 'Bb8'], ['Rb7', 'Rc6'], ['Ne7+', 'Rxe7'], ['Rxb8+', 'Re8\n'], ['Rxe8+', 'Bxe8'], ['Ne2', 'Rxc1+'], ['Bxc1', 'Nc6'], ['Bd2', 'Bd7'], ['g4', 'Be6'], ['f3', 'Ne8'], ['Bc2', 'Nd6\n'], ['b4', 'g5'], ['Bc3', 'f6'], ['Nc1', 'f5'], ['Nd3', 'f4'], ['h4', 'Kg7'], ['Bb3', 'Ne7'], ['Nc5', '']]",1/2-1/2
Renova FIDE GP Zug,Zug SUI,2013.04.18,1.4,"Karjakin,Sergey","Nakamura,Hi",,,C11,"[['e4', 'e6'], ['d4', 'd5'], ['Nc3', 'Nf6'], ['e5', 'Nfd7'], ['f4', 'c5'], ['Nf3', 'Nc6'], ['Be3', 'cxd4'], ['Nxd4', 'Qb6\n'], ['Qd2', 'Qxb2'], ['Rb1', 'Qa3'], ['Bb5', 'Nxd4'], ['Bxd4', 'a6'], ['Bxd7+', 'Bxd7'], ['Rb3', 'Qe7'], ['Rxb7', 'Qd8\n'], ['f5', 'Qc8'], ['Rb3', 'Qc4'], ['fxe6', 'fxe6'], ['Rf1', 'Be7'], ['Qd3', 'Rc8'], ['Kd2', 'Rf8'], ['Qxc4', 'Rxc4\n'], ['Rb8+', 'Bc8'], ['Rxf8+', 'Bxf8'], ['Ne2', 'Kd7'], ['c3', 'Ra4'], ['Nc1', 'Kc7'], ['Rb1', 'Bd7'], ['Ra1', 'Bb5\n'], ['Nb3', 'Kc6'], ['Kc2', 'Bc4'], ['Kb2', 'Bd3'], ['a3', 'Be7'], ['Nd2', 'Kb5'], ['g3', 'h5'], ['Kb3', 'g5\n'], ['Kb2', 'g4'], ['Be3', 'Bf8'], ['Bd4', 'Bf5'], ['Kb3', 'Bh6'], ['Rd1', 'Bd3'], ['Kb2', 'Bf8'], ['Ra1', 'Be7\n'], ['Be3', 'h4'], ['Bd4', 'h3'], ['Be3', 'Bf5'], ['Kb3', 'Bf8'], ['Kb2', 'Bg7'], ['Bd4', 'Bh6'], ['Rd1', 'Bg6\n'], ['Kb3', 'Bf5'], ['Kb2', 'Bg5'], ['Kb3', 'Kc6'], ['Nf1', 'Ra5'], ['Ne3', 'Rb5+'], ['Ka2', 'Be4'], ['Re1', 'Bf3\n'], ['a4', 'Rb7'], ['Rb1', 'Rxb1'], ['Kxb1', 'a5'], ['Kc2', 'Bd8'], ['Kd2', 'Kd7'], ['Nc2', 'Ke8'], ['Be3', 'Bc7\n'], ['Bf4', 'Be4'], ['Nd4', 'Kd7'], ['Kc1', 'Bg6'], ['Kb2', 'Be8'], ['Kb3', 'Bg6'], ['Kb2', 'Bd3'], ['Kb3', 'Bb6\n'], ['Kb2', 'Ke7'], ['Kb3', 'Kf7'], ['Kb2', 'Ba6'], ['Kb3', 'Kg6'], ['Bd2', 'Bc8'], ['Kb2', 'Bd7'], ['Kb3', 'Bc5\n'], ['Bc1', 'Bxd4'], ['cxd4', 'Kf5'], ['Kc3', 'Ke4'], ['Ba3', 'Bxa4'], ['Bb2', 'Ke3'], ['Ba3', 'Bb5'], ['Bb2', 'a4\n'], ['Ba3', 'Bc4'], ['Bb2', 'Bb3'], ['Ba3', 'Ke2'], ['Bb2', 'Bd1'], ['Ba3', 'Kf2'], ['Kd2', 'Kg2'], ['Ke1', 'Bb3\n'], ['Bb2', 'Kf3'], ['Kd2', 'Ba2'], ['Ba3', 'Bc4'], ['Bb2', 'Ke4'], ['Kc3', 'Kf3'], ['Kd2', 'Kg2'], ['Ke1', 'Kxh2\n'], ['Kf2', 'Kh1'], ['Ba3', 'Be2'], ['Bb2', 'h2'], ['Ba3', 'Bd1'], ['Bb2', 'Be2'], ['Ba3', 'Bd1'], ['Bb2', 'Be2\n'], ['Ba3', '']]",1/2-1/2
