Wch U10,Menorca,1996.??.??,3,"Grachev, Boris","Wojtaszek, Radoslaw",,,A47,"[['d4', 'Nf6'], ['Nf3', 'b6'], ['Bf4', 'Bb7'], ['e3', 'e6'], ['Bd3', 'Be7'], ['h3', 'd6'], ['O-O', 'Nbd7'], ['Bh2', 'Ne4\n'], ['Nfd2', 'Nxd2'], ['Nxd2', 'O-O'], ['e4', 'c5'], ['c3', 'e5'], ['dxe5', 'dxe5'], ['Nc4', 'Bf6'], ['Qg4', 'Qe7\n'], ['Ne3', 'Rfe8'], ['Bc4', 'Rac8'], ['Nf5', '']]",1-0
73rd Tata Steel GMB,Wijk aan Zee NED,2011.01.21,6,"McShane,L","Wojtaszek,R",,,B23,"[['e4', 'c5'], ['Nc3', 'd6'], ['f4', 'g6'], ['Nf3', 'Bg7'], ['Bb5+', 'Bd7'], ['Bc4', 'Nc6'], ['d3', 'Na5'], ['O-O', 'Nh6\n'], ['Qe1', 'Nxc4'], ['dxc4', 'f5'], ['e5', 'Be6'], ['b3', 'Nf7'], ['exd6', 'Qxd6'], ['Bb2', 'O-O'], ['Rf2', 'Rae8\n'], ['Nb5', 'Qb6'], ['Bxg7', 'Kxg7'], ['a4', 'a5'], ['Rd1', 'Bc8'], ['Re2', 'e6'], ['Ng5', 'Rd8'], ['Rxd8', 'Rxd8\n'], ['Nxe6+', 'Bxe6'], ['Rxe6', 'Rd1'], ['Rxg6+', 'hxg6'], ['Qxd1', 'Qe6'], ['Kf2', 'g5'], ['Qd5', 'Qh6\n'], ['fxg5', 'Qh4+'], ['Ke2', 'Qxh2'], ['Qxb7', 'Kg6'], ['Qc6+', 'Kxg5'], ['Qf3', 'f4'], ['Qh3', 'Qg1'], ['Nc3', 'Nd6\n'], ['Qf3', 'Qc1'], ['Kd3', 'Qg1'], ['Qxf4+', '']]",1-0
73rd Tata Steel GMB,Wijk aan Zee NED,2011.01.22,7,"Wojtaszek,R","Fressinet,L",,,D31,"[['d4', 'd5'], ['c4', 'e6'], ['Nc3', 'Be7'], ['cxd5', 'exd5'], ['Bf4', 'Nf6'], ['e3', 'O-O'], ['Bd3', 'c5'], ['Nge2', 'Nc6\n'], ['O-O', 'Bg4'], ['dxc5', 'Bxc5'], ['h3', 'Bxe2'], ['Nxe2', 'Bd6'], ['Qb3', 'Bxf4'], ['Nxf4', 'Qd6'], ['Rfd1', 'Rfd8\n'], ['Rac1', 'Qb4'], ['Qxb4', 'Nxb4'], ['a3', 'Nxd3'], ['Rxd3', 'Rd7'], ['g4', 'h6'], ['f3', 'Rad8'], ['Rcd1', 'g6\n'], ['Kf2', 'Kg7'], ['h4', 'g5'], ['hxg5', 'hxg5'], ['Ne2', 'Ng8'], ['Nd4', 'Ne7'], ['Kg3', 'Rh8'], ['f4', 'Kg6\n'], ['Nf3', 'gxf4+'], ['exf4', 'f6'], ['f5+', 'Kf7'], ['Re1', 'Rc7'], ['Nd4', 'a6'], ['Rde3', 'Nc6'], ['Nf3', 'Re7\n'], ['g5', 'fxg5'], ['Kg4', 'Rhe8'], ['Rxe7+', 'Rxe7'], ['Rh1', 'd4'], ['Nxg5+', 'Kf6'], ['Kf4', 'd3'], ['Ne4+', 'Kf7\n'], ['Rh3', 'd2'], ['Rd3', '']]",1-0
73rd Tata Steel GMB,Wijk aan Zee NED,2011.01.23,8,"Wojtaszek,R",Le Quang Liem,,,D10,"[['d4', 'd5'], ['c4', 'c6'], ['Nc3', 'Nf6'], ['e3', 'g6'], ['Nf3', 'Bg7'], ['h3', 'O-O'], ['Bd3', 'c5'], ['O-O', 'cxd4\n'], ['exd4', 'Nc6'], ['a3', 'Bf5'], ['Bxf5', 'gxf5'], ['c5', 'Ne4'], ['Qd3', 'e6'], ['b4', 'Kh8'], ['Bf4', 'Qf6\n'], ['Ne2', 'Rg8'], ['Rad1', 'a6'], ['Qe3', 'Qg6'], ['Ne1', 'Rae8'], ['f3', 'Nf6'], ['Qf2', 'Nh5'], ['Bc1', 'Bf6\n'], ['g4', 'Bd8'], ['Ng2', 'Ng7'], ['Nef4', 'Qf6'], ['g5', 'Qe7'], ['Rfe1', 'Qd7'], ['Qh4', 'Ref8'], ['Qh6', 'Ne8\n'], ['g6', 'fxg6'], ['Nxg6+', 'Rxg6'], ['Qxf8+', 'Rg8'], ['Qh6', 'Bf6'], ['Kh1', 'Qf7'], ['Be3', 'Rg3'], ['Nf4', 'Ne7\n'], ['Kh2', 'Rxf3'], ['Qh5', 'Qxh5'], ['Nxh5', 'Ng6'], ['Bh6', 'Kg8'], ['Rxe6', 'Be7'], ['Rde1', 'Kf7'], ['Rb6', 'Nc7\n'], ['Rxb7', 'Ne6'], ['Re3', 'Rf2+'], ['Kg1', 'Rc2'], ['Nf4', 'Ngxf4'], ['Bxf4', 'Nxf4'], ['Rbxe7+', 'Kf6\n'], ['a4', 'Nxh3+'], ['Rxh3', 'Kxe7'], ['b5', 'axb5'], ['axb5', 'f4'], ['b6', 'Rb2'], ['Rxh7+', 'Ke6'], ['Rh5', 'Rb4\n'], ['Re5+', 'Kf6'], ['Rxd5', 'Ke6'], ['Re5+', 'Kf6'], ['c6', 'Rxb6'], ['c7', '']]",1-0
73rd Tata Steel GMB,Wijk aan Zee NED,2011.01.25,9,"Sargissian,G","Wojtaszek,R",,,E10,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'd5'], ['g3', 'Bb4+'], ['Bd2', 'Be7'], ['Bg2', 'O-O'], ['O-O', 'c6'], ['Qc2', 'Nbd7\n'], ['Rd1', 'b6'], ['Bf4', 'Bb7'], ['Ne5', 'Nh5'], ['Bd2', 'Nhf6'], ['cxd5', 'cxd5'], ['Nc6', 'Bxc6'], ['Qxc6', 'Rc8\n'], ['Qb5', 'Nb8'], ['e3', 'a6'], ['Qe2', 'Qd7'], ['Nc3', 'b5'], ['a4', 'b4'], ['Na2', 'Qxa4'], ['Nxb4', 'Qb3\n'], ['Qd3', 'Qxd3'], ['Nxd3', 'Rc6'], ['b4', 'Ne4'], ['Be1', 'Nd6'], ['Ra4', 'Nb5'], ['Nc5', 'Nc7'], ['Bf1', 'Rb6\n'], ['Rda1', 'g6'], ['Bd3', 'h5'], ['h3', 'Bd6'], ['Kg2', 'Kg7'], ['f3', 'Be7'], ['g4', 'hxg4'], ['hxg4', 'Bd6\n'], ['g5', 'Rh8'], ['f4', 'Re8'], ['Bc3', 'Rc8'], ['Bd2', 'Re8'], ['Be2', 'Rh8'], ['Bxa6', 'Nbxa6'], ['Nxa6', 'Nxa6\n'], ['Rxa6', 'Rhb8'], ['b5', 'Be7'], ['Ba5', 'Rxb5'], ['Bc7', 'Rb2+'], ['Kf3', 'Rf8'], ['Ra7', 'Kg8'], ['Be5', '']]",1-0
73rd Tata Steel GMB,Wijk aan Zee NED,2011.01.26,10,"Wojtaszek,R","Hammer,J",,,E55,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nc3', 'Bb4'], ['e3', 'O-O'], ['Bd3', 'c5'], ['Nf3', 'd5'], ['O-O', 'dxc4'], ['Bxc4', 'Nbd7\n'], ['a3', 'cxd4'], ['axb4', 'dxc3'], ['bxc3', 'Qc7'], ['Qb3', 'e5'], ['Be2', 'Nb6'], ['Ra5', 'Be6'], ['Qc2', 'Nbd7\n'], ['Bb2', 'b6'], ['Ra6', 'Bc4'], ['Bxc4', 'Qxc4'], ['Rfa1', 'Rfc8'], ['Rxa7', 'Rxa7'], ['Rxa7', 'b5'], ['h3', 'h6\n'], ['Qd1', 'Qc6'], ['Nd2', 'Nb6'], ['Qb3', 'Rc7'], ['Rxc7', 'Qxc7'], ['e4', 'Ne8'], ['f3', 'Nd6'], ['Bc1', 'Qa7\n'], ['Kh2', 'Qa4'], ['Qb1', 'Qd1'], ['Qd3', 'Ndc4'], ['Qf1', 'Qc2'], ['Nxc4', 'Nxc4'], ['Qe1', 'Qd3'], ['Kg3', 'Kh7\n'], ['Kf2', 'Qc2+'], ['Kg3', 'Qd3'], ['Kf2', 'Qb1'], ['h4', 'h5'], ['Bg5', 'Qc2+'], ['Kg1', 'Qd3'], ['Kf2', 'Qc2+\n'], ['Kg1', 'Qd3'], ['Kf2', 'Qc2+']]",1/2-1/2
73rd Tata Steel GMB,Wijk aan Zee NED,2011.01.28,11,"Efimenko,Z","Wojtaszek,R",,,B17,"[['e4', 'c6'], ['d4', 'd5'], ['Nc3', 'dxe4'], ['Nxe4', 'Nd7'], ['Ng5', 'Ngf6'], ['Bd3', 'e6'], ['N1f3', 'Bd6'], ['Qe2', 'h6\n'], ['Ne4', 'Nxe4'], ['Bxe4', 'O-O'], ['Be3', 'e5'], ['O-O-O', 'exd4'], ['Bxd4', 'Qa5'], ['Kb1', 'Bc5'], ['Bf5', 'Bxd4\n'], ['Nxd4', 'Nf6'], ['Qf3', 'Qd5'], ['Qxd5', 'Nxd5'], ['Rhe1', 'Rd8'], ['c4', 'Nf6'], ['Bxc8', 'Raxc8'], ['Kc2', 'Kf8\n'], ['f3', 'g6'], ['a4', 'Rd7'], ['Nb3', 'Rxd1'], ['Rxd1', 'c5'], ['Re1', '']]",1/2-1/2
73rd Tata Steel GMB,Wijk aan Zee NED,2011.01.29,12,"Wojtaszek,R","Ganguly,S",,,A20,"[['c4', 'e5'], ['g3', 'Nf6'], ['Bg2', 'd5'], ['cxd5', 'Nxd5'], ['Nf3', 'Nc6'], ['O-O', 'Nb6'], ['b3', 'Bd6'], ['Bb2', 'O-O\n'], ['d3', 'Qe7'], ['Nc3', 'f5'], ['Nb5', 'Be6'], ['a3', 'Kh8'], ['b4', 'Qd7'], ['Nd2', 'Be7'], ['Rc1', 'a6'], ['Nc3', 'Bg5\n'], ['Ncb1', 'Bd5'], ['Bxd5', 'Nxd5'], ['Rc4', 'Nb6'], ['Rc5', 'Rae8'], ['Nc4', 'Bf6'], ['Nbd2', 'Nxc4'], ['Rxc4', 'e4\n'], ['Bxf6', 'Rxf6'], ['Nb3', 'f4'], ['Nd2', 'Rh6'], ['h4', 'Rxh4'], ['Nxe4', 'Rh6'], ['Ng5', 'Qf5'], ['Rc5', 'Re5\n'], ['Rxe5', 'Nxe5'], ['e3', 'Qxg5'], ['exf4', 'Qf5']]",0-1
73rd Tata Steel GMB,Wijk aan Zee NED,2011.01.30,13,"So,W","Wojtaszek,R",,,D37,"[['Nf3', 'Nf6'], ['c4', 'e6'], ['d4', 'd5'], ['Nc3', 'dxc4'], ['e3', 'a6'], ['a4', 'c5'], ['Bxc4', 'Nc6'], ['O-O', 'Be7\n'], ['Qe2', 'cxd4'], ['Rd1', 'e5'], ['exd4', 'exd4'], ['Nxd4', 'Nxd4'], ['Qe5', 'Qd6'], ['Qxd4', 'Qxd4'], ['Rxd4', 'Bc5\n'], ['Rd1', 'O-O'], ['Bg5', 'Be6'], ['Bxe6', 'fxe6'], ['Bxf6', 'gxf6'], ['Ne4', 'Rac8'], ['Kf1', 'Bb4'], ['Rac1', 'Rxc1\n'], ['Rxc1', 'f5'], ['Rc4', '']]",1/2-1/2
ch-POL,Warsaw POL,2011.02.12,1,"Wojtaszek,R","Olszewski,Mi",,,E15,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nf3', 'b6'], ['g3', 'Ba6'], ['b3', 'Bb7'], ['Bg2', 'Bb4+'], ['Bd2', 'a5'], ['O-O', 'O-O\n'], ['Nc3', 'd6'], ['Qc2', 'Nbd7'], ['Rfe1', 'Bxc3'], ['Bxc3', 'Be4'], ['Qd2', 'Re8'], ['Qf4', 'h6'], ['Bf1', 'Nf8\n'], ['Qe3', 'Ng6'], ['Nd2', 'Bb7'], ['Qd3', 'd5'], ['Bg2', 'e5'], ['dxe5', 'Nxe5'], ['Qf5', 'Qd7'], ['Qxd7', 'Nexd7\n'], ['Rad1', 'Rab8'], ['Bb2', 'dxc4'], ['Bxb7', 'c3'], ['Bxc3', 'Rxb7'], ['Nc4', 'Rbb8'], ['f3', 'Red8'], ['e4', 'Nh7\n'], ['Kf2', 'Nc5'], ['Ne5', 'Ng5'], ['Ke3', 'f6'], ['Nc6', 'Rxd1'], ['Rxd1', 'Re8'], ['h4', 'Nf7'], ['Rd5', 'Na6\n'], ['g4', 'Re6'], ['Nd4', 'Rd6'], ['Nf5', 'Rxd5'], ['Ne7+', 'Kf8'], ['Nxd5', 'Ke8'], ['Kf4', 'Nd8'], ['e5', 'fxe5+\n'], ['Bxe5', 'Ne6+'], ['Ke3', 'g5'], ['h5', 'b5'], ['f4', 'gxf4+'], ['Nxf4', 'Ng5'], ['Nd5', 'Kd7'], ['Bg7', 'Kd6\n'], ['Nc3', 'b4'], ['Bxh6', 'bxc3'], ['Bxg5', 'Nb4'], ['h6', '']]",1-0
ch-POL,Warsaw POL,2011.02.13,2,"Jaracz,P","Wojtaszek,R",,,B90,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'a6'], ['Be3', 'e5'], ['Nb3', 'Be7'], ['f3', 'Be6\n'], ['Qd2', 'O-O'], ['O-O-O', 'a5'], ['a4', 'Nc6'], ['g4', 'Nb4'], ['Kb1', 'Rc8'], ['g5', 'Nh5'], ['Nc1', 'f5\n'], ['Nd3', 'fxe4'], ['fxe4', 'Nxd3'], ['Bxd3', 'Nf4'], ['h4', 'Qe8'], ['Bb5', 'Qh5'], ['Rdf1', 'Qg4'], ['Rfg1', 'Qh5\n'], ['Rf1', 'Qg4'], ['Rfg1', 'Qh5'], ['Rf1', '']]",1/2-1/2
ch-POL,Warsaw POL,2011.02.14,3,"Wojtaszek,R","Swiercz,D",,,E01,"[['d4', 'Nf6'], ['c4', 'e6'], ['g3', 'd5'], ['Bg2', 'Bb4+'], ['Nd2', 'O-O'], ['Nf3', 'dxc4'], ['Qc2', 'Nc6'], ['Qxc4', 'Bd6\n'], ['O-O', 'Qe7'], ['e4', 'e5'], ['d5', 'Nb8'], ['Qc2', 'Nbd7'], ['Nc4', 'Nb6'], ['Nxd6', 'cxd6'], ['a4', 'Bg4\n'], ['Nd2', 'Be2'], ['Re1', 'Rac8'], ['Qb1', 'Bh5'], ['a5', 'Nbd7'], ['b4', 'Bg6'], ['Qd3', 'Nh5'], ['Bh3', 'Rc7\n'], ['Nf1', 'Ndf6'], ['f3', 'h6'], ['Ne3', 'Nh7'], ['Bd2', 'Ng5'], ['Bg2', 'Qd7'], ['Rac1', 'Rxc1'], ['Rxc1', 'Nh3+\n'], ['Kf1', 'Ng5'], ['Qc2', 'a6'], ['Ke1', 'Qb5'], ['Qc4', 'Qa4'], ['h4', 'Nxe4'], ['fxe4', 'Nxg3'], ['Kf2', 'Nh5\n'], ['b5', 'Qa3'], ['Bb4', 'Qb2+'], ['Rc2', 'Qb1'], ['Bxd6', '']]",1-0
ch-POL,Warsaw POL,2011.02.15,4,"Markowski,T","Wojtaszek,R",,,A15,"[['Nf3', 'Nf6'], ['c4', 'c6'], ['d4', 'd5'], ['Qb3', 'dxc4'], ['Qxc4', 'Bf5'], ['g3', 'e6'], ['Bg2', 'Be7'], ['O-O', 'Nbd7\n'], ['e3', 'O-O'], ['Rd1', 'Qc7'], ['Nc3', 'Nd5'], ['Qe2', 'Nxc3'], ['bxc3', 'Be4'], ['c4', 'Rfd8'], ['Bb2', 'c5\n'], ['Rac1', 'Bf6'], ['Ne1', 'Bxg2'], ['Nxg2', 'cxd4'], ['exd4', 'Rac8'], ['Ne3', 'Qa5'], ['Rd3', 'Qc7'], ['Rdd1', 'Qa5\n'], ['Rd3', 'Qc7'], ['Rdd1', 'Qa5'], ['Rd3', '']]",1/2-1/2
ch-POL,Warsaw POL,2011.02.16,5,"Wojtaszek,R","Bartel,Mat",,,D45,"[['d4', 'd5'], ['c4', 'e6'], ['Nc3', 'c6'], ['e3', 'Nf6'], ['Nf3', 'a6'], ['b3', 'Bb4'], ['Bd2', 'Bd6'], ['g3', 'Nbd7'], ['Bg2', 'Ne4\n'], ['O-O', 'f5'], ['Ne1', 'O-O'], ['Nd3', 'Nxd2'], ['Qxd2', 'dxc4'], ['bxc4', 'e5'], ['f4', 'e4'], ['Nf2', 'b5\n'], ['g4', 'g6'], ['Qc2', 'Nf6'], ['g5', 'Nh5'], ['c5', 'Bxf4'], ['exf4', 'Nxf4'], ['Ne2', 'Nxe2+'], ['Qxe2', 'Qxd4\n'], ['Rac1', 'Be6'], ['Rfd1', 'Qe5'], ['Nd3', 'Qd4+'], ['Nf2', 'Qe5'], ['Nd3', 'Qd4+'], ['Nf2', 'Qe5']]",1/2-1/2
ch-POL,Warsaw POL,2011.02.17,6,"Socko,B","Wojtaszek,R",,,D45,"[['d4', 'd5'], ['c4', 'e6'], ['Nf3', 'Nf6'], ['Nc3', 'c6'], ['e3', 'Nbd7'], ['Qc2', 'Bd6'], ['b3', 'O-O'], ['Bd3', 'e5\n'], ['cxd5', 'cxd5'], ['Nb5', 'Bb4+'], ['Bd2', 'Bxd2+'], ['Nxd2', 'e4'], ['Be2', 'a6'], ['Nc3', 'b5'], ['b4', 'Nb6\n'], ['Nb3', 'Bg4'], ['O-O', 'Bxe2'], ['Qxe2', 'Qd6'], ['Nc5', 'Ne8'], ['a4', 'Nxa4'], ['N3xa4', 'bxa4'], ['Rxa4', 'Nc7\n'], ['Rfa1', 'Rfb8'], ['Qg4', 'h6'], ['g3', 'Rb6'], ['h4', 'g6'], ['h5', 'g5'], ['Kg2', 'Kg7'], ['Rc1', 'Rb5\n'], ['Qf5', 'Rd8'], ['Rca1', 'Rb6'], ['Ra5', 'Rxb4'], ['Nxa6', 'Nxa6'], ['Rxa6', 'Rb6'], ['Rxb6', 'Qxb6\n'], ['Qe5+', 'Kg8'], ['Rc1', 'Qe6'], ['Qxe6', 'fxe6'], ['Rc6', 'Re8'], ['g4', 'Kf7'], ['f4', 'exf3+'], ['Kxf3', 'Ra8\n'], ['Rc7+', 'Kg8'], ['Re7', 'Ra6'], ['Kg3', 'Rb6'], ['Kf2', 'Rc6'], ['Ke1', 'Ra6'], ['Ke2', 'Ra2+'], ['Kd1', 'Ra6\n'], ['Ke2', 'Ra2+'], ['Kf3', 'Ra6'], ['Kg2', 'Rb6'], ['Kg3', 'Ra6'], ['Kf3', 'Rb6'], ['Ra7', 'Rb3'], ['Ke2', 'Rb6\n'], ['Kd2', 'Rc6'], ['Kd3', 'Rb6'], ['Kc3', 'Rc6+'], ['Kd3', 'Rb6'], ['Ra3', 'Rb1'], ['Ra8+', 'Kg7'], ['Ra7+', 'Kg8\n'], ['Re7', 'Rb3+'], ['Kd2', 'Rb2+'], ['Kc3', 'Rb6'], ['Kc2', 'Rc6+'], ['Kb3', 'Rb6+'], ['Kc3', 'Ra6'], ['Kb4', 'Kf8\n'], ['Kb5', 'Kxe7'], ['Kxa6', 'Kf7'], ['Kb7', 'Kg8'], ['Kc8', 'Kg7'], ['Kc7', 'Kg8'], ['Kd6', '']]",1-0
ch-POL,Warsaw POL,2011.02.18,7,"Wojtaszek,R","Mista,A",,,D20,"[['d4', 'd5'], ['c4', 'dxc4'], ['e4', 'Nc6'], ['Nf3', 'Bg4'], ['d5', 'Ne5'], ['Bf4', 'Ng6'], ['Be3', 'Nf6'], ['Bxc4', 'a6\n'], ['Nc3', 'e5'], ['Be2', 'Bd6'], ['Nd2', 'Bd7'], ['a3', 'b5'], ['O-O', 'O-O'], ['b4', 'Nf4'], ['Nb3', 'Nxe2+\n'], ['Qxe2', 'Ng4'], ['Bd2', 'f5'], ['Nc5', 'Nf6'], ['Bg5', 'f4'], ['a4', 'bxa4'], ['f3', 'a5'], ['Nxd7', 'Qxd7\n'], ['b5', 'Bc5+'], ['Kh1', 'Bd4'], ['Rfc1', 'Ne8'], ['Rxa4', 'Nd6'], ['Qa2', 'Bxc3'], ['Rxc3', 'Qxb5'], ['Qa1', 'Rfb8\n'], ['h3', 'Qb1+'], ['Rc1', 'Qxa1'], ['Rcxa1', 'Rb2'], ['Bh4', 'Rc2'], ['Rxa5', 'Rxa5'], ['Rxa5', 'Rc1+\n'], ['Kh2', 'Kf7'], ['Ra7', 'Nb5'], ['Ra5', 'Nd6'], ['Bf2', 'Ke8'], ['h4', 'h5'], ['Ra2', 'Nc4'], ['g3', 'Kd7\n'], ['gxf4', 'exf4'], ['Bd4', 'g6'], ['Rg2', 'Rd1'], ['Bf6', 'Nd2'], ['Rf2', 'Nf1+'], ['Kg2', 'Ne3+'], ['Kh2', 'Nf1+\n'], ['Kg2', 'Ne3+']]",1/2-1/2
ch-POL,Warsaw POL,2011.02.19,8,"Miton,K","Wojtaszek,R",,,D43,"[['d4', 'd5'], ['c4', 'c6'], ['Nc3', 'Nf6'], ['Nf3', 'e6'], ['Bg5', 'h6'], ['Bh4', 'dxc4'], ['e4', 'g5'], ['Bg3', 'b5'], ['Be2', 'Bb7\n'], ['O-O', 'Nbd7'], ['Ne5', 'Bg7'], ['Nxd7', 'Nxd7'], ['Bd6', 'a6'], ['Re1', 'Bf8'], ['Bg3', 'Bg7'], ['e5', 'O-O\n'], ['Bf3', 'Qe7'], ['Ne4', 'c5'], ['Nxg5', 'hxg5'], ['Bxb7', 'Rab8'], ['Be4', 'cxd4'], ['Qh5', 'Rfd8'], ['h4', 'gxh4\n'], ['Bxh4', 'Qc5'], ['Bxd8', 'Rxd8'], ['Qh4', 'Re8'], ['f4', 'd3+'], ['Kh1', 'Qd4'], ['Rad1', 'Nc5'], ['Bh7+', 'Kf8\n'], ['b3', 'c3'], ['Qh3', 'Rd8']]",0-1
ch-POL,Warsaw POL,2011.02.20,9,"Wojtaszek,R","Piorun,K",,,D72,"[['d4', 'Nf6'], ['c4', 'g6'], ['g3', 'Bg7'], ['Bg2', 'd5'], ['cxd5', 'Nxd5'], ['e4', 'Nb6'], ['Ne2', 'c5'], ['d5', 'e6\n'], ['O-O', 'O-O'], ['Nec3', 'Na6'], ['a4', 'exd5'], ['exd5', 'Nc4'], ['Nd2', 'Nxd2'], ['Bxd2', 'Bf5'], ['Be3', 'Qd7\n'], ['d6', 'Rac8'], ['Nd5', 'Rce8'], ['Ne7+', 'Rxe7'], ['dxe7', 'Qxe7'], ['Re1', 'Bxb2'], ['Bh6', 'Qf6'], ['Bxf8', 'Kxf8\n'], ['Rc1', 'b6'], ['Rc4', 'Nb4'], ['Qd2', 'g5'], ['Re3', 'Bg6'], ['Rf3', 'Qe5'], ['h4', 'gxh4'], ['Re3', 'Qh8\n'], ['Rxb4', '']]",1-0
Schachbundesliga 2010-11,Solingen GER,2011.02.26,10,"Wojtaszek,R","Smeets,J",,,D45,"[['d4', 'd5'], ['c4', 'c6'], ['Nc3', 'Nf6'], ['e3', 'e6'], ['Nf3', 'Nbd7'], ['Qc2', 'Bd6'], ['Bd3', 'O-O'], ['O-O', 'dxc4\n'], ['Bxc4', 'a6'], ['Rd1', 'b5'], ['Bd3', 'Qc7'], ['Bd2', 'c5'], ['Ne4', 'c4'], ['Nxd6', 'Qxd6'], ['Be2', 'Bb7\n'], ['b3', 'Rfc8'], ['Qb2', 'Rab8'], ['Rac1', 'Ne4'], ['Be1', 'Nb6'], ['Ba5', 'cxb3'], ['axb3', 'b4'], ['Rxc8+', 'Rxc8\n'], ['Rc1', 'Rxc1+'], ['Qxc1', 'Nc3'], ['Bf1', 'Nd7'], ['Ne1', 'Nb8'], ['Nd3', 'Qd5'], ['Qa1', 'Qxb3'], ['Nc5', 'Qd5\n'], ['Bxb4', 'Ne4'], ['Nxe4', 'Qxe4'], ['Qa5', '']]",1-0
Schachbundesliga 2010-11,Solingen GER,2011.02.27,11,"Gharamian,T","Wojtaszek,R",,,B90,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'a6'], ['Be3', 'e5'], ['Nb3', 'Be7'], ['f3', 'Be6\n'], ['Qd2', 'Nbd7'], ['g4', 'O-O'], ['O-O-O', 'b5'], ['g5', 'Nh5'], ['Kb1', 'Nb6'], ['Qf2', 'Nc4'], ['Bxc4', 'bxc4\n'], ['Nc5', 'Qc7'], ['N5a4', 'Rab8'], ['Ka1', 'Qc6'], ['Nb6', 'f5'], ['gxf6', 'Nxf6'], ['Nbd5', 'Qb7'], ['Nxe7+', 'Qxe7\n'], ['Bc1', 'Nh5'], ['Qe2', '']]",1/2-1/2
12th ch-EUR,Aix-les-Bains FRA,2011.03.22,1,"Wojtaszek,R","Roser,K",,,E04,"[['d4', 'Nf6'], ['c4', 'e6'], ['g3', 'd5'], ['Bg2', 'dxc4'], ['Nf3', 'a6'], ['Ne5', 'Bb4+'], ['Nc3', 'Nd5'], ['O-O', 'Nxc3\n'], ['bxc3', 'Bxc3'], ['Rb1', 'Qxd4'], ['Qa4+', 'b5'], ['Qa3', 'Qxe5'], ['Bf4', 'Qf6'], ['Bxc7', 'Be5'], ['Bxe5', 'Qxe5\n'], ['Bxa8', 'Qc7'], ['Bg2', 'f6'], ['Qe3', 'Kf7'], ['a4', 'Bd7'], ['axb5', 'Bxb5'], ['Rfd1', 'Nd7'], ['Rd4', 'Rc8\n'], ['Rbd1', 'Nf8'], ['Qc3', 'Qc5'], ['Be4', 'Rc7'], ['Rd8', 'Rd7'], ['R1xd7+', 'Nxd7'], ['Bxh7', 'f5'], ['Bg8+', 'Ke7\n'], ['Ra8', 'Nf6'], ['Qd2', 'Qd5'], ['Ra7+', 'Bd7'], ['Qb4+', 'Qd6'], ['Qxc4', 'Nxg8'], ['Qxa6', 'Qxa6'], ['Rxa6', 'Bb5\n'], ['Ra2', 'Nf6'], ['Rb2', 'Ba6'], ['Ra2', 'Bb5'], ['Rb2', 'Ba6'], ['Ra2', 'Bb5']]",1/2-1/2
12th ch-EUR,Aix-les-Bains FRA,2011.03.23,2.92,"Vedmediuc,S","Wojtaszek,R",,,B96,"[['e4', 'c5'], ['Nf3', 'd6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'a6'], ['Bg5', 'e6'], ['f4', 'h6'], ['Bh4', 'Qb6\n'], ['Qd3', 'Qxb2'], ['Rb1', 'Qa3'], ['f5', 'Be7'], ['Be2', 'Nxe4'], ['O-O', 'Qxc3'], ['Qxe4', 'Nc6'], ['Rbd1', 'd5\n'], ['Qg4', 'Bxh4'], ['Qxh4', 'Qe3+'], ['Rf2', 'Nxd4'], ['Rxd4', 'exf5'], ['Rd3', 'Qe4'], ['Qh3', 'Be6'], ['Re3', 'Qd4\n'], ['c3', 'Qb6'], ['Bd3', 'g6'], ['Ree2', 'Qc5'], ['Qg3', 'Rc8'], ['Re3', 'Ke7'], ['h4', 'Qd6'], ['Re5', 'Rxc3\n'], ['Rc2', 'Qc5+'], ['Kh2', 'Qd4'], ['Re3', 'f4'], ['Rxe6+', 'fxe6'], ['Qe1', 'Rc6'], ['Bxg6', 'f3'], ['Rd2', 'Qf6\n'], ['h5', 'Rhc8'], ['Rxd5', 'Qf4+'], ['g3', 'f2'], ['Qd1', 'f1=Q']]",0-1
