URS-sf Russia-ch,Gorky,1989.??.??,?,"Tunik, Gennady","Ibragimov, Ildar",,,D94,"[['c4', 'Nf6'], ['Nc3', 'c6'], ['d4', 'd5'], ['e3', 'g6'], ['Nf3', 'Bg7'], ['h3', 'O-O'], ['Bd3', 'c5'], ['O-O', 'Na6'], ['a3', 'cxd4\n'], ['exd4', 'dxc4'], ['Bxc4', 'Nc7'], ['Re1', 'Be6'], ['Bf1', 'Re8'], ['Bg5', 'Ncd5'], ['Na4', 'Bf5'], ['Nc5', 'b6\n'], ['Nd3', 'Rc8'], ['Rc1', 'Rxc1'], ['Qxc1', 'Qc8'], ['Nfe5', 'Ne4'], ['Bh6', 'Qxc1'], ['Bxc1', 'Nd6'], ['Nc6', 'Rc8\n'], ['Ndb4', 'Kf8'], ['Nxa7', 'Ra8'], ['Nxd5', 'Rxa7'], ['Bf4', 'Be6'], ['Nb4', 'Rc7'], ['d5', 'Bd7'], ['Rc1', 'Rxc1\n'], ['Bxc1', 'Ba4'], ['Bd3', 'Ke8'], ['Bc2', 'Bxc2'], ['Nxc2', 'Kd7'], ['b3', 'b5'], ['Kf1', 'Ne8'], ['Bf4', 'Bc3\n'], ['Ke2', 'Nf6'], ['Ne3', 'Bd4'], ['Bg5', 'Bxe3'], ['Kxe3', 'Nxd5+'], ['Kd4', 'Kd6'], ['Bd2', 'e5+'], ['Kd3', 'f5\n'], ['g3', 'Kc5'], ['f3', 'Nc7'], ['Bh6', 'Ne6'], ['Kc3', 'Kd5'], ['a4', 'bxa4'], ['bxa4', 'Nd4'], ['a5', 'Nxf3\n'], ['a6', 'Kc6'], ['Be3', 'g5'], ['Kd3', 'h5'], ['Ke2', 'e4'], ['Kf2', 'Kc7'], ['Bc5', 'Kc6'], ['Ke3', 'h4'], ['gxh4', 'Nxh4\n'], ['Be7', 'Nf3'], ['Bd8', '']]",1/2-1/2
Ubeda op,Ubeda,1996.??.??,?,"Ibragimov, Ildar","Matamoros Franco, Carlos S",,,A26,"[['c4', 'e5'], ['Nc3', 'Nc6'], ['g3', 'g6'], ['Bg2', 'Bg7'], ['d3', 'd6'], ['e4', 'Nd4'], ['Nge2', 'Bg4'], ['h3', 'Bf3\n'], ['O-O', 'Nxe2+'], ['Nxe2', 'Bxg2'], ['Kxg2', 'Ne7'], ['Be3', 'O-O'], ['d4', 'exd4'], ['Bxd4', 'Nc6'], ['Bxg7', 'Kxg7\n'], ['Nc3', 'Qd7'], ['Qd2', 'f5'], ['Rae1', 'Rae8'], ['f4', 'h5'], ['exf5', 'Qxf5'], ['Nd5', 'Rxe1'], ['Rxe1', 'Rf7\n'], ['b4', 'Kh7'], ['Qc3', 'g5'], ['b5', 'Ne5'], ['fxe5', 'Qf2+'], ['Kh1', 'Rf3'], ['Nf6+', 'Kg6'], ['Ne4', 'Qxg3\n'], ['Nxg3', 'Rxc3'], ['e6', '']]",1-0
Ubeda op,Ubeda,1996.??.??,?,"Cifuentes Parada, Roberto","Ibragimov, Ildar",,,D26,"[['d4', 'd5'], ['c4', 'dxc4'], ['e3', 'Nf6'], ['Bxc4', 'e6'], ['Nf3', 'c5'], ['Qe2', 'cxd4'], ['exd4', 'Nc6'], ['O-O', 'Be7\n'], ['Rd1', 'O-O'], ['Nc3', 'Na5'], ['Bd3', 'b6'], ['Bg5', 'Bb7'], ['Rac1', 'Rc8'], ['Bb1', 'Nd5'], ['Qe4', 'g6\n'], ['Qh4', 'f6'], ['Bh6', 'Re8'], ['Qg4', 'f5'], ['Qg3', 'Nc4'], ['Nxd5', 'Bxd5'], ['b3', 'Bd6'], ['Bf4', 'Bxf4\n'], ['Qxf4', 'Bxf3'], ['Qxf3', 'Nd6'], ['Bd3', 'Qd7'], ['h4', 'Kg7'], ['Qe2', 'Qe7'], ['Qe5+', 'Kf7'], ['Ba6', 'Rxc1\n'], ['Rxc1', 'Rd8'], ['h5', 'Ne8'], ['Bb5', 'Qf6'], ['Bxe8+', 'Rxe8'], ['Rc7+', 'Re7'], ['Rxe7+', 'Kxe7\n'], ['Qc7+', 'Kf8'], ['Qb8+', 'Kg7'], ['Qxa7+', 'Kh6'], ['hxg6', 'Qxg6'], ['Qxb6', 'f4'], ['Qd6', '']]",1-0
Ubeda op,Ubeda,1996.??.??,?,"Kacheishvili, Giorgi","Ibragimov, Ildar",,,A09,"[['Nf3', 'd5'], ['c4', 'd4'], ['g3', 'c5'], ['Bg2', 'Nc6'], ['O-O', 'e5'], ['d3', 'f6'], ['e3', 'Be6'], ['exd4', 'cxd4\n'], ['a3', 'Nge7'], ['b4', 'a6'], ['Nbd2', 'Ng6'], ['Nb3', 'Be7'], ['Nfd2', 'Qc8'], ['Ne4', 'Bh3'], ['Nec5', 'Bxg2\n'], ['Kxg2', 'O-O'], ['Qf3', 'Rf7'], ['Bd2', 'f5'], ['Qd5', 'Bxc5'], ['Nxc5', 'b6'], ['Na4', 'Qc7'], ['Kh1', 'Rd8\n'], ['Qg2', 'f4'], ['Rab1', 'f3'], ['Qh3', 'e4'], ['dxe4', 'Nce5'], ['c5', 'b5'], ['Nb6', 'Nc4'], ['Nxc4', 'bxc4\n'], ['Rbd1', 'Qc6'], ['Rfe1', 'Re8'], ['Qf1', 'd3'], ['Bc3', 'Rfe7'], ['Qh3', 'Rxe4'], ['Rxe4', 'Qxe4'], ['Qd7', 'Re7\n'], ['Qc8+', 'Kf7'], ['Qxa6', 'Qd5'], ['c6', 'Ne5'], ['Bxe5', 'Rxe5'], ['c7', 'd2'], ['h4', 'Re6'], ['Qa7', 'Re7\n'], ['Qb8', 'Re1+'], ['Kh2', 'Rxd1'], ['c8=Q', 'Rh1+'], ['Kxh1', 'd1=Q+'], ['Kh2', 'Q1d4'], ['Qg8+', 'Kg6\n'], ['Qbe8+', 'Kh6'], ['Qee6+', 'Qxe6'], ['Qxe6+', 'g6'], ['Qe7', 'Qxf2+'], ['Kh3', 'Qg1'], ['Qf8+', 'Kh5\n'], ['Qxf3+', 'Kh6'], ['b5', 'Qc5'], ['b6', 'Qc8+'], ['g4', 'c3'], ['b7', 'Qb8']]",1-0
Vienna op,Vienna,1996.??.??,1,"Ibragimov, Ildar","Hertan, Charles E",,,E41,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nc3', 'Bb4'], ['e3', 'c5'], ['Bd3', 'Nc6'], ['Nf3', 'Bxc3+'], ['bxc3', 'd6'], ['O-O', 'e5\n'], ['Nd2', 'O-O'], ['Rb1', 'Re8'], ['d5', 'Ne7'], ['Qc2', 'g6'], ['f3', 'b6'], ['Rf2', 'Rf8'], ['Nf1', 'Ne8'], ['e4', 'f5\n'], ['exf5', 'gxf5'], ['Bg5', 'Ng7'], ['Ne3', 'Kh8'], ['g4', 'Qe8'], ['Kh1', 'Qf7'], ['Rbf1', 'Ng6'], ['Bh6', 'f4\n'], ['Ng2', 'Rg8'], ['h4', 'Nf8'], ['Rg1', 'Bd7'], ['Ne1', 'Rb8'], ['Rh2', 'b5'], ['h5', 'bxc4'], ['Be4', 'Qe8\n'], ['Ng2', 'a5'], ['Nh4', 'Ba4'], ['Qf2', 'Qd7'], ['Ng6+', '']]",1-0
Vienna op,Vienna,1996.??.??,2,"Bareev, Evgeny","Ibragimov, Ildar",,,A46,"[['d4', 'd5'], ['Nf3', 'e6'], ['g3', 'Nf6'], ['Bg2', 'b5'], ['O-O', 'c5'], ['Nbd2', 'Bb7'], ['dxc5', 'Bxc5'], ['Nb3', 'Be7\n'], ['Nfd4', 'b4'], ['Bg5', 'Nbd7'], ['Rc1', 'a5'], ['c4', 'bxc3'], ['bxc3', 'h6'], ['Bxf6', 'Bxf6'], ['c4', 'a4\n'], ['Na1', 'Ne5'], ['Rb1', 'Qd7'], ['cxd5', 'Bxd5'], ['Bxd5', 'Qxd5'], ['Nb5', 'Qxd1'], ['Rfxd1', 'O-O\n'], ['Nc2', 'Rfc8'], ['Ncd4', 'Nc6'], ['Nf3', 'Rab8'], ['Nd6', 'Rd8'], ['Nc4', 'Rxd1+']]",1/2-1/2
Vienna op,Vienna,1996.??.??,3,"Ibragimov, Ildar","Dreev, Alexey",,,E54,"[['c4', 'c6'], ['e4', 'd5'], ['exd5', 'cxd5'], ['d4', 'Nf6'], ['Nc3', 'e6'], ['Nf3', 'Bb4'], ['Bd3', 'dxc4'], ['Bxc4', 'O-O\n'], ['O-O', 'a6'], ['Bg5', 'b5'], ['Bb3', 'Bb7'], ['Qe2', 'Bxc3'], ['bxc3', 'Nbd7'], ['a4', 'Qc7'], ['Rfc1', 'Ne4\n'], ['Qe3', 'Nxg5'], ['Nxg5', 'Nf6'], ['f3', '']]",1/2-1/2
Vienna op,Vienna,1996.??.??,4,"Herndl, Harald","Ibragimov, Ildar",,,D20,"[['d4', 'd5'], ['c4', 'dxc4'], ['e4', 'e5'], ['Nf3', 'exd4'], ['Bxc4', 'Nc6'], ['O-O', 'Be6'], ['Bxe6', 'fxe6'], ['Ng5', 'Qd7\n'], ['Qh5+', 'g6'], ['Qh3', 'O-O-O'], ['Qxe6', 'h6'], ['Qxd7+', 'Rxd7'], ['Ne6', 'Bd6'], ['Nf4', 'Ne5'], ['Rd1', 'Nf6\n'], ['Rxd4', 'g5'], ['Nd5', 'Bc5'], ['Rd1', 'Nxe4'], ['Be3', 'Rhd8'], ['Nbc3', 'Nxc3'], ['Nxc3', 'Bxe3'], ['fxe3', 'Rd2\n'], ['Rxd2', 'Rxd2'], ['b3', 'Rc2'], ['Nb5', 'a6'], ['Nd4', 'Rb2'], ['h3', 'Kd7'], ['Rd1', 'Rxa2'], ['Nf5+', 'Ke6\n'], ['e4', 'Rb2'], ['Rd8', 'Nc6'], ['Rg8', 'Rxb3'], ['Nxh6', 'a5'], ['Rg6+', 'Ke5'], ['Rxg5+', 'Kxe4'], ['h4', 'b5\n'], ['Ng8', 'a4'], ['Nf6+', 'Kd3'], ['Rg8', 'a3'], ['Ra8', 'Kc2'], ['h5', 'Ne5'], ['h6', 'Nf7'], ['h7', 'Kb2\n'], ['Rf8', 'a2'], ['Rxf7', 'a1=Q+'], ['Kh2', 'Ka2']]",0-1
Vienna op,Vienna,1996.??.??,6,"Ibragimov, Ildar","Lputian, Smbat G",,,D37,"[['c4', 'e6'], ['Nf3', 'd5'], ['d4', 'Nf6'], ['Nc3', 'Be7'], ['Bf4', 'O-O'], ['e3', 'c5'], ['dxc5', 'Bxc5'], ['Be2', 'dxc4\n'], ['Bxc4', 'Qxd1+'], ['Rxd1', 'Nc6'], ['O-O', 'b6'], ['e4', 'Bb7'], ['e5', 'Na5'], ['exf6', 'Nxc4'], ['b3', 'Bb4\n'], ['Nb5', 'Na3'], ['fxg7', 'Kxg7'], ['Nc7', 'Bxf3'], ['gxf3', 'Rad8'], ['Bg5', 'Rxd1'], ['Rxd1', 'Kg6\n'], ['Bh4', 'Nc2'], ['Kf1', 'Rc8'], ['Bg3', 'h5'], ['Rd7', 'a5'], ['Nb5', 'Rc5'], ['Nd6', 'h4'], ['Bxh4', 'Rd5\n'], ['Bg3', 'Rd1+'], ['Kg2', 'Ne1+'], ['Kf1', 'Nc2+'], ['Kg2', 'Ne1+'], ['Kf1', 'Nc2+'], ['Kg2', 'Ne1+'], ['Kh3', 'Nxf3\n'], ['Rd8', 'Rd2'], ['Kg4', 'Ng1'], ['Rg8+', 'Kh7'], ['Rd8', 'Kg6'], ['Rg8+', 'Kh7'], ['Rd8', 'Rd4+'], ['Kg5', 'e5\n'], ['Bxe5', 'Nf3+'], ['Kf5', 'Nxe5'], ['Kxe5', 'Rd2'], ['f4', 'Bxd6+'], ['Rxd6', 'Rxa2'], ['Rxb6', 'Kg7\n'], ['h4', 'a4'], ['b4', 'a3'], ['Kd5', 'Rf2'], ['Ra6', 'Rxf4'], ['b5', 'Rxh4'], ['b6', 'Rb4'], ['Kc6', 'f5'], ['b7', 'f4\n'], ['Rxa3', 'Kf6'], ['Ra5', 'f3'], ['Ra3', '']]",1-0
Vienna op,Vienna,1996.??.??,7,"Almasi, Zoltan","Ibragimov, Ildar",,,C92,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Ba4', 'Nf6'], ['O-O', 'Be7'], ['Re1', 'b5'], ['Bb3', 'd6'], ['c3', 'O-O\n'], ['h3', 'Bb7'], ['d4', 'Re8'], ['Nbd2', 'Bf8'], ['d5', 'Nb8'], ['Nf1', 'Nbd7'], ['Ng3', 'Nc5'], ['Bc2', 'c6\n'], ['b4', 'Ncd7'], ['dxc6', 'Bxc6'], ['Bb3', 'h6'], ['Nh4', 'Nb6'], ['Nhf5', 'Nc4'], ['Nh5', 'Nxh5'], ['Qxh5', 'g6\n'], ['Qg4', 'Bd7'], ['Qg3', 'Kh7'], ['Ne3', 'Be6'], ['Nxc4', 'bxc4'], ['Bc2', 'Bg7'], ['f4', 'f5'], ['Bd2', 'Qf6\n'], ['Rf1', 'Rad8'], ['Rae1', 'Bc8'], ['Kh1', 'Rf8'], ['Kh2', 'Rde8'], ['a4', 'Kh8'], ['Rf3', 'exf4'], ['Bxf4', 'g5\n'], ['Bd2', 'f4'], ['Qf2', 'Bb7'], ['Kh1', 'Qg6'], ['Qf1', 'Bxe4'], ['Rxe4', 'Rxe4'], ['Bxe4', 'Qxe4'], ['Qd1', 'Re8\n'], ['Qc1', 'Re5'], ['Rf1', 'Qd3']]",0-1
Vienna op,Vienna,1996.??.??,8,"Ibragimov, Ildar","Komarov, Dimitri",,,A29,"[['c4', 'Nf6'], ['Nc3', 'e5'], ['g3', 'Bb4'], ['Bg2', 'O-O'], ['Nf3', 'Re8'], ['O-O', 'e4'], ['Nd4', 'Nc6'], ['Nc2', 'Bxc3\n'], ['dxc3', 'h6'], ['Ne3', 'd6'], ['Qc2', 'Bd7'], ['Bd2', 'a5'], ['b3', 'Qe7'], ['Nd5', 'Nxd5'], ['cxd5', 'Nb8\n'], ['c4', 'Bf5'], ['a3', 'Nd7'], ['Qb2', 'Qf6'], ['Bc3', 'Qg6'], ['Bd4', 'Ne5'], ['c5', 'Qh5'], ['Rfe1', 'f6\n'], ['cxd6', 'cxd6'], ['Rac1', 'Qf7'], ['Red1', 'Qxd5'], ['Bc5', 'Qf7'], ['Bxd6', 'Rad8'], ['Bc5', 'Rd5\n'], ['Rxd5', '']]",1/2-1/2
Vienna op,Vienna,1996.??.??,9,"Psakhis, Lev","Ibragimov, Ildar",,,C90,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Ba4', 'Nf6'], ['O-O', 'Be7'], ['Re1', 'b5'], ['Bb3', 'd6'], ['c3', 'O-O\n'], ['d3', 'Na5'], ['Bc2', 'c5'], ['Nbd2', 'Re8'], ['Nf1', 'h6'], ['Ng3', '']]",1/2-1/2
RUS-Cup7,Kstovo,1997.05.03,3,"Kiseleva, Natalia","Ibragimov, Ildar",,,D20,"[['d4', 'd5'], ['c4', 'dxc4'], ['e4', 'Nc6'], ['d5', 'Ne5'], ['Qd4', 'Ng6'], ['Bxc4', 'e5'], ['Qd3', 'a6'], ['Ne2', 'Bd6\n'], ['Be3', 'Nf6'], ['f3', 'Nf4'], ['Nxf4', 'exf4'], ['Bd4', 'Nd7'], ['Qe2', 'Ne5'], ['Nd2', 'O-O'], ['O-O-O', 'b5\n'], ['Bd3', 'c5'], ['dxc6', 'Nxc6'], ['Bf2', 'Be6'], ['e5', 'Nxe5'], ['Ne4', 'Be7'], ['Kb1', 'Qa5'], ['b3', 'Rac8\n'], ['g3', 'Nxd3'], ['Rxd3', 'Rc6'], ['Be1', 'b4'], ['Bd2', 'Rfc8'], ['Rc1', 'fxg3'], ['hxg3', 'Qc7'], ['Qd1', 'a5\n'], ['g4', 'Rxc1+'], ['Bxc1', 'h6'], ['Bb2', 'a4'], ['bxa4', 'Qc4'], ['Qb3', 'Qc6'], ['Qd1', 'Ra8']]",0-1
RUS-Cup7,Kstovo,1997.05.04,4,"Ibragimov, Ildar","Yurtaev, Leonid",,,E90,"[['d4', 'Nf6'], ['c4', 'g6'], ['Nc3', 'Bg7'], ['e4', 'd6'], ['Nf3', 'O-O'], ['h3', 'Nbd7'], ['Bg5', 'e5'], ['d5', 'h6'], ['Be3', 'Nc5\n'], ['Nd2', 'a5'], ['a3', 'Bd7'], ['b4', 'Ncxe4'], ['Ndxe4', 'Nxe4'], ['Nxe4', 'f5'], ['Nc3', 'f4'], ['Bd2', 'axb4\n'], ['Ne4', 'bxa3'], ['Bd3', 'Bf5'], ['Qb3', 'Ra7'], ['Rxa3', 'Qa8'], ['Rxa7', 'Qxa7'], ['O-O', 'Qd4'], ['Qc2', 'Qa7\n'], ['c5', 'dxc5'], ['Qxc5', 'Qxc5'], ['Nxc5', 'Bxd3'], ['Nxd3', 'Rd8'], ['Nb4', 'c5'], ['dxc6', 'bxc6'], ['Bc3', 'c5\n'], ['Nc6', 'Re8'], ['Rd1', 'e4'], ['Bxg7', 'Kxg7'], ['Rd5', 'e3'], ['fxe3', 'fxe3'], ['Re5', 'Rxe5'], ['Nxe5', 'h5\n'], ['Kf1', 'Kf6'], ['Nd7+', 'Kf5'], ['Nxc5', 'Kf4'], ['Ne6+', 'Kg3'], ['Nd4', 'Kh2'], ['Nc2', 'e2+'], ['Kf2', '']]",1-0
RUS-Cup7,Kstovo,1997.05.05,5,"Tregubov, Pavel V","Ibragimov, Ildar",,,A07,"[['Nf3', 'd5'], ['g3', 'c6'], ['Bg2', 'Bg4'], ['b3', 'Nd7'], ['Bb2', 'Ngf6'], ['O-O', 'e6'], ['d3', 'Be7'], ['Nbd2', 'O-O\n'], ['e4', 'a5'], ['a3', 'a4'], ['b4', 'c5'], ['e5', 'Ne8'], ['b5', 'f6'], ['h3', 'Bh5'], ['Qe1', 'Nc7'], ['Rb1', 'f5\n'], ['c4', 'Nb6'], ['Qe2', 'Qd7'], ['Rfd1', 'Rad8'], ['Ba1', 'f4'], ['g4', 'Bg6'], ['Rbc1', 'dxc4'], ['Nxc4', 'Nbd5\n'], ['b6', 'Nb5'], ['Qb2', 'Nd4'], ['Nxd4', 'cxd4'], ['Bf3', 'Nc3'], ['Re1', 'Bxd3'], ['Nd6', 'Bxd6'], ['exd6', 'Qxd6\n'], ['Qd2', 'Bg6'], ['Bxc3', 'dxc3'], ['Qxc3', 'Qxb6'], ['Qe5', 'Rd2'], ['Qxe6+', 'Qxe6'], ['Rxe6', 'Rd3\n'], ['Bxb7', 'Rxa3'], ['Ra6', 'Bf7'], ['Bc6', 'Rc8'], ['Re1', 'Rxh3'], ['Rxa4', 'g5'], ['Be4', 'Rhc3'], ['Ra7', 'R8c7\n'], ['Rxc7', 'Rxc7'], ['Rb1', 'Kg7'], ['Rb7', 'Rc1+'], ['Kg2', 'Kf6'], ['f3', 'Rc5'], ['Rb6+', 'Ke5'], ['Rb7', 'Be6\n'], ['Bxh7', 'Ra5'], ['Rb2', 'Bd5'], ['Kf2', 'Ra3']]",1/2-1/2
RUS-Cup7,Kstovo,1997.05.06,6,"Ibragimov, Ildar","Kuporosov, Viktor",,,A29,"[['c4', 'e5'], ['Nc3', 'Bb4'], ['g3', 'Nf6'], ['Bg2', 'O-O'], ['Nf3', 'Re8'], ['O-O', 'e4'], ['Nd4', 'Nc6'], ['Nc2', 'Bxc3\n'], ['dxc3', 'h6'], ['Ne3', 'd6'], ['Qc2', 'Qe7'], ['f4', 'exf3'], ['exf3', 'Qe5'], ['Bd2', 'a5'], ['Rae1', 'Qc5\n'], ['Kh1', 'Be6'], ['b3', 'Re7'], ['f4', 'Rae8'], ['Qd1', 'Bd7'], ['Nd5', 'Nxd5'], ['cxd5', 'Rxe1'], ['Rxe1', 'Ne7\n'], ['c4', 'a4'], ['Bc3', 'axb3'], ['axb3', 'Nf5'], ['Rxe8+', 'Bxe8'], ['Qg1', 'Bd7'], ['Qxc5', 'dxc5'], ['Kg1', 'f6\n'], ['Kf2', 'Kf7'], ['b4', 'cxb4'], ['Bxb4', 'b6'], ['Ke2', 'Nd6'], ['Kd3', 'Bc8'], ['Kd4', 'Nf5+'], ['Kd3', 'Nd6\n'], ['Kc3', 'Ke8'], ['Bf3', 'Bh3'], ['Be2', 'Bg2'], ['Bd3', 'Kd7'], ['Kd4', 'Bh3'], ['Be2', 'Nf5+'], ['Kd3', 'Nd6\n'], ['g4', 'Bg2'], ['Ke3', 'g5'], ['Bd3', 'Ke8'], ['Be1', 'Kf7'], ['h4', 'gxh4'], ['Bxh4', 'Nb7'], ['Bg3', 'Nc5\n'], ['Bc2', 'Bf1'], ['Kd4', 'Nb7'], ['f5', 'Nd6'], ['Bd3', 'Bh3'], ['c5', 'bxc5+'], ['Kxc5', 'Bxg4'], ['Bxd6', 'cxd6+\n'], ['Kxd6', 'Bf3'], ['Bc4', '']]",1-0
RUS-Cup7,Kstovo,1997.05.08,7,"Poluljahov, Aleksandr","Ibragimov, Ildar",,,A28,"[['c4', 'e5'], ['Nc3', 'Nf6'], ['Nf3', 'Nc6'], ['a3', 'd6'], ['e3', 'g6'], ['b4', 'Bg7'], ['Bb2', 'O-O'], ['d3', 'Re8'], ['Nd2', 'a5\n'], ['b5', 'Nb8'], ['Be2', 'Nbd7'], ['Bf3', 'Nc5'], ['Nde4', 'Nfxe4'], ['Nxe4', 'Ne6'], ['a4', 'f5'], ['Nc3', 'Nc5\n'], ['O-O', 'e4'], ['Be2', 'exd3'], ['Bxd3', 'Be6'], ['Rc1', 'Qh4'], ['Be2', 'Rad8'], ['Ba3', 'c6'], ['g3', 'Qe7\n'], ['h4', 'Qf7'], ['Nb1', 'Ne4'], ['Qc2', 'Rc8'], ['Rfd1', 'cxb5'], ['axb5', 'd5'], ['c5', 'Nxc5'], ['Bxc5', 'b6\n'], ['Qa4', 'bxc5'], ['Nd2', 'Qa7'], ['h5', 'c4'], ['Nf3', 'Qb6'], ['Ng5', 'Rc5'], ['Bf3', 'Rd8'], ['hxg6', 'hxg6\n'], ['Nxe6', 'Qxe6'], ['Qxa5', 'Rb8'], ['Qa6', 'Qd7'], ['b6', 'Kf8'], ['Qa3', 'Qe7'], ['Bxd5', 'Rcc8'], ['Qa6', 'Qf6\n'], ['Rxc4', 'Rxc4'], ['Bxc4', 'Qxb6'], ['Qa3+', 'Ke8'], ['Qa4+', 'Kf8'], ['Rd7', 'Qf6'], ['Rf7+', '']]",1-0
RUS-Cup7,Kstovo,1997.05.09,8,"Ibragimov, Ildar","Voitsekhovsky, Stanislav",,,E49,"[['d4', 'Nf6'], ['c4', 'e6'], ['Nc3', 'Bb4'], ['e3', 'O-O'], ['Bd3', 'd5'], ['a3', 'Bxc3+'], ['bxc3', 'dxc4'], ['Bxc4', 'c5\n'], ['Ne2', 'Qc7'], ['Ba2', 'b6'], ['O-O', 'Ba6'], ['Re1', 'Nc6'], ['Ng3', 'Rfd8'], ['Bb2', 'Rac8'], ['e4', 'Qf4\n'], ['h3', 'cxd4'], ['cxd4', 'Ne5'], ['Bb1', 'Rc7'], ['Bc1', 'Qh4'], ['Ra2', 'Nc4'], ['d5', 'Bc8'], ['Qf3', 'Nd7\n'], ['dxe6', 'fxe6'], ['Qf4', 'Qxf4'], ['Bxf4', 'e5'], ['Bg5', 'Nf6'], ['Rc2', 'Be6'], ['Ba2', 'b5'], ['Nf5', 'Kf8\n'], ['a4', 'a6'], ['axb5', 'axb5'], ['Rb1', 'Ra7'], ['Bxf6', 'gxf6'], ['Bxc4', 'Bxc4'], ['Ne3', 'Bd3'], ['Rd1', 'Bxc2\n'], ['Rxd8+', 'Ke7'], ['Rb8', 'Bxe4'], ['Rxb5', 'Ra8'], ['Kh2', 'Kf7'], ['Rb6', 'f5'], ['Nc4', 'Ra2'], ['Nxe5+', 'Kg7\n'], ['f3', 'Ba8'], ['Kg3', 'f4+'], ['Kxf4', 'Rxg2'], ['Ra6', 'Bd5'], ['Ra7+', 'Kh6'], ['Rd7', 'Ba2'], ['h4', 'Bb1\n'], ['Ng4+', 'Kg6'], ['h5+', 'Kxh5'], ['Rd5+', 'Kh4'], ['Rd1', 'Rg3'], ['Rxb1', '']]",1-0
RUS-Cup7,Kstovo,1997.05.10,9,"Kharitonov, Andrei Y","Ibragimov, Ildar",,,D12,"[['d4', 'd5'], ['c4', 'c6'], ['Nf3', 'Nf6'], ['e3', 'Bf5'], ['Bd3', 'Bxd3'], ['Qxd3', 'e6'], ['Nc3', 'Bb4'], ['O-O', 'O-O\n'], ['Bd2', '']]",1/2-1/2
RUS-ch m1-2,Elista,1997.05.19,1.1,"Yandemirov, Valeri","Ibragimov, Ildar",,,C68,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Bxc6', 'dxc6'], ['Nc3', 'f6'], ['d4', 'exd4'], ['Nxd4', 'c5'], ['Nde2', 'Qxd1+\n'], ['Nxd1', 'Be6'], ['Bf4', 'O-O-O'], ['Ne3', 'Ne7'], ['Rd1', 'Rxd1+'], ['Kxd1', 'g5'], ['Bg3', 'f5'], ['Be5', 'Rg8\n'], ['Nc3', 'g4'], ['Ncd5', 'Bxd5'], ['Nxd5', 'fxe4'], ['Nxe7+', 'Bxe7'], ['Ke2', 'Bg5'], ['h3', 'Rd8'], ['hxg4', 'Rd2+\n'], ['Ke1', 'Rxc2']]",1/2-1/2
RUS-ch m1-2,Elista,1997.05.20,1.2,"Ibragimov, Ildar","Yandemirov, Valeri",,,A16,"[['c4', 'Nf6'], ['Nc3', 'd5'], ['cxd5', 'Nxd5'], ['g3', 'g6'], ['Bg2', 'Nxc3'], ['bxc3', 'Bg7'], ['Rb1', 'Nd7'], ['c4', 'O-O\n'], ['Nf3', 'Rb8'], ['O-O', 'b6'], ['d4', 'Bb7'], ['d5', 'c6'], ['Bf4', 'Rc8'], ['Nd4', 'cxd5'], ['cxd5', 'Nf6\n'], ['Nc6', 'Qd7'], ['Rc1', 'e6'], ['Ne5', 'Rxc1'], ['Qxc1', 'Qb5'], ['a4', 'Qxa4'], ['dxe6', 'Bxg2'], ['exf7+', 'Kh8\n'], ['Kxg2', 'Nd5'], ['Bh6', 'Qe4+'], ['Nf3', 'Rxf7'], ['Bxg7+', 'Kxg7'], ['Qb2+', 'Nf6'], ['Rd1', 'Re7\n'], ['Rd6', 'Re6'], ['Rd2', 'Qc6'], ['Kg1', 'Rd6'], ['Nd4', 'Qd7'], ['e4', 'Qe7'], ['e5', 'Qxe5'], ['Nf5+', 'gxf5\n'], ['Qxe5', 'Rxd2'], ['Qxf5', 'Rd5'], ['Qe6', 'Rd7'], ['g4', 'Rf7'], ['f4', 'Ng8'], ['f5', 'Nh6'], ['h3', 'a5\n'], ['Qe5+', 'Kf8'], ['f6', 'Rd7'], ['Qe6', 'Rd1+'], ['Kf2', 'Ng8'], ['g5', 'Rd8'], ['Qxb6', 'Rd7'], ['Qc5+', '']]",1-0
RUS-ch m1-2,Elista,1997.05.22,2.1,"Tiviakov, Sergei","Ibragimov, Ildar",,,C86,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Ba4', 'Nf6'], ['Qe2', 'Be7'], ['c3', 'b5'], ['Bb3', 'd6'], ['O-O', 'O-O\n'], ['Rd1', 'Na5'], ['Bc2', 'c5'], ['d4', 'Qc7'], ['d5', 'Bd7'], ['h3', 'Nc4'], ['b3', 'Nb6'], ['Nbd2', 'a5'], ['a4', 'bxa4\n'], ['bxa4', 'Rfb8'], ['Nc4', '']]",1/2-1/2
